signal_i,entry_i,exit_i,signal_dt,entry_dt,exit_target_dt,session,hour,signal_open,signal_high,signal_low,signal_close,pdh,pdl,prev_range,break_above_pdh,close_above_pdh,variant,side,status,entry_price,entry_price_source,exit_price,gross_ret,net_x1,net_x2,net_x4,mfe,mae,minutes_observed
89172,89173,89205,2025-11-27 09:15:00+00:00,2025-11-27 09:30:00+00:00,2025-11-27 17:30:00+00:00,london,9,4157.33,4161.75,4155.55,4160.68,4159.15,4108.72,50.42999999999938,2.6,1.53,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4160.71,m15_exact_open,4160.07,-0.64,-0.99,-1.34,-2.04,6.37,12.45,480
89249,89250,89282,2025-11-28 07:00:00+00:00,2025-11-28 07:15:00+00:00,2025-11-28 15:15:00+00:00,london,7,4186.16,4188.67,4185.87,4188.58,4173.26,4129.36,43.900000000000546,15.41,15.32,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4188.57,m15_exact_open,4171.53,-17.04,-17.39,-17.74,-18.44,0.1,34.78,480
89285,89286,89318,2025-11-28 16:00:00+00:00,2025-11-28 16:15:00+00:00,2025-12-01 01:15:00+00:00,new_york,16,4172.71,4186.76,4172.02,4186.76,4173.26,4129.36,43.900000000000546,13.5,13.5,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4186.45,m15_exact_open,4214.35,27.9,27.55,27.2,26.5,47.17,0.51,3420
89341,89342,89374,2025-12-01 07:00:00+00:00,2025-12-01 07:15:00+00:00,2025-12-01 15:15:00+00:00,london,7,4242.46,4246.83,4242.42,4245.15,4225.99,4153.79,72.19999999999982,20.84,19.16,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4245.15,m15_exact_open,4252.68,7.53,7.18,6.83,6.13,17.19,29.36,480
89377,89378,89410,2025-12-01 16:00:00+00:00,2025-12-01 16:15:00+00:00,2025-12-02 00:15:00+00:00,new_york,16,4261.49,4261.49,4246.77,4247.87,4225.99,4153.79,72.19999999999982,35.5,21.88,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4247.9,m15_exact_open,4227.36,-20.54,-20.89,-21.24,-21.94,1.33,28.34,480
90151,90152,90184,2025-12-11 16:15:00+00:00,2025-12-11 16:30:00+00:00,2025-12-12 00:30:00+00:00,new_york,16,4220.99,4229.47,4217.86,4228.09,4221.13,4169.98,51.150000000000546,8.34,6.96,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4227.93,m15_exact_open,4278.08,50.15,49.8,49.45,48.75,57.91,1.8,480
90210,90211,90243,2025-12-12 07:00:00+00:00,2025-12-12 07:15:00+00:00,2025-12-12 15:15:00+00:00,london,7,4267.79,4268.76,4266.01,4266.36,4238.55,4181.9,56.650000000000546,30.21,27.81,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4266.42,m15_exact_open,4337.13,70.71,70.36,70.01,69.31,72.75,-2.66,480
90246,90247,90279,2025-12-12 16:00:00+00:00,2025-12-12 16:15:00+00:00,2025-12-14 23:00:00+00:00,new_york,16,4335.52,4341.1,4332.31,4340.25,4238.55,4181.9,56.650000000000546,102.55,101.7,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4340.02,m15_exact_open,4296.29,-43.73,-44.08,-44.43,-45.13,13.33,82.31,3285
90443,90444,90476,2025-12-16 16:00:00+00:00,2025-12-16 16:15:00+00:00,2025-12-17 00:15:00+00:00,new_york,16,4303.47,4314.09,4299.76,4312.52,4308.24,4294.53,13.710000000000036,5.85,4.28,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4312.32,m15_exact_open,4312.44,0.12,-0.23,-0.58,-1.28,22.57,21.11,480
90600,90601,90633,2025-12-18 07:15:00+00:00,2025-12-18 07:30:00+00:00,2025-12-18 15:30:00+00:00,london,7,4331.21,4337.31,4331.21,4336.3,4334.89,4271.67,63.220000000000255,2.42,1.41,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4336.31,m15_exact_open,4330.6,-5.71,-6.06,-6.41,-7.11,1.26,21.73,480
90636,90637,90669,2025-12-18 16:15:00+00:00,2025-12-18 16:30:00+00:00,2025-12-19 00:30:00+00:00,new_york,16,4333.4,4341.22,4333.33,4336.33,4334.89,4271.67,63.220000000000255,6.33,1.44,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4336.49,m15_exact_open,4331.99,-4.5,-4.85,-5.2,-5.9,37.92,27.8,480
90796,90797,90829,2025-12-22 07:00:00+00:00,2025-12-22 07:15:00+00:00,2025-12-22 15:15:00+00:00,london,7,4396.15,4400.78,4396.1,4397.65,4356.45,4309.18,47.26999999999953,44.33,41.2,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4397.59,m15_exact_open,4425.38,27.79,27.44,27.09,26.39,29.65,0.24,480
90832,90833,90865,2025-12-22 16:00:00+00:00,2025-12-22 16:15:00+00:00,2025-12-23 00:15:00+00:00,new_york,16,4424.77,4427.05,4419.68,4425.46,4356.45,4309.18,47.26999999999953,70.6,69.01,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4425.48,m15_exact_open,4467.44,41.96,41.61,41.26,40.56,41.96,13.45,480
90892,90893,90925,2025-12-23 07:00:00+00:00,2025-12-23 07:15:00+00:00,2025-12-23 15:15:00+00:00,london,7,4484.6,4484.97,4478.69,4481.77,4360.82,4337.94,22.88000000000011,124.15,120.95,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4481.77,m15_exact_open,4493.12,11.35,11.0,10.65,9.95,12.98,12.32,480
90928,90929,90961,2025-12-23 16:00:00+00:00,2025-12-23 16:15:00+00:00,2025-12-24 00:15:00+00:00,new_york,16,4490.28,4490.67,4473.21,4474.83,4360.82,4337.94,22.88000000000011,129.85,114.01,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4474.83,m15_exact_open,4508.37,33.54,33.19,32.84,32.14,37.74,44.25,480
90988,90989,91021,2025-12-24 07:00:00+00:00,2025-12-24 07:15:00+00:00,2025-12-24 15:15:00+00:00,london,7,4499.73,4501.27,4496.67,4499.07,4460.68,4337.94,122.74000000000069,40.59,38.39,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4499.11,m15_exact_open,4486.56,-12.55,-12.9,-13.25,-13.95,0.73,20.98,480
91024,91025,91057,2025-12-24 16:00:00+00:00,2025-12-24 16:15:00+00:00,2025-12-26 03:00:00+00:00,new_york,16,4483.66,4489.31,4483.22,4488.42,4460.68,4337.94,122.74000000000069,28.63,27.74,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4488.47,m15_exact_open,4519.38,30.91,30.56,30.21,29.51,32.46,40.16,2085
91464,91465,91497,2026-01-02 07:15:00+00:00,2026-01-02 07:30:00+00:00,2026-01-02 15:30:00+00:00,london,7,4373.0,4380.01,4371.01,4377.77,4373.2,4274.24,98.96000000000004,6.81,4.57,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4377.92,m15_exact_open,4373.5,-4.42,-4.77,-5.12,-5.82,24.25,6.02,480
91563,91564,91596,2026-01-05 07:00:00+00:00,2026-01-05 07:15:00+00:00,2026-01-05 15:15:00+00:00,london,7,4407.05,4408.2,4403.41,4404.05,4402.17,4309.89,92.27999999999975,6.03,1.88,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4404.06,m15_exact_open,4409.86,5.8,5.45,5.1,4.4,35.65,3.16,480
91599,91600,91632,2026-01-05 16:00:00+00:00,2026-01-05 16:15:00+00:00,2026-01-06 00:15:00+00:00,new_york,16,4413.19,4419.33,4411.29,4419.01,4402.17,4309.89,92.27999999999975,17.16,16.84,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4418.99,m15_exact_open,4441.88,22.89,22.54,22.19,21.49,36.59,1.07,480
91659,91660,91692,2026-01-06 07:00:00+00:00,2026-01-06 07:15:00+00:00,2026-01-06 15:15:00+00:00,london,7,4463.23,4468.21,4462.64,4467.4,4375.58,4344.94,30.640000000000327,92.63,91.82,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4467.49,m15_exact_open,4466.99,-0.5,-0.85,-1.2,-1.9,8.21,24.75,480
91695,91696,91728,2026-01-06 16:00:00+00:00,2026-01-06 16:15:00+00:00,2026-01-07 00:15:00+00:00,new_york,16,4463.05,4469.91,4454.13,4469.39,4375.58,4344.94,30.640000000000327,94.33,93.81,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4469.45,m15_exact_open,4493.12,23.67,23.32,22.97,22.27,27.75,6.21,480
91755,91756,91788,2026-01-07 07:00:00+00:00,2026-01-07 07:15:00+00:00,2026-01-07 15:15:00+00:00,london,7,4465.57,4467.09,4463.54,4464.08,4455.58,4344.94,110.64000000000033,11.51,8.5,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4464.0,m15_exact_open,4438.16,-25.84,-26.19,-26.54,-27.24,10.54,36.16,480
92048,92049,92081,2026-01-12 07:00:00+00:00,2026-01-12 07:15:00+00:00,2026-01-12 15:15:00+00:00,london,7,4568.6,4570.12,4566.16,4567.45,4517.01,4452.8,64.21000000000004,53.11,50.44,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4567.44,m15_exact_open,4609.99,42.55,42.2,41.85,41.15,42.62,-2.25,480
92084,92085,92117,2026-01-12 16:00:00+00:00,2026-01-12 16:15:00+00:00,2026-01-13 00:15:00+00:00,new_york,16,4608.96,4620.09,4608.95,4612.2,4517.01,4452.8,64.21000000000004,103.08,95.19,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4612.09,m15_exact_open,4593.62,-18.47,-18.82,-19.17,-19.87,18.0,27.11,480
92144,92145,92177,2026-01-13 07:00:00+00:00,2026-01-13 07:15:00+00:00,2026-01-13 15:15:00+00:00,london,7,4597.49,4599.22,4596.03,4597.39,4544.93,4513.13,31.800000000000182,54.29,52.46,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4597.4,m15_exact_open,4603.92,6.52,6.17,5.82,5.12,8.82,23.8,480
92180,92181,92213,2026-01-13 16:00:00+00:00,2026-01-13 16:15:00+00:00,2026-01-14 00:15:00+00:00,new_york,16,4619.05,4620.75,4607.04,4609.61,4544.93,4513.13,31.800000000000182,75.82,64.68,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4609.86,m15_exact_open,4606.21,-3.65,-4.0,-4.35,-5.05,24.71,40.06,480
92241,92242,92274,2026-01-14 07:15:00+00:00,2026-01-14 07:30:00+00:00,2026-01-14 15:30:00+00:00,london,7,4630.58,4639.32,4630.55,4634.4,4630.09,4513.13,116.96000000000004,9.23,4.31,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4634.38,m15_exact_open,4631.71,-2.67,-3.02,-3.37,-4.07,7.2,16.48,480
92277,92278,92310,2026-01-14 16:15:00+00:00,2026-01-14 16:30:00+00:00,2026-01-15 00:30:00+00:00,new_york,16,4635.62,4638.85,4629.58,4634.9,4630.09,4513.13,116.96000000000004,8.76,4.81,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4634.88,m15_exact_open,4617.4,-17.48,-17.83,-18.18,-18.88,7.83,35.52,480
92533,92534,92566,2026-01-19 07:00:00+00:00,2026-01-19 07:15:00+00:00,2026-01-19 15:15:00+00:00,london,7,4661.52,4665.8,4661.18,4663.98,4620.55,4536.74,83.8100000000004,45.25,43.43,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4664.09,m15_exact_open,4671.03,6.94,6.59,6.24,5.54,14.83,4.37,480
92569,92570,92602,2026-01-19 16:00:00+00:00,2026-01-19 16:15:00+00:00,2026-01-20 01:30:00+00:00,new_york,16,4667.64,4669.34,4664.4,4666.58,4620.55,4536.74,83.8100000000004,48.79,46.03,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4666.54,m15_exact_open,4666.14,-0.4,-0.75,-1.1,-1.8,13.54,7.07,555
92624,92625,92657,2026-01-20 07:00:00+00:00,2026-01-20 07:15:00+00:00,2026-01-20 15:15:00+00:00,london,7,4689.07,4697.41,4689.07,4696.18,4690.36,4619.61,70.75,7.05,5.82,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4696.19,m15_exact_open,4723.08,26.89,26.54,26.19,25.49,41.08,1.97,480
92660,92661,92693,2026-01-20 16:00:00+00:00,2026-01-20 16:15:00+00:00,2026-01-21 00:15:00+00:00,new_york,16,4728.41,4741.56,4727.32,4741.32,4690.36,4619.61,70.75,51.2,50.96,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4741.17,m15_exact_open,4775.95,34.78,34.43,34.08,33.38,36.37,18.74,480
92720,92721,92753,2026-01-21 07:00:00+00:00,2026-01-21 07:15:00+00:00,2026-01-21 15:15:00+00:00,london,7,4863.17,4870.7,4862.16,4865.78,4690.36,4619.61,70.75,180.34,175.42,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4865.97,m15_exact_open,4868.05,2.08,1.73,1.38,0.68,22.28,33.45,480
92756,92757,92789,2026-01-21 16:00:00+00:00,2026-01-21 16:15:00+00:00,2026-01-22 00:15:00+00:00,new_york,16,4874.58,4880.8,4869.8,4878.54,4690.36,4619.61,70.75,190.44,188.18,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4879.06,m15_exact_open,4787.87,-91.19,-91.54,-91.89,-92.59,-7.32,123.18,480
92816,92817,92849,2026-01-22 07:00:00+00:00,2026-01-22 07:15:00+00:00,2026-01-22 15:15:00+00:00,london,7,4794.45,4797.96,4793.91,4795.06,4776.86,4659.47,117.38999999999942,21.1,18.2,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4795.21,m15_exact_open,4827.01,31.8,31.45,31.1,30.4,42.94,0.17,480
92852,92853,92885,2026-01-22 16:00:00+00:00,2026-01-22 16:15:00+00:00,2026-01-23 00:15:00+00:00,new_york,16,4813.56,4825.46,4810.69,4822.19,4776.86,4659.47,117.38999999999942,48.6,45.33,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4822.19,m15_exact_open,4954.55,132.36,132.01,131.66,130.96,140.95,-0.16,480
92912,92913,92945,2026-01-23 07:00:00+00:00,2026-01-23 07:15:00+00:00,2026-01-23 15:15:00+00:00,london,7,4955.84,4958.19,4954.49,4955.57,4888.25,4755.88,132.3699999999999,69.94,67.32,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4955.64,m15_exact_open,4935.48,-20.16,-20.51,-20.86,-21.56,11.52,55.88,480
92948,92949,92981,2026-01-23 16:00:00+00:00,2026-01-23 16:15:00+00:00,2026-01-25 23:00:00+00:00,new_york,16,4932.57,4941.94,4932.24,4938.99,4888.25,4755.88,132.3699999999999,53.69,50.74,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4939.01,m15_exact_open,5010.6,71.59,71.24,70.89,70.19,73.9,6.06,3285
93013,93014,93046,2026-01-26 07:00:00+00:00,2026-01-26 07:15:00+00:00,2026-01-26 15:15:00+00:00,london,7,5063.19,5071.95,5058.32,5070.57,4989.69,4899.76,89.92999999999938,82.26,80.88,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5070.56,m15_exact_open,5082.79,12.23,11.88,11.53,10.83,40.38,18.29,480
93049,93050,93082,2026-01-26 16:00:00+00:00,2026-01-26 16:15:00+00:00,2026-01-27 00:15:00+00:00,new_york,16,5070.97,5075.97,5062.01,5062.16,4989.69,4899.76,89.92999999999938,86.28,72.47,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5062.62,m15_exact_open,5051.0,-11.62,-11.97,-12.32,-13.02,42.13,72.58,480
93109,93110,93142,2026-01-27 07:00:00+00:00,2026-01-27 07:15:00+00:00,2026-01-27 15:15:00+00:00,london,7,5066.16,5070.88,5062.17,5068.24,5040.1,5002.0,38.100000000000364,30.78,28.14,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5068.19,m15_exact_open,5091.97,23.78,23.43,23.08,22.38,32.25,10.19,480
93145,93146,93178,2026-01-27 16:00:00+00:00,2026-01-27 16:15:00+00:00,2026-01-28 00:15:00+00:00,new_york,16,5078.13,5081.9,5070.94,5071.15,5040.1,5002.0,38.100000000000364,41.8,31.05,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5071.82,m15_exact_open,5164.6,92.78,92.43,92.08,91.38,118.43,25.11,480
93205,93206,93238,2026-01-28 07:00:00+00:00,2026-01-28 07:15:00+00:00,2026-01-28 15:15:00+00:00,london,7,5239.43,5248.68,5233.43,5245.63,5110.94,4990.04,120.89999999999964,137.74,134.69,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5245.6,m15_exact_open,5277.7,32.1,31.75,31.4,30.7,65.83,6.51,480
93241,93242,93274,2026-01-28 16:00:00+00:00,2026-01-28 16:15:00+00:00,2026-01-29 00:15:00+00:00,new_york,16,5257.01,5270.04,5257.01,5264.25,5110.94,4990.04,120.89999999999964,159.1,153.31,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5264.59,m15_exact_open,5496.56,231.97,231.62,231.27,230.57,260.13,28.37,480
93301,93302,93334,2026-01-29 07:00:00+00:00,2026-01-29 07:15:00+00:00,2026-01-29 15:15:00+00:00,london,7,5558.9,5561.44,5550.85,5554.77,5190.25,5012.77,177.47999999999956,371.19,364.52,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5554.75,m15_exact_open,5518.08,-36.67,-37.02,-37.37,-38.07,40.45,83.83,480
93337,93338,93370,2026-01-29 16:00:00+00:00,2026-01-29 16:15:00+00:00,2026-01-30 00:15:00+00:00,new_york,16,5523.79,5526.36,5506.13,5513.4,5190.25,5012.77,177.47999999999956,336.11,323.15,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5513.53,m15_exact_open,5441.2,-72.33,-72.68,-73.03,-73.73,35.79,411.81,480
93600,93601,93633,2026-02-03 08:30:00+00:00,2026-02-03 08:45:00+00:00,2026-02-03 16:45:00+00:00,london,8,4845.66,4874.71,4845.57,4870.57,4867.66,4699.64,168.01999999999953,7.05,2.91,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4870.08,m15_exact_open,4912.23,42.15,41.8,41.45,40.75,80.74,5.32,480
93690,93691,93723,2026-02-04 07:00:00+00:00,2026-02-04 07:15:00+00:00,2026-02-04 15:15:00+00:00,london,7,5072.98,5081.06,5072.32,5079.17,4884.44,4403.25,481.1899999999996,196.62,194.73,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5079.16,m15_exact_open,5040.93,-38.23,-38.58,-38.93,-39.63,12.51,65.56,480
93726,93727,93759,2026-02-04 16:00:00+00:00,2026-02-04 16:15:00+00:00,2026-02-05 00:15:00+00:00,new_york,16,5036.16,5063.36,5035.6,5052.9,4884.44,4403.25,481.1899999999996,178.92,168.46,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5052.89,m15_exact_open,5005.15,-47.74,-48.09,-48.44,-49.14,-2.6,201.17,480
93983,93984,94016,2026-02-09 07:00:00+00:00,2026-02-09 07:15:00+00:00,2026-02-09 15:15:00+00:00,london,7,5015.83,5016.83,5007.35,5012.49,4971.14,4655.08,316.0600000000004,45.69,41.35,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5012.5,m15_exact_open,5019.49,6.99,6.64,6.29,5.59,32.72,29.94,480
94019,94020,94052,2026-02-09 16:00:00+00:00,2026-02-09 16:15:00+00:00,2026-02-10 00:15:00+00:00,new_york,16,4997.44,5010.5,4996.85,5010.05,4971.14,4655.08,316.0600000000004,39.36,38.91,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5010.09,m15_exact_open,5033.85,23.76,23.41,23.06,22.36,76.17,0.59,480
94094,94095,94127,2026-02-10 10:45:00+00:00,2026-02-10 11:00:00+00:00,2026-02-10 19:00:00+00:00,london,10,5035.42,5052.87,5034.28,5052.87,5046.7,4965.03,81.67000000000007,6.17,6.17,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5052.89,m15_exact_open,5025.9,-26.99,-27.34,-27.69,-28.39,25.56,54.0,480
94198,94199,94231,2026-02-11 12:45:00+00:00,2026-02-11 13:00:00+00:00,2026-02-11 21:00:00+00:00,new_york,12,5072.34,5100.71,5068.32,5094.38,5086.26,4965.03,121.23000000000047,14.45,8.12,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5094.35,m15_exact_open,5083.1,-11.25,-11.6,-11.95,-12.65,24.82,74.71,480
94757,94758,94790,2026-02-19 08:30:00+00:00,2026-02-19 08:45:00+00:00,2026-02-19 16:45:00+00:00,london,8,4999.54,5002.13,4997.12,5001.62,5000.33,4843.12,157.21000000000004,1.8,1.29,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5001.64,m15_exact_open,4988.88,-12.76,-13.11,-13.46,-14.16,20.17,37.73,480
94851,94852,94884,2026-02-20 08:00:00+00:00,2026-02-20 08:15:00+00:00,2026-02-20 16:15:00+00:00,london,8,4999.12,5014.42,4998.11,5014.32,5010.89,4854.05,156.84000000000015,3.53,3.43,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5014.32,m15_exact_open,5042.17,27.85,27.5,27.15,26.45,34.21,9.5,480
94948,94949,94981,2026-02-23 07:00:00+00:00,2026-02-23 07:15:00+00:00,2026-02-23 15:15:00+00:00,london,7,5161.0,5161.3,5157.87,5160.42,5106.88,4981.64,125.23999999999978,54.42,53.54,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5160.33,m15_exact_open,5153.11,-7.22,-7.57,-7.92,-8.62,4.9,38.05,480
94984,94985,95017,2026-02-23 16:00:00+00:00,2026-02-23 16:15:00+00:00,2026-02-24 00:15:00+00:00,new_york,16,5147.2,5152.25,5141.53,5144.75,5106.88,4981.64,125.23999999999978,45.37,37.87,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5145.14,m15_exact_open,5230.76,85.62,85.27,84.92,84.22,92.73,-10.77,480
95047,95048,95080,2026-02-24 07:45:00+00:00,2026-02-24 08:00:00+00:00,2026-02-24 16:00:00+00:00,london,7,5169.31,5174.64,5164.37,5174.01,5171.7,5098.86,72.84000000000015,2.94,2.31,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5174.0,m15_exact_open,5116.46,-57.54,-57.89,-58.24,-58.94,10.65,65.62,480
95365,95366,95398,2026-02-27 15:15:00+00:00,2026-02-27 15:30:00+00:00,2026-02-27 23:30:00+00:00,new_york,15,5190.55,5220.2,5190.51,5218.72,5217.34,5122.68,94.65999999999985,2.86,1.38,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5218.76,m15_exact_open,5262.01,43.25,42.9,42.55,41.85,46.51,10.85,480
95432,95433,95465,2026-03-02 07:00:00+00:00,2026-03-02 07:15:00+00:00,2026-03-02 15:15:00+00:00,london,7,5352.55,5358.05,5350.53,5353.96,5281.05,5166.75,114.30000000000018,77.0,72.91,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5353.52,m15_exact_open,5382.85,29.33,28.98,28.63,27.93,65.38,12.86,480
95468,95469,95501,2026-03-02 16:00:00+00:00,2026-03-02 16:15:00+00:00,2026-03-03 00:15:00+00:00,new_york,16,5395.94,5398.11,5387.74,5389.32,5281.05,5166.75,114.30000000000018,117.06,108.27,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5389.37,m15_exact_open,5349.16,-40.21,-40.56,-40.91,-41.61,-14.2,128.73,480
96048,96049,96081,2026-03-10 15:00:00+00:00,2026-03-10 15:15:00+00:00,2026-03-10 23:15:00+00:00,new_york,15,5186.78,5195.74,5180.26,5193.89,5191.87,5044.23,147.64000000000033,3.87,2.02,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5194.11,m15_exact_open,5188.56,-5.55,-5.9,-6.25,-6.95,44.35,33.41,480
96112,96113,96145,2026-03-11 07:00:00+00:00,2026-03-11 07:15:00+00:00,2026-03-11 15:15:00+00:00,london,7,5204.18,5205.78,5201.73,5205.08,5191.87,5014.96,176.90999999999985,13.91,13.21,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5205.15,m15_exact_open,5177.59,-27.56,-27.91,-28.26,-28.96,5.46,43.0,480
96150,96151,96183,2026-03-11 16:30:00+00:00,2026-03-11 16:45:00+00:00,2026-03-12 00:45:00+00:00,new_york,16,5189.38,5195.83,5182.02,5195.38,5191.87,5014.96,176.90999999999985,3.96,3.51,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5195.45,m15_exact_open,5163.61,-31.84,-32.19,-32.54,-33.24,-2.27,68.43,480
96500,96501,96533,2026-03-17 07:00:00+00:00,2026-03-17 07:15:00+00:00,2026-03-17 15:15:00+00:00,london,7,5039.52,5041.62,5036.71,5037.83,5030.36,4967.82,62.539999999999964,11.26,7.47,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,5037.72,m15_exact_open,5017.12,-20.6,-20.95,-21.3,-22.0,6.59,45.74,480
97080,97081,97113,2026-03-25 07:00:00+00:00,2026-03-25 07:15:00+00:00,2026-03-25 15:15:00+00:00,london,7,4568.16,4573.66,4567.9,4571.37,4536.11,4098.94,437.1700000000001,37.55,35.26,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4571.35,m15_exact_open,4558.82,-12.53,-12.88,-13.23,-13.93,14.0,49.22,480
97117,97118,97150,2026-03-25 16:15:00+00:00,2026-03-25 16:30:00+00:00,2026-03-26 00:30:00+00:00,new_york,16,4535.83,4558.08,4535.83,4557.64,4536.11,4098.94,437.1700000000001,21.97,21.53,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4557.92,m15_exact_open,4513.41,-44.51,-44.86,-45.21,-45.91,21.09,71.07,480
97399,97400,97432,2026-03-30 14:45:00+00:00,2026-03-30 15:00:00+00:00,2026-03-30 23:00:00+00:00,new_york,14,4542.41,4570.61,4538.76,4567.1,4554.98,4375.56,179.41999999999916,15.63,12.12,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4567.34,m15_exact_open,4515.29,-52.05,-52.4,-52.75,-53.45,11.16,74.41,480
97464,97465,97497,2026-03-31 07:00:00+00:00,2026-03-31 07:15:00+00:00,2026-03-31 15:15:00+00:00,london,7,4550.68,4559.03,4550.28,4558.3,4515.21,4475.8,39.409999999999854,43.82,43.09,pdh_breakout_continuation_long_h32_cool4,LONG,closed_time_exit,4558.1,m15_exact_open,4573.87,15.77,15.42,15.07,14.37,39.26,28.5,480
