stage,family,candidate,side,horizon_bars,horizon_minutes,event_clock_n,description,cost_stressed_mean_bps,context_benchmark_cost_adjusted_mean_bps,context_benchmark_cost_adjusted_residual_bps,train_cost_mean_bps,oos_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_50bps_pct,touch_stop_75bps_pct,oos_touch_stop_50bps_pct,worst_quarter_slip16_mean_bps,positive_quarter_pct,boot_p10_bps,boot_prob_mean_gt_0_pct,top_year_event_share_pct,classification,failed_reasons
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,32,480,182,HTF trend-up plus NY pullback >= 20bps in non-low-vol regime,0.7595384042035801,-5.219084723458579,5.978623127662159,0.7319904005513808,0.8231492490004781,-31.986603452167085,40.69048933057928,32.417582417582416,21.978021978021978,40.0,-64.72721284484827,18.75,-7.053256026604849,56.00000000000001,36.26373626373626,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,32,480,149,HTF trend-up plus OVL pullback >= 12bps in non-low-vol regime,0.3496183348064528,-5.219084723458579,5.568703058265032,-0.19372690039587298,1.6053495450518285,-38.42179504002008,47.96374694412853,38.25503355704698,26.845637583892618,46.666666666666664,-87.10451185554179,6.666666666666667,-8.528765762778303,49.5,36.91275167785235,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,32,480,222,HTF trend-up plus NY pullback >= 12bps in non-low-vol regime,-0.6918818013553195,-5.219084723458579,4.5272029221032595,-1.7773360455177394,1.8192436888711712,-30.620369504903987,38.2320167850625,32.88288288288289,20.72072072072072,38.80597014925373,-87.10451185554179,5.88235294117647,-7.3452182104057275,46.5,33.78378378378378,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,16,240,219,HTF trend-up plus NY pullback >= 20bps in non-low-vol regime,-0.7274798393945847,-6.60998807482627,5.882508235431685,0.37139744530014474,-3.2748771811869166,-28.1111687068869,32.911345064232655,26.027397260273972,15.981735159817351,33.33333333333333,-36.891062801206616,12.5,-6.324950474635471,43.875,36.5296803652968,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P20,LONG,8,120,132,HTF trend-up plus OVL pullback >= 20bps in non-low-vol regime,-0.8649084444861482,-7.299055158611118,6.43414671412497,1.1814800130681866,-5.571601896861115,-24.597851387402336,30.150127152590578,21.96969696969697,10.606060606060606,30.0,-47.59899482105688,6.666666666666667,-6.533864564498955,42.125,35.60606060606061,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P35,LONG,8,120,127,HTF trend-up plus NY pullback >= 35bps in non-low-vol regime,-1.1803856636227716,-7.299055158611118,6.118669494988346,-1.9879263542264036,0.641757433123885,-23.12921241984234,27.666963794272803,19.68503937007874,11.811023622047244,28.205128205128204,-49.806892344161426,6.666666666666667,-6.815821901007065,40.25,33.07086614173229,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,8,120,194,HTF trend-up plus OVL pullback >= 12bps in non-low-vol regime,-1.9942436920757132,-7.299055158611118,5.304811466535405,-2.7975849447018897,-0.15608997843954298,-20.955562497103067,25.767869210201468,19.587628865979383,8.762886597938143,23.728813559322035,-44.69752617197196,0.0,-6.682356250414166,30.0,36.08247422680412,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p1,LONG,32,480,201,Low-vol compression expansion long with multiplier 1.1 and non-bearish context,-2.255759185733591,-5.219084723458579,2.963325537724988,-1.7460051618668095,-3.4256864536245657,-38.99806537012607,35.004902138784374,34.82587064676617,15.422885572139302,52.459016393442624,-61.75131397134853,11.76470588235294,-7.975854506935056,27.125,28.35820895522388,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,32,480,151,Low-vol compression expansion long with multiplier 1.45 and non-bearish context,-2.39658685303437,-5.219084723458579,2.822497870424209,-6.601487737948027,7.201556471225068,-34.24147684978451,37.147727185868895,35.099337748344375,16.55629139072848,47.82608695652174,-59.64972830873888,23.52941176470588,-9.160146926795912,30.5,26.490066225165563,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_OVL_P12,LONG,16,240,149,HTF trend-up plus OVL pullback >= 12bps in non-low-vol regime,-2.739075147993341,-6.60998807482627,3.870912926832929,-1.4274896288221606,-5.770295014522291,-29.141534059905496,41.55598885593026,31.543624161073826,20.13422818791946,44.44444444444444,-61.309077830819604,0.0,-10.243092437954555,30.25,36.91275167785235,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,16,240,288,HTF trend-up plus NY pullback >= 12bps in non-low-vol regime,-2.806954515142026,-6.60998807482627,3.803033559684244,-2.5509741164441913,-3.3983575052370236,-24.35761454806562,30.999243720440937,25.34722222222222,14.23611111111111,32.18390804597701,-55.604025145575974,0.0,-7.4921860723144516,20.625,35.76388888888889,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,8,120,273,HTF trend-up plus NY pullback >= 20bps in non-low-vol regime,-2.972251351124368,-7.299055158611118,4.32680380748675,-3.4903338420326206,-1.7654982320575856,-19.35838732489925,23.311434712847134,18.681318681318682,8.058608058608058,21.951219512195124,-38.866399686097736,0.0,-6.702967271150903,10.375,36.26373626373626,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL25,SHORT,8,120,152,"Asia low acceptance after low prior-day range, tol=25bps",-3.0916519035135956,-8.700944841388882,5.609292937875287,-4.702846546716054,0.6211009699529404,-20.632125301066615,25.315947483631753,12.5,3.9473684210526314,13.043478260869565,-52.421261998429046,12.5,-7.893553422046215,17.375,28.289473684210524,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,16,240,128,"Asia low acceptance after low prior-day range, tol=15bps",-3.1413259190053155,-9.390011925173729,6.2486860061684135,-3.285238439900915,-2.812910166192284,-26.19582762483863,32.369180578461496,22.65625,9.375,30.76923076923077,-51.37280418318854,18.75,-9.211367220305268,24.875,26.5625,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,32,480,184,Low-vol compression expansion long with multiplier 1.25 and non-bearish context,-3.159088442005488,-5.219084723458579,2.059996281453091,-1.7638645394547607,-6.348171647835727,-34.1591841485761,35.10673093230277,34.23913043478261,15.217391304347828,51.78571428571429,-65.51658133086289,11.76470588235294,-8.794734787454873,24.625,28.26086956521739,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,8,120,380,HTF trend-up plus NY pullback >= 12bps in non-low-vol regime,-3.6374767537979547,-7.299055158611118,3.6615784048131634,-5.138094056137444,-0.13603638167248028,-18.130681155407167,22.4588310654128,16.05263157894737,6.578947368421052,18.421052631578945,-49.9236871459656,0.0,-6.381348547713145,4.0,35.78947368421053,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P35,LONG,4,60,144,HTF trend-up plus NY pullback >= 35bps in non-low-vol regime,-4.762092194152661,-7.647135421131914,2.8850432269792528,-6.280280290912324,-1.3116647015170595,-17.768480428195787,23.107760977704174,14.583333333333334,6.944444444444445,20.454545454545457,-43.21885772020622,0.0,-8.634319782867706,3.875,34.02777777777778,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,16,240,158,"Asia low acceptance after low prior-day range, tol=8bps",-4.98390759083902,-9.390011925173729,4.406104334334709,-6.9536584499157215,-0.46989520545490987,-25.4431871763694,30.897132946089975,18.9873417721519,11.39240506329114,25.0,-50.198933315205835,18.75,-10.468425600505633,12.5,25.31645569620253,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL25,SHORT,4,60,241,"Asia low acceptance after low prior-day range, tol=25bps",-5.222732253164008,-8.352864578868086,3.1301323257040785,-6.677978151879025,-1.87367319858698,-15.691307231482376,16.101893610271922,6.639004149377594,1.6597510373443984,8.21917808219178,-40.26123012899257,12.5,-7.645556369682821,0.125,26.970954356846473,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,8,120,194,"Asia low acceptance after low prior-day range, tol=15bps",-5.236590204831975,-8.700944841388882,3.464354636556907,-6.274126002456418,-2.8625676170472327,-20.019350670854585,21.97509760486771,11.855670103092782,4.639175257731959,13.559322033898304,-40.795708837151615,12.5,-9.207789858769994,4.5,25.773195876288657,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_LONG_LDN_I40,LONG,4,60,135,High-vol impulse down >= 40bps into prior-day lower/value context,-5.415185542065692,-7.647135421131914,2.2319498790662218,-3.196661273133967,-10.501558256201841,-14.93394868025355,21.35776028287184,15.555555555555555,8.148148148148149,31.70731707317073,-36.11408602706493,0.0,-11.350334076705945,11.0,40.0,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45;top_year_event_share_le_38
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL40,SHORT,4,60,156,"Asia low acceptance after low prior-day range, tol=40bps",-5.504870575273642,-8.352864578868086,2.8479940035944438,-6.201247900515036,-3.88986784226701,-17.736462301971567,18.532897527820946,8.333333333333332,1.282051282051282,8.51063829787234,-53.924483763485995,12.5,-9.045443826140852,1.875,28.846153846153843,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,4,60,284,Neutral+low-vol value rotation long after 20bps downside impulse in NY,-5.558414747132185,-7.647135421131914,2.0887206739997284,-5.828205629817518,-4.937268296298514,-15.048622779565978,17.840937490345432,8.450704225352112,3.873239436619718,15.11627906976744,-31.92645942328351,0.0,-7.719708499107817,0.125,22.887323943661972,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_SHORT_LDN_P20,SHORT,8,120,131,Neutral+low-vol value rotation short after 20bps upside impulse in LDN,-5.604646623912959,-8.700944841388882,3.0962982174759226,-6.989581635842243,-2.453919471773834,-13.812572160867287,17.244156975531055,9.923664122137405,2.2900763358778624,15.0,-44.786795926742336,0.0,-8.479764216948318,0.8750000000000001,30.53435114503817,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p25,LONG,16,240,199,Low-vol compression expansion long with multiplier 1.25 and non-bearish context,-5.863954261937268,-6.60998807482627,0.7460338128890021,-4.3640297023531245,-9.338779491640537,-22.1753831291438,22.739900808759206,18.090452261306535,8.040201005025125,38.333333333333336,-42.656825068144535,5.88235294117647,-10.330198553373068,2.5,29.145728643216078,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_LONG_M1p45,LONG,16,240,160,Low-vol compression expansion long with multiplier 1.45 and non-bearish context,-5.871618722586881,-6.60998807482627,0.7383693522393893,-6.685563476553832,-3.9724142966639935,-22.213757505546994,22.10695186731226,17.5,8.125,35.41666666666667,-51.692796868476854,5.88235294117647,-10.714789308442272,5.625,27.500000000000004,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_LDN_P12,LONG,32,480,166,HTF trend-up plus LDN pullback >= 12bps in non-low-vol regime,-5.8955806826116754,-5.219084723458579,-0.6764959591530966,-9.740642464504926,3.0249626513806653,-34.81602615906465,39.099269722017155,37.95180722891566,18.67469879518072,40.0,-119.2543963458774,25.0,-13.478811592904796,18.75,36.74698795180723,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43D_CONTEXT_COMPRESSION_TO_EXPANSION,CTX_COMP_EXPAND_SHORT_M1p25,SHORT,8,120,146,Low-vol compression expansion short with multiplier 1.25 and non-bullish context,-5.997792022795526,-8.700944841388882,2.703152818593356,-9.387657118153934,1.8605316073535112,-16.29037103451525,15.246551199118997,9.58904109589041,2.054794520547945,18.181818181818183,-97.89320310623671,0.0,-9.69770766596877,2.5,24.65753424657534,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,8,120,239,"Asia low acceptance after low prior-day range, tol=8bps",-6.043240068319729,-8.700944841388882,2.6577047730691525,-8.294705568710642,-0.8210909215796965,-19.085546830974742,19.876030485473926,10.0418410041841,4.184100418410042,9.722222222222223,-35.598915027787804,12.5,-9.258063698670814,1.0,25.10460251046025,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P12,LONG,4,60,480,HTF trend-up plus NY pullback >= 12bps in non-low-vol regime,-6.2684126238193,-7.647135421131914,1.378722797312614,-5.683904936054427,-7.63226389527067,-14.52212875703407,15.946041061547511,9.583333333333334,3.75,13.88888888888889,-53.20569240963622,0.0,-9.03561021359742,0.125,36.041666666666664,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL15,SHORT,4,60,319,"Asia low acceptance after low prior-day range, tol=15bps",-6.373322698448484,-8.352864578868086,1.9795418804196023,-7.27492976633681,-4.278964613666227,-14.243600091505826,15.526337910470867,5.6426332288401255,2.19435736677116,7.291666666666667,-35.70755770749361,6.25,-8.424828929210992,0.0,27.586206896551722,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43E_ASIA_RANGE_REGIME_ACCEPT_REJECT,ASIA_REGIME_ACCEPT_SHORT_TOL8,SHORT,4,60,394,"Asia low acceptance after low prior-day range, tol=8bps",-6.573317653524924,-8.352864578868086,1.779546925343162,-8.29976731609309,-2.5836230551531125,-14.011219620042592,12.9283012717768,4.060913705583756,1.2690355329949239,5.042016806722689,-32.16598942916605,0.0,-8.19889420024473,0.0,26.14213197969543,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43F_NEUTRAL_REGIME_VALUE_ROTATION,NEUTRAL_VALUE_ROTATE_LONG_NY_P20,LONG,8,120,244,Neutral+low-vol value rotation long after 20bps downside impulse in NY,-6.631388267354666,-7.299055158611118,0.6676668912564523,-5.487156881046004,-9.260027938604296,-18.741859289839734,22.990991120388493,15.573770491803279,6.147540983606557,27.027027027027028,-38.40184274645557,0.0,-10.015525122406197,0.625,23.770491803278688,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43B_VOL_CONTEXT_IMPULSE_EXHAUSTION_REVERSAL,VOLCTX_EXHAUST_SHORT_NY_I40,SHORT,4,60,194,High-vol impulse up >= 40bps into prior-day upper/value context,-6.678541957705342,-8.352864578868086,1.6743226211627444,-11.366180933070794,4.047411629995269,-18.988161538282533,16.27843409203522,8.24742268041237,2.0618556701030926,8.47457627118644,-35.9846772366059,11.76470588235294,-9.828649193727648,0.25,27.31958762886598,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_SHORT_OVL_P12,SHORT,4,60,146,HTF trend-down plus OVL pullback >= 12bps in non-low-vol regime,-6.737565692961476,-8.352864578868086,1.6152988859066104,-10.701381228584253,2.4512794123458708,-16.7638685762872,17.551661452819832,17.123287671232877,5.47945205479452,18.181818181818183,-68.32662309191483,6.666666666666667,-11.014585290410546,2.5,32.87671232876712,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage43_PARALLEL_CONTEXT_REGIME_MEGASCAN_V4,43A_CONTEXT_TREND_PULLBACK_CONTINUATION,CTX_TREND_PULLBACK_LONG_NY_P20,LONG,4,60,318,HTF trend-up plus NY pullback >= 20bps in non-low-vol regime,-6.778284358113284,-7.647135421131914,0.8688510630186297,-6.028954596625175,-8.51110943155453,-16.29988719925979,17.47059264692208,12.578616352201259,5.345911949685535,18.75,-35.79979064216297,0.0,-9.74082734777706,0.25,36.477987421383645,FAIL_BENCHMARK_OR_CONTEXT_STABILITY_RESEARCH_ONLY,cost_mean_gt_12;residual_gt_3;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
