stage,family,candidate,side,classification,reason,bucket,event_clock_n,cost_stressed_mean_bps,stage_residual_bps
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_ACCEPT_LONG_TOL20,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,490.0,-5.944790541236035,0.6610070409921995
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL40,LONG,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,470.0,-5.960807460164947,0.6449901220632874
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,375.0,-6.0132015479540195,3.381000869817746
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,375.0,-6.0132015479540195,3.381000869817746
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,375.0,-6.0132015479540195,3.381000869817746
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,375.0,-6.0132015479540195,3.381000869817746
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,375.0,-6.0132015479540195,3.381000869817746
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,375.0,-6.0132015479540195,3.381000869817746
stage42,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_SHORT_TOL15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,375.0,-6.0132015479540195,3.381000869817746
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,1600.0,-6.051533351919421,2.647583186634341
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,1493.0,-6.101611910210055,2.5975046283437067
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,1493.0,-6.101611910210055,2.5975046283437067
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,1493.0,-6.101611910210055,2.5975046283437067
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,1493.0,-6.101611910210055,2.5975046283437067
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,1493.0,-6.101611910210055,2.5975046283437067
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,1493.0,-6.101611910210055,2.5975046283437067
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,1493.0,-6.101611910210055,2.5975046283437067
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P8,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,1493.0,-6.101611910210055,2.5975046283437067
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,524.0,-6.106222807394762,4.686565313263169
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,524.0,-6.106222807394762,4.686565313263169
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,524.0,-6.106222807394762,4.686565313263169
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,524.0,-6.106222807394762,4.686565313263169
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,524.0,-6.106222807394762,4.686565313263169
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,524.0,-6.106222807394762,4.686565313263169
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,524.0,-6.106222807394762,4.686565313263169
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,524.0,-6.106222807394762,4.686565313263169
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,1668.0,-6.1564167411580115,2.54269979739575
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,1653.0,-6.164536154734015,2.5345803838197467
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,1653.0,-6.164536154734015,2.5345803838197467
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,1653.0,-6.164536154734015,2.5345803838197467
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,1653.0,-6.164536154734015,2.5345803838197467
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,1653.0,-6.164536154734015,2.5345803838197467
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,1653.0,-6.164536154734015,2.5345803838197467
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,1653.0,-6.164536154734015,2.5345803838197467
stage42,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,1653.0,-6.164536154734015,2.5345803838197467
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,712.0,-6.187027291198986,2.165131665080062
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,712.0,-6.187027291198986,2.165131665080062
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,712.0,-6.187027291198986,2.165131665080062
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,712.0,-6.187027291198986,2.165131665080062
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,712.0,-6.187027291198986,2.165131665080062
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,712.0,-6.187027291198986,2.165131665080062
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,712.0,-6.187027291198986,2.165131665080062
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,712.0,-6.187027291198986,2.165131665080062
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,477.0,-6.237763335117284,2.4613532034364773
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,477.0,-6.237763335117284,2.4613532034364773
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,477.0,-6.237763335117284,2.4613532034364773
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,477.0,-6.237763335117284,2.4613532034364773
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,477.0,-6.237763335117284,2.4613532034364773
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,477.0,-6.237763335117284,2.4613532034364773
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_prob_gt_65,bootstrap_stability,477.0,-6.237763335117284,2.4613532034364773
stage42,42E_LONDON_RANGE_ACCEPTANCE_REJECTION,LONDON_RANGE_REJECT_SHORT_TOL10,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,positive_quarter_pct_ge_45,quarter_stability,477.0,-6.237763335117284,2.4613532034364773
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,benchmark_residual,546.0,-6.250432444222748,3.143769973549017
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15,cost_or_mean_edge,546.0,-6.250432444222748,3.143769973549017
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,train_gt_0,train_segment,546.0,-6.250432444222748,3.143769973549017
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,oos_gt_0,oos_segment,546.0,-6.250432444222748,3.143769973549017
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,worst_quarter_slip16_gt_minus20,quarter_stability,546.0,-6.250432444222748,3.143769973549017
stage42,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_SHORT_I20,SHORT,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,boot_p10_gt_minus5,bootstrap_stability,546.0,-6.250432444222748,3.143769973549017
