variant,family,side,horizon_bars,horizon_minutes,cooldown_bars,params_json,decision,score,reasons,events,freq_per_month,total_x1,median_x1,wr_x1,pf_x1,dd_x1,total_x2,pf_x2,total_x4,pf_x4,test20_events,test20_total,test20_median,test20_pf,test30_events,test30_total,test30_pf,events_2026,total_2026,median_2026,pf_2026,pos_years,years,pos_quarters,quarters,boot_total_p05,boot_pf_p05,boot_prob_total_gt_0,boot_prob_pf_gt_1
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",KEEP_REFINED_WATCHLIST,15.233156,Positive but still not robust enough for promotion.,180,3.75,141.8,-0.27,0.472222,1.314524,-74.64,78.8,1.162662,-47.2,0.915129,36,162.71,1.435,2.538192,55,184.18,2.240687,14,121.76,6.425,8.099708,2,5,10,17,-19.807,0.963442,0.88,0.88
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_london_new_york_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",KEEP_REFINED_WATCHLIST,15.126668,Positive but still not robust enough for promotion.,178,3.708333,105.73,-0.455,0.460674,1.291027,-89.89,43.43,1.109316,-81.17,0.827188,36,120.11,2.14,2.998835,54,173.95,2.983466,14,74.0,4.59,6.745342,2,5,8,17,-24.9105,0.934921,0.905,0.905
asia_high_breakout_long_close0.8_range4-35_new_york_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,15.122399,Positive but still not robust enough for promotion.,472,9.833333,637.75,0.375,0.510593,1.237724,-204.62,472.55,1.170934,142.15,1.048462,95,305.5,1.32,1.413447,142,387.25,1.39473,10,301.73,25.825,999.0,4,5,10,17,-10.857,0.996289,0.945,0.945
asia_high_breakout_long_close0.8_range4-35_new_york_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,15.122399,Positive but still not robust enough for promotion.,472,9.833333,637.75,0.375,0.510593,1.237724,-204.62,472.55,1.170934,142.15,1.048462,95,305.5,1.32,1.413447,142,387.25,1.39473,10,301.73,25.825,999.0,4,5,10,17,-10.857,0.996289,0.945,0.945
pdl_sweep_reclaim_long_sweep2_reclaim2_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 2.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",KEEP_REFINED_WATCHLIST,15.010306,Positive but still not robust enough for promotion.,137,2.854167,144.38,-0.16,0.49635,1.332481,-93.04,96.43,1.210073,0.53,1.001041,28,174.28,7.915,2.678998,42,149.93,2.030234,14,92.76,8.615,2.989704,4,5,7,17,-40.486,0.920229,0.915,0.915
asia_high_breakout_long_close1.2_range4-35_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,14.889556,Positive but still not robust enough for promotion.,588,12.0,564.06,-0.18,0.493197,1.182831,-197.83,358.26,1.112314,-53.34,0.984339,118,469.88,2.11,1.607323,177,524.82,1.501419,15,355.13,26.54,8.089838,3,5,10,17,10.7655,1.00328,0.955,0.955
pdl_sweep_reclaim_long_sweep1.25_reclaim2_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 2.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",KEEP_REFINED_WATCHLIST,14.792173,Positive but still not robust enough for promotion.,180,3.673469,229.3,0.11,0.522222,1.434733,-121.5,166.3,1.297511,40.3,1.064578,36,176.27,3.03,2.329637,55,194.33,2.066809,15,97.56,7.8,3.092664,4,5,10,17,-3.7245,0.993918,0.945,0.945
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",KEEP_REFINED_WATCHLIST,14.648972,Positive but still not robust enough for promotion.,171,3.5625,129.46,-0.3,0.467836,1.300818,-92.88,69.61,1.150489,-50.09,0.90575,35,149.96,1.42,2.417659,52,171.22,2.164287,14,121.76,6.425,8.099708,2,5,10,17,-70.692,0.868625,0.85,0.85
asia_high_breakout_long_close2_range8-35_new_york_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,14.496982,Positive but still not robust enough for promotion.,270,6.0,264.8,-0.075,0.496296,1.149085,-213.41,170.3,1.09335,-18.7,0.990281,54,332.21,3.305,2.014072,81,309.5,1.482628,10,301.73,25.825,999.0,4,5,9,17,-346.2625,0.825282,0.76,0.76
asia_high_breakout_long_close2_range8-35_new_york_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 2.0, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,14.496982,Positive but still not robust enough for promotion.,270,6.0,264.8,-0.075,0.496296,1.149085,-213.41,170.3,1.09335,-18.7,0.990281,54,332.21,3.305,2.014072,81,309.5,1.482628,10,301.73,25.825,999.0,4,5,9,17,-346.2625,0.825282,0.76,0.76
asia_high_breakout_long_close2_range4-35_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,14.446687,Positive but still not robust enough for promotion.,536,10.938776,384.43,0.295,0.505597,1.132593,-188.55,196.83,1.065769,-178.37,0.944039,108,365.23,1.87,1.476329,161,511.44,1.531013,15,320.35,26.54,6.052042,3,5,10,17,-162.9105,0.948372,0.845,0.845
pdl_sweep_reclaim_long_sweep1.62_reclaim1.55_london_new_york_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",KEEP_REFINED_WATCHLIST,14.446201,Positive but still not robust enough for promotion.,147,3.195652,92.63,-0.45,0.455782,1.290677,-88.26,41.18,1.118746,-61.72,0.848432,30,101.41,0.615,2.687635,45,123.77,2.431363,13,70.47,5.65,6.471273,3,5,9,17,-35.0105,0.908485,0.905,0.905
asia_high_breakout_long_close1.6_range4-35_london_new_york_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,14.394393,Positive but still not robust enough for promotion.,565,11.530612,519.85,-0.1,0.495575,1.17356,-200.03,322.1,1.104056,-73.4,0.977771,113,405.44,1.61,1.520315,170,613.16,1.643602,15,341.81,26.54,6.390475,2,5,9,17,-184.1055,0.946626,0.9,0.9
asia_high_breakout_long_close1.2_range4-35_new_york_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,14.367502,Positive but still not robust enough for promotion.,463,9.645833,520.73,0.3,0.511879,1.191947,-222.86,358.68,1.128422,34.58,1.011686,93,271.79,1.32,1.361914,139,346.22,1.346553,10,301.73,25.825,999.0,4,5,10,17,-167.612,0.944695,0.895,0.895
asia_high_breakout_long_close1.2_range4-35_new_york_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,14.367502,Positive but still not robust enough for promotion.,463,9.645833,520.73,0.3,0.511879,1.191947,-222.86,358.68,1.128422,34.58,1.011686,93,271.79,1.32,1.361914,139,346.22,1.346553,10,301.73,25.825,999.0,4,5,10,17,-167.612,0.944695,0.895,0.895
asia_high_breakout_long_close1.6_range8-35_new_york_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,14.161653,Positive but still not robust enough for promotion.,278,6.177778,220.33,-0.25,0.492806,1.118689,-189.0,123.03,1.064542,-71.57,0.964372,56,288.67,2.215,1.777793,84,284.72,1.42182,10,301.73,25.825,999.0,3,5,9,17,-298.252,0.860898,0.765,0.765
asia_high_breakout_long_close1.6_range8-35_new_york_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 8.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,14.161653,Positive but still not robust enough for promotion.,278,6.177778,220.33,-0.25,0.492806,1.118689,-189.0,123.03,1.064542,-71.57,0.964372,56,288.67,2.215,1.777793,84,284.72,1.42182,10,301.73,25.825,999.0,3,5,9,17,-298.252,0.860898,0.765,0.765
asia_high_breakout_long_close1.6_range4-35_new_york_only_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,13.94691,Positive but still not robust enough for promotion.,454,9.458333,415.49,0.1,0.502203,1.152223,-225.44,256.59,1.091326,-61.21,0.97943,91,297.52,1.32,1.421954,137,351.97,1.363103,10,301.73,25.825,999.0,4,5,9,17,-175.2265,0.937635,0.875,0.875
asia_high_breakout_long_close1.6_range4-35_new_york_only_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,13.94691,Positive but still not robust enough for promotion.,454,9.458333,415.49,0.1,0.502203,1.152223,-225.44,256.59,1.091326,-61.21,0.97943,91,297.52,1.32,1.421954,137,351.97,1.363103,10,301.73,25.825,999.0,4,5,9,17,-175.2265,0.937635,0.875,0.875
asia_high_breakout_long_close0.8_range4-35_london_new_york_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,13.897385,Positive but still not robust enough for promotion.,564,11.510204,411.56,0.22,0.503546,1.139398,-202.69,214.16,1.070194,-180.64,0.944534,113,291.59,0.11,1.356637,170,364.42,1.337639,13,280.9,26.54,5.480778,4,5,9,17,-289.5845,0.912439,0.825,0.825
pdl_sweep_reclaim_long_sweep2.5_reclaim3_london_new_york_h3_cool0,pdl_sweep_reclaim_refined,LONG,3,45,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",KEEP_REFINED_WATCHLIST,13.548068,Positive but still not robust enough for promotion.,128,2.723404,79.46,-0.26,0.476562,1.229859,-75.76,34.66,1.093792,-54.94,0.869514,26,99.33,4.835,2.300812,39,99.45,1.832705,20,94.41,6.095,3.219845,3,5,6,17,-92.544,0.803015,0.8,0.8
pdl_sweep_reclaim_long_sweep2.5_reclaim3_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",KEEP_REFINED_WATCHLIST,13.448979,Positive but still not robust enough for promotion.,123,2.617021,117.75,0.72,0.544715,1.268138,-94.22,74.7,1.16277,-11.4,0.977267,25,116.19,8.46,1.799766,37,112.81,1.536246,18,82.51,8.43,1.827085,4,5,7,17,-117.0055,0.776344,0.82,0.82
asia_high_breakout_long_close1.2_range4-35_london_new_york_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,13.279737,Positive but still not robust enough for promotion.,502,10.244898,400.02,0.1,0.503984,1.127963,-215.64,224.32,1.069786,-127.08,0.962599,101,342.49,0.98,1.425824,151,388.38,1.355171,11,227.06,22.73,3.448086,4,5,9,17,-313.587,0.908995,0.83,0.83
asia_high_breakout_long_close1.2_range4-35_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,13.279737,Positive but still not robust enough for promotion.,502,10.244898,400.02,0.1,0.503984,1.127963,-215.64,224.32,1.069786,-127.08,0.962599,101,342.49,0.98,1.425824,151,388.38,1.355171,11,227.06,22.73,3.448086,4,5,9,17,-313.587,0.908995,0.83,0.83
asia_high_breakout_long_close1.2_range4-35_london_new_york_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,13.18538,Positive but still not robust enough for promotion.,535,10.918367,302.01,-0.38,0.48785,1.104209,-214.73,114.76,1.038322,-259.74,0.918695,107,312.71,0.79,1.406085,161,367.47,1.355789,12,304.63,26.805,8.819045,3,5,9,17,-322.0365,0.900334,0.77,0.77
asia_high_breakout_long_close0.8_range4-35_new_york_only_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,13.120774,Positive but still not robust enough for promotion.,472,9.833333,251.72,0.1,0.502119,1.100828,-205.86,86.52,1.033541,-243.88,0.911408,95,163.59,2.08,1.223995,142,202.43,1.212409,10,249.29,24.455,14.652245,3,5,9,17,-298.2185,0.8925,0.79,0.79
asia_high_breakout_long_close0.8_range4-35_new_york_only_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,13.120774,Positive but still not robust enough for promotion.,472,9.833333,251.72,0.1,0.502119,1.100828,-205.86,86.52,1.033541,-243.88,0.911408,95,163.59,2.08,1.223995,142,202.43,1.212409,10,249.29,24.455,14.652245,3,5,9,17,-298.2185,0.8925,0.79,0.79
asia_high_breakout_long_close2_range4-35_london_new_york_h24_cool0,asia_high_breakout_refined,LONG,24,360,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 2.0, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,12.992137,Positive but still not robust enough for promotion.,657,13.408163,358.91,-0.22,0.493151,1.116543,-190.74,128.96,1.040331,-330.94,0.90391,132,262.96,0.765,1.291204,198,308.82,1.271952,17,214.98,12.04,3.916961,3,5,9,17,-201.979,0.94075,0.87,0.87
pdl_sweep_reclaim_long_sweep2.5_reclaim3_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.5}",KEEP_REFINED_WATCHLIST,12.942782,Positive but still not robust enough for promotion.,120,2.553191,109.82,0.87,0.55,1.252489,-94.22,67.82,1.14937,-16.18,0.967325,24,104.07,8.43,1.716341,36,99.88,1.472961,17,70.39,8.4,1.705593,4,5,7,17,-159.051,0.750224,0.765,0.765
asia_high_breakout_long_close1.6_range4-35_london_new_york_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,12.942751,Positive but still not robust enough for promotion.,491,10.020408,314.45,0.14,0.507128,1.100398,-242.36,142.6,1.044309,-201.1,0.940841,99,318.11,0.98,1.388512,148,375.17,1.34561,11,226.21,22.73,3.416774,3,5,9,17,-367.0615,0.899321,0.83,0.83
asia_high_breakout_long_close1.6_range4-35_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,12.942751,Positive but still not robust enough for promotion.,491,10.020408,314.45,0.14,0.507128,1.100398,-242.36,142.6,1.044309,-201.1,0.940841,99,318.11,0.98,1.388512,148,375.17,1.34561,11,226.21,22.73,3.416774,3,5,9,17,-367.0615,0.899321,0.83,0.83
pdl_sweep_reclaim_long_sweep1.62_reclaim3_london_new_york_h6_cool0,pdl_sweep_reclaim_refined,LONG,6,90,0,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",KEEP_REFINED_WATCHLIST,12.89206,Positive but still not robust enough for promotion.,192,3.918367,136.74,0.405,0.520833,1.227703,-94.22,69.54,1.109846,-64.86,0.907847,39,121.38,4.45,1.543209,58,118.94,1.427596,20,117.51,9.05,2.151269,4,5,11,17,-141.339,0.809781,0.79,0.79
asia_high_breakout_long_close1.2_range4-35_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.2, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,12.680071,Positive but still not robust enough for promotion.,661,13.489796,388.01,0.0,0.497731,1.133672,-182.78,156.66,1.05185,-306.04,0.906439,133,240.61,0.12,1.262011,199,301.17,1.267234,16,200.16,5.64,3.879171,4,5,9,17,-215.6895,0.933575,0.855,0.855
pdl_sweep_reclaim_long_sweep2_reclaim1.55_london_new_york_h3_cool4,pdl_sweep_reclaim_refined,LONG,3,45,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 2.0}",KEEP_REFINED_WATCHLIST,12.654415,Positive but still not robust enough for promotion.,122,2.711111,56.55,-0.69,0.45082,1.199492,-84.49,13.85,1.045108,-71.55,0.799994,25,79.55,-0.22,2.410211,37,96.74,2.386357,12,55.73,3.325,5.326863,2,5,8,17,-65.994,0.806457,0.765,0.765
pdl_sweep_reclaim_long_sweep1.25_reclaim2_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 2.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",KEEP_REFINED_WATCHLIST,12.564406,Positive but still not robust enough for promotion.,194,3.959184,182.63,0.04,0.510309,1.304546,-114.0,114.73,1.180862,-21.07,0.970167,39,133.61,2.02,1.762484,59,169.9,1.810669,16,67.04,6.3,1.869069,4,5,10,17,-25.926,0.960496,0.935,0.935
asia_high_breakout_long_close1.6_range4-35_london_new_york_h24_cool4,asia_high_breakout_refined,LONG,24,360,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 1.6, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,12.535483,Positive but still not robust enough for promotion.,634,12.938776,341.67,-0.145,0.492114,1.117307,-186.84,119.77,1.039563,-324.03,0.900793,127,216.01,0.21,1.234081,191,290.3,1.260212,16,197.37,5.64,3.729498,4,5,9,17,-183.1395,0.942679,0.865,0.865
asia_high_breakout_long_close0.8_range4-35_new_york_only_h32_cool0,asia_high_breakout_refined,LONG,32,480,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,12.531911,Positive but still not robust enough for promotion.,472,9.833333,312.57,0.155,0.502119,1.118458,-230.42,147.37,1.054151,-183.03,0.936735,95,134.84,0.95,1.171902,142,183.53,1.182766,10,219.77,31.145,8.014682,4,5,10,17,-230.76,0.921654,0.825,0.825
asia_high_breakout_long_close0.8_range4-35_new_york_only_h32_cool4,asia_high_breakout_refined,LONG,32,480,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""new_york_only""}",KEEP_REFINED_WATCHLIST,12.531911,Positive but still not robust enough for promotion.,472,9.833333,312.57,0.155,0.502119,1.118458,-230.42,147.37,1.054151,-183.03,0.936735,95,134.84,0.95,1.171902,142,183.53,1.182766,10,219.77,31.145,8.014682,4,5,10,17,-230.76,0.921654,0.825,0.825
pdl_sweep_reclaim_long_sweep1.62_reclaim2_london_new_york_h8_cool0,pdl_sweep_reclaim_refined,LONG,8,120,0,"{""reclaim_max"": 2.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",KEEP_REFINED_WATCHLIST,12.294257,Positive but still not robust enough for promotion.,163,3.326531,155.16,0.03,0.503067,1.300436,-89.56,98.11,1.179876,-15.99,0.973536,33,116.85,2.03,1.724741,49,118.07,1.596976,15,62.24,7.8,1.806845,4,5,9,17,-68.6335,0.891408,0.88,0.88
pdl_sweep_reclaim_long_sweep1.62_reclaim1.55_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",KEEP_REFINED_WATCHLIST,12.258479,Positive but still not robust enough for promotion.,138,3.0,111.37,-0.065,0.5,1.25792,-84.53,63.07,1.138136,-33.53,0.933862,28,106.87,0.825,1.847368,42,139.18,1.93958,12,70.97,6.73,2.522308,4,5,6,17,-76.037,0.859254,0.815,0.815
asia_high_breakout_long_close0.8_range4-35_london_new_york_h48_cool0,asia_high_breakout_refined,LONG,48,720,0,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,12.194181,Positive but still not robust enough for promotion.,519,10.591837,418.8,0.06,0.50289,1.130833,-196.32,237.15,1.072036,-126.15,0.963759,104,292.28,0.715,1.337241,156,372.61,1.327264,12,174.91,21.71,2.207108,4,5,8,17,-311.5465,0.912606,0.835,0.835
asia_high_breakout_long_close0.8_range4-35_london_new_york_h48_cool4,asia_high_breakout_refined,LONG,48,720,4,"{""asia_range_max"": 35.0, ""asia_range_min"": 4.0, ""close_above"": 0.8, ""session_set"": ""london_new_york""}",KEEP_REFINED_WATCHLIST,12.194181,Positive but still not robust enough for promotion.,519,10.591837,418.8,0.06,0.50289,1.130833,-196.32,237.15,1.072036,-126.15,0.963759,104,292.28,0.715,1.337241,156,372.61,1.327264,12,174.91,21.71,2.207108,4,5,8,17,-311.5465,0.912606,0.835,0.835
pdl_sweep_reclaim_long_sweep1.25_reclaim1.55_london_new_york_h8_cool4,pdl_sweep_reclaim_refined,LONG,8,120,4,"{""reclaim_max"": 1.55, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.25}",KEEP_REFINED_WATCHLIST,12.182828,Positive but still not robust enough for promotion.,166,3.458333,122.64,0.035,0.506024,1.238525,-106.52,64.54,1.118579,-51.66,0.914831,34,112.39,-0.31,1.80601,50,116.61,1.600556,13,75.77,4.8,2.625268,3,5,8,17,-101.9925,0.838349,0.835,0.835
pdl_sweep_reclaim_long_sweep1.62_reclaim3_london_new_york_h6_cool4,pdl_sweep_reclaim_refined,LONG,6,90,4,"{""reclaim_max"": 3.0, ""reclaim_min"": 0.0, ""session_set"": ""london_new_york"", ""sweep_min"": 1.62}",KEEP_REFINED_WATCHLIST,12.029406,Positive but still not robust enough for promotion.,183,3.734694,105.13,0.39,0.519126,1.178135,-94.22,41.08,1.066117,-87.02,0.873752,37,104.48,4.45,1.457784,55,101.94,1.36824,20,95.23,8.43,1.848525,4,5,10,17,-135.248,0.816144,0.775,0.775
