thesis,variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,net_usd_x1,macro_labels,year
baseline_sma_distance_v1_control,macro_blocked,2025-02-10T23:00:00+00:00,2025-02-11T00:00:00+00:00,long,asia,2917.93,2941.93,2902.93,2025-02-11T02:13:00+00:00,2941.93,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-12T16:00:00+00:00,2025-02-12T17:00:00+00:00,long,new_york,2902.47,2926.47,2887.47,2025-02-13T04:59:00+00:00,2918.52,time_exit,15.7,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-13T04:00:00+00:00,2025-02-13T05:00:00+00:00,long,asia,2918.6,2942.6,2903.6,2025-02-13T16:59:00+00:00,2913.61,time_exit,-5.34,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-17T02:00:00+00:00,2025-02-17T03:00:00+00:00,long,asia,2899.1,2923.1,2884.1,2025-02-17T14:59:00+00:00,2902.96,time_exit,3.51,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-18T14:00:00+00:00,2025-02-18T15:00:00+00:00,long,london_ny_overlap,2928.08,2952.08,2913.08,2025-02-19T02:59:00+00:00,2929.26,time_exit,0.83,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-19T09:00:00+00:00,2025-02-19T10:00:00+00:00,long,london,2945.64,2969.64,2930.64,2025-02-19T14:26:00+00:00,2930.64,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-20T08:00:00+00:00,2025-02-20T09:00:00+00:00,long,london,2954.72,2978.72,2939.72,2025-02-20T12:24:00+00:00,2939.72,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-24T13:00:00+00:00,2025-02-24T14:00:00+00:00,long,london_ny_overlap,2954.51,2978.51,2939.51,2025-02-24T14:35:00+00:00,2939.51,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-02-26T00:00:00+00:00,2025-02-26T01:00:00+00:00,long,asia,2923.45,2947.45,2908.45,2025-02-26T06:35:00+00:00,2908.45,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-02T23:00:00+00:00,2025-03-03T00:00:00+00:00,long,asia,2870.7,2894.7,2855.7,2025-03-03T11:59:00+00:00,2874.28,time_exit,3.23,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-03T15:00:00+00:00,2025-03-03T16:00:00+00:00,long,london_ny_overlap,2887.96,2911.96,2872.96,2025-03-04T03:59:00+00:00,2888.79,time_exit,0.48,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-04T08:00:00+00:00,2025-03-04T09:00:00+00:00,long,london,2914.36,2938.36,2899.36,2025-03-04T20:59:00+00:00,2917.5,time_exit,2.79,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-06T16:00:00+00:00,2025-03-06T17:00:00+00:00,long,new_york,2917.31,2941.31,2902.31,2025-03-07T00:09:00+00:00,2902.31,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-07T08:00:00+00:00,2025-03-07T09:00:00+00:00,long,london,2922.56,2946.56,2907.56,2025-03-07T14:01:00+00:00,2907.56,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-11T02:00:00+00:00,2025-03-11T03:00:00+00:00,long,asia,2898.99,2922.99,2883.99,2025-03-11T14:59:00+00:00,2914.11,time_exit,14.77,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-12T15:00:00+00:00,2025-03-12T16:00:00+00:00,long,london_ny_overlap,2928.73,2952.73,2913.73,2025-03-13T03:59:00+00:00,2945.75,time_exit,16.67,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-13T14:00:00+00:00,2025-03-13T15:00:00+00:00,long,london_ny_overlap,2970.01,2994.01,2955.01,2025-03-14T02:59:00+00:00,2984.3,time_exit,13.94,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-14T09:00:00+00:00,2025-03-14T10:00:00+00:00,long,london,2998.88,3022.88,2983.88,2025-03-14T13:37:00+00:00,2983.88,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-18T04:00:00+00:00,2025-03-18T05:00:00+00:00,long,asia,3014.64,3038.64,2999.64,2025-03-18T16:59:00+00:00,3036.09,time_exit,21.1,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-19T18:00:00+00:00,2025-03-19T19:00:00+00:00,long,new_york,3046.86,3070.86,3031.86,2025-03-20T06:59:00+00:00,3049.25,time_exit,2.04,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-27T02:00:00+00:00,2025-03-27T03:00:00+00:00,long,asia,3031.86,3055.86,3016.86,2025-03-27T10:36:00+00:00,3055.86,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-27T10:00:00+00:00,2025-03-27T11:00:00+00:00,long,london,3051.47,3075.47,3036.47,2025-03-27T13:37:00+00:00,3036.47,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-27T14:00:00+00:00,2025-03-27T15:00:00+00:00,long,london_ny_overlap,3057.72,3081.72,3042.72,2025-03-28T02:59:00+00:00,3071.89,time_exit,13.82,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-28T02:00:00+00:00,2025-03-28T03:00:00+00:00,long,asia,3071.73,3095.73,3056.73,2025-03-28T14:59:00+00:00,3070.34,time_exit,-1.74,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-31T02:00:00+00:00,2025-03-31T03:00:00+00:00,long,asia,3094.76,3118.76,3079.76,2025-03-31T06:54:00+00:00,3118.76,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-03-31T06:00:00+00:00,2025-03-31T07:00:00+00:00,long,london,3116.57,3140.57,3101.57,2025-03-31T14:45:00+00:00,3101.57,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-01T02:00:00+00:00,2025-04-01T03:00:00+00:00,long,asia,3135.27,3159.27,3120.27,2025-04-01T14:59:00+00:00,3133.59,time_exit,-2.03,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-02T02:00:00+00:00,2025-04-02T03:00:00+00:00,long,asia,3132.85,3156.85,3117.85,2025-04-02T05:49:00+00:00,3117.85,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-02T23:00:00+00:00,2025-04-03T00:00:00+00:00,long,asia,3145.8,3169.8,3130.8,2025-04-03T06:17:00+00:00,3130.8,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-03T15:00:00+00:00,2025-04-03T16:00:00+00:00,long,london_ny_overlap,3128.91,3152.91,3113.91,2025-04-03T16:14:00+00:00,3113.91,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-04T11:00:00+00:00,2025-04-04T12:00:00+00:00,long,london,3110.15,3134.15,3095.15,2025-04-04T12:12:00+00:00,3134.15,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-04T12:00:00+00:00,2025-04-04T13:00:00+00:00,long,london_ny_overlap,3110.98,3134.98,3095.98,2025-04-04T13:05:00+00:00,3095.98,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-07T02:00:00+00:00,2025-04-07T03:00:00+00:00,long,asia,3037.85,3061.85,3022.85,2025-04-07T04:00:00+00:00,3022.85,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-07T05:00:00+00:00,2025-04-07T06:00:00+00:00,long,asia,3035.29,3059.29,3020.29,2025-04-07T07:24:00+00:00,3020.29,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-07T09:00:00+00:00,2025-04-07T10:00:00+00:00,long,london,3031.01,3055.01,3016.01,2025-04-07T13:35:00+00:00,3016.01,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-08T02:00:00+00:00,2025-04-08T03:00:00+00:00,long,asia,2999.56,3023.56,2984.56,2025-04-08T14:59:00+00:00,3010.3,time_exit,10.39,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-09T02:00:00+00:00,2025-04-09T03:00:00+00:00,long,asia,3008.83,3032.83,2993.83,2025-04-09T07:24:00+00:00,3032.83,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-09T07:00:00+00:00,2025-04-09T08:00:00+00:00,long,london,3038.95,3062.95,3023.95,2025-04-09T12:22:00+00:00,3062.95,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-09T12:00:00+00:00,2025-04-09T13:00:00+00:00,long,london_ny_overlap,3066.7,3090.7,3051.7,2025-04-09T13:23:00+00:00,3051.7,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-09T13:00:00+00:00,2025-04-09T14:00:00+00:00,long,london_ny_overlap,3047.43,3071.43,3032.43,2025-04-09T14:34:00+00:00,3071.43,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-09T14:00:00+00:00,2025-04-09T15:00:00+00:00,long,london_ny_overlap,3075.31,3099.31,3060.31,2025-04-09T18:29:00+00:00,3060.31,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-09T20:00:00+00:00,2025-04-09T21:00:00+00:00,long,new_york,3093.8,3117.8,3078.8,2025-04-09T21:50:00+00:00,3078.8,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-10T01:00:00+00:00,2025-04-10T02:00:00+00:00,long,asia,3097.13,3121.13,3082.13,2025-04-10T02:35:00+00:00,3082.13,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-10T03:00:00+00:00,2025-04-10T04:00:00+00:00,long,asia,3119.33,3143.33,3104.33,2025-04-10T10:00:00+00:00,3104.33,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-10T15:00:00+00:00,2025-04-10T16:00:00+00:00,long,london_ny_overlap,3154.72,3178.72,3139.72,2025-04-10T23:03:00+00:00,3178.72,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-10T23:00:00+00:00,2025-04-11T00:00:00+00:00,long,asia,3188.8,3212.8,3173.8,2025-04-11T01:43:00+00:00,3212.8,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-11T01:00:00+00:00,2025-04-11T02:00:00+00:00,long,asia,3205.54,3229.54,3190.54,2025-04-11T06:44:00+00:00,3190.54,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-11T10:00:00+00:00,2025-04-11T11:00:00+00:00,long,london,3227.73,3251.73,3212.73,2025-04-11T11:47:00+00:00,3212.73,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-11T13:00:00+00:00,2025-04-11T14:00:00+00:00,long,london_ny_overlap,3233.64,3257.64,3218.64,2025-04-11T21:54:00+00:00,3238.25,time_exit,4.26,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-15T02:00:00+00:00,2025-04-15T03:00:00+00:00,long,asia,3223.75,3247.75,3208.75,2025-04-15T14:59:00+00:00,3212.94,time_exit,-11.16,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-15T23:00:00+00:00,2025-04-16T00:00:00+00:00,long,asia,3241.5,3265.5,3226.5,2025-04-16T01:33:00+00:00,3265.5,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-16T01:00:00+00:00,2025-04-16T02:00:00+00:00,long,asia,3264.49,3288.49,3249.49,2025-04-16T06:06:00+00:00,3288.49,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-16T06:00:00+00:00,2025-04-16T07:00:00+00:00,long,london,3289.66,3313.66,3274.66,2025-04-16T09:15:00+00:00,3313.66,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-16T09:00:00+00:00,2025-04-16T10:00:00+00:00,long,london,3306.97,3330.97,3291.97,2025-04-16T17:24:00+00:00,3330.97,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-16T17:00:00+00:00,2025-04-16T18:00:00+00:00,long,new_york,3327.33,3351.33,3312.33,2025-04-16T23:05:00+00:00,3351.33,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-16T23:00:00+00:00,2025-04-17T00:00:00+00:00,long,asia,3351.09,3375.09,3336.09,2025-04-17T02:31:00+00:00,3336.09,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-20T23:00:00+00:00,2025-04-21T00:00:00+00:00,long,asia,3346.13,3370.13,3331.13,2025-04-21T01:44:00+00:00,3370.13,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-21T01:00:00+00:00,2025-04-21T02:00:00+00:00,long,asia,3368.8,3392.8,3353.8,2025-04-21T07:51:00+00:00,3392.8,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-21T07:00:00+00:00,2025-04-21T08:00:00+00:00,long,london,3392.2,3416.2,3377.2,2025-04-21T14:00:00+00:00,3416.2,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-21T13:00:00+00:00,2025-04-21T14:00:00+00:00,long,london_ny_overlap,3414.89,3438.89,3399.89,2025-04-22T00:18:00+00:00,3438.89,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-22T00:00:00+00:00,2025-04-22T01:00:00+00:00,long,asia,3434.4,3458.4,3419.4,2025-04-22T01:03:00+00:00,3419.4,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-22T02:00:00+00:00,2025-04-22T03:00:00+00:00,long,asia,3452.94,3476.94,3437.94,2025-04-22T04:03:00+00:00,3476.94,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-22T04:00:00+00:00,2025-04-22T05:00:00+00:00,long,asia,3487.8,3511.8,3472.8,2025-04-22T08:05:00+00:00,3472.8,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-23T23:00:00+00:00,2025-04-24T00:00:00+00:00,long,asia,3308.86,3332.86,3293.86,2025-04-24T01:28:00+00:00,3332.86,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-24T01:00:00+00:00,2025-04-24T02:00:00+00:00,long,asia,3331.55,3355.55,3316.55,2025-04-24T02:18:00+00:00,3355.55,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-24T02:00:00+00:00,2025-04-24T03:00:00+00:00,long,asia,3357.22,3381.22,3342.22,2025-04-24T03:37:00+00:00,3342.22,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-24T03:00:00+00:00,2025-04-24T04:00:00+00:00,long,asia,3342.04,3366.04,3327.04,2025-04-24T04:24:00+00:00,3327.04,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-24T04:00:00+00:00,2025-04-24T05:00:00+00:00,long,asia,3326.81,3350.81,3311.81,2025-04-24T15:04:00+00:00,3311.81,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-24T20:00:00+00:00,2025-04-24T21:00:00+00:00,long,new_york,3342.13,3366.13,3327.13,2025-04-24T23:30:00+00:00,3366.13,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-24T23:00:00+00:00,2025-04-25T00:00:00+00:00,long,asia,3366.76,3390.76,3351.76,2025-04-25T00:32:00+00:00,3351.76,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-25T00:00:00+00:00,2025-04-25T01:00:00+00:00,long,asia,3348.68,3372.68,3333.68,2025-04-25T04:52:00+00:00,3333.68,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-25T20:00:00+00:00,2025-04-25T21:00:00+00:00,long,new_york,3305.06,3329.06,3290.06,2025-04-25T21:54:00+00:00,3316.01,time_exit,10.6,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-27T23:00:00+00:00,2025-04-28T00:00:00+00:00,long,asia,3310.51,3334.51,3295.51,2025-04-28T02:24:00+00:00,3295.51,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-28T15:00:00+00:00,2025-04-28T16:00:00+00:00,long,london_ny_overlap,3328.39,3352.39,3313.39,2025-04-28T20:56:00+00:00,3352.39,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-28T20:00:00+00:00,2025-04-28T21:00:00+00:00,long,new_york,3351.93,3375.93,3336.93,2025-04-28T23:16:00+00:00,3336.93,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-29T17:00:00+00:00,2025-04-29T18:00:00+00:00,long,new_york,3328.69,3352.69,3313.69,2025-04-29T19:00:00+00:00,3313.69,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-30T14:00:00+00:00,2025-04-30T15:00:00+00:00,long,london_ny_overlap,3308.84,3332.84,3293.84,2025-04-30T15:34:00+00:00,3293.84,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-04-30T15:00:00+00:00,2025-04-30T16:00:00+00:00,long,london_ny_overlap,3309.66,3333.66,3294.66,2025-04-30T20:38:00+00:00,3294.66,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-01T21:00:00+00:00,2025-05-01T22:00:00+00:00,long,other,3238.77,3262.77,3223.77,2025-05-02T08:35:00+00:00,3262.77,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-02T08:00:00+00:00,2025-05-02T09:00:00+00:00,long,london,3258.75,3282.75,3243.75,2025-05-02T14:05:00+00:00,3243.75,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-05T02:00:00+00:00,2025-05-05T03:00:00+00:00,long,asia,3264.6,3288.6,3249.6,2025-05-05T10:05:00+00:00,3288.6,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-05T10:00:00+00:00,2025-05-05T11:00:00+00:00,long,london,3308.37,3332.37,3293.37,2025-05-05T20:25:00+00:00,3332.37,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-05T20:00:00+00:00,2025-05-05T21:00:00+00:00,long,new_york,3328.78,3352.78,3313.78,2025-05-06T02:08:00+00:00,3352.78,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-06T02:00:00+00:00,2025-05-06T03:00:00+00:00,long,asia,3379.63,3403.63,3364.63,2025-05-06T03:47:00+00:00,3364.63,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-06T03:00:00+00:00,2025-05-06T04:00:00+00:00,long,asia,3358.41,3382.41,3343.41,2025-05-06T09:21:00+00:00,3382.41,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-06T09:00:00+00:00,2025-05-06T10:00:00+00:00,long,london,3377.2,3401.2,3362.2,2025-05-06T17:23:00+00:00,3401.2,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-06T17:00:00+00:00,2025-05-06T18:00:00+00:00,long,new_york,3408.89,3432.89,3393.89,2025-05-06T21:54:00+00:00,3432.89,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-06T21:00:00+00:00,2025-05-06T22:00:00+00:00,long,other,3439.0,3463.0,3424.0,2025-05-06T23:02:00+00:00,3424.0,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-08T02:00:00+00:00,2025-05-08T03:00:00+00:00,long,asia,3408.78,3432.78,3393.78,2025-05-08T05:10:00+00:00,3393.78,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-08T15:00:00+00:00,2025-05-08T16:00:00+00:00,long,london_ny_overlap,3356.37,3380.37,3341.37,2025-05-08T16:26:00+00:00,3341.37,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-09T05:00:00+00:00,2025-05-09T06:00:00+00:00,long,asia,3324.41,3348.41,3309.41,2025-05-09T17:59:00+00:00,3336.77,time_exit,12.01,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-13T05:00:00+00:00,2025-05-13T06:00:00+00:00,long,asia,3252.35,3276.35,3237.35,2025-05-13T13:25:00+00:00,3237.35,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-15T10:00:00+00:00,2025-05-15T11:00:00+00:00,long,london,3165.04,3189.04,3150.04,2025-05-15T13:54:00+00:00,3189.04,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-15T13:00:00+00:00,2025-05-15T14:00:00+00:00,long,london_ny_overlap,3188.64,3212.64,3173.64,2025-05-15T16:17:00+00:00,3212.64,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-15T16:00:00+00:00,2025-05-15T17:00:00+00:00,long,new_york,3219.6,3243.6,3204.6,2025-05-15T23:07:00+00:00,3243.6,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-15T23:00:00+00:00,2025-05-16T00:00:00+00:00,long,asia,3251.17,3275.17,3236.17,2025-05-16T01:12:00+00:00,3236.17,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-16T01:00:00+00:00,2025-05-16T02:00:00+00:00,long,asia,3243.17,3267.17,3228.17,2025-05-16T02:16:00+00:00,3228.17,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-16T20:00:00+00:00,2025-05-16T21:00:00+00:00,long,new_york,3195.7,3219.7,3180.7,2025-05-16T21:54:00+00:00,3200.69,time_exit,4.64,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-18T23:00:00+00:00,2025-05-19T00:00:00+00:00,long,asia,3239.12,3263.12,3224.12,2025-05-19T02:34:00+00:00,3224.12,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-19T02:00:00+00:00,2025-05-19T03:00:00+00:00,long,asia,3218.15,3242.15,3203.15,2025-05-19T09:53:00+00:00,3242.15,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-19T09:00:00+00:00,2025-05-19T10:00:00+00:00,long,london,3244.28,3268.28,3229.28,2025-05-19T13:59:00+00:00,3229.28,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-20T09:00:00+00:00,2025-05-20T10:00:00+00:00,long,london,3235.66,3259.66,3220.66,2025-05-20T14:59:00+00:00,3259.66,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-20T14:00:00+00:00,2025-05-20T15:00:00+00:00,long,london_ny_overlap,3261.04,3285.04,3246.04,2025-05-20T15:25:00+00:00,3285.04,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-20T15:00:00+00:00,2025-05-20T16:00:00+00:00,long,london_ny_overlap,3282.48,3306.48,3267.48,2025-05-21T02:00:00+00:00,3306.48,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-21T01:00:00+00:00,2025-05-21T02:00:00+00:00,long,asia,3303.28,3327.28,3288.28,2025-05-21T02:24:00+00:00,3288.28,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-21T04:00:00+00:00,2025-05-21T05:00:00+00:00,long,asia,3307.39,3331.39,3292.39,2025-05-21T13:29:00+00:00,3292.39,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-22T02:00:00+00:00,2025-05-22T03:00:00+00:00,long,asia,3337.92,3361.92,3322.92,2025-05-22T08:18:00+00:00,3322.92,stop_loss,-15.35,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-23T05:00:00+00:00,2025-05-23T06:00:00+00:00,long,asia,3313.36,3337.36,3298.36,2025-05-23T12:45:00+00:00,3337.36,take_profit,23.65,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-23T12:00:00+00:00,2025-05-23T13:00:00+00:00,long,london_ny_overlap,3347.86,3371.86,3332.86,2025-05-23T21:54:00+00:00,3359.79,time_exit,11.58,,2025
baseline_sma_distance_v1_control,macro_blocked,2025-05-28T08:00:00+00:00,2025-05-28T09:00:00+00:00,long,london,3318.96,3342.96,3303.96,2025-05-28T14:33:00+00:00,3303.96,stop_loss,-15.35,,2025
