family,design,guard_variant,direction,session,entry_utc,entry_price,realized_exit_reason,realized_net_x1,horizon_hours,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,hit_minus_20,first_hit_15_15,first_hit_24_15,bars_checked
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-02T15:00:00+00:00,1863.79,time_exit,7.59,6,6.49,-0.6,5.65,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-02T15:00:00+00:00,1863.79,time_exit,7.59,12,10.07,-0.6,7.94,True,False,False,False,False,False,none,none,657
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-10T16:00:00+00:00,1855.74,time_exit,16.05,3,20.0,-0.82,13.85,True,True,False,False,False,False,tp_first,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-10T16:00:00+00:00,1855.74,time_exit,16.05,6,20.0,-0.82,16.4,True,True,False,False,False,False,tp_first,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-10T16:00:00+00:00,1855.74,time_exit,16.05,12,20.0,-0.82,16.4,True,True,False,False,False,False,tp_first,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-06-13T00:00:00+00:00,1876.03,stop_loss,-15.35,3,1.15,-13.8,-13.46,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-06-13T00:00:00+00:00,1876.03,stop_loss,-15.35,6,1.15,-16.02,-12.83,False,False,False,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-06-13T00:00:00+00:00,1876.03,stop_loss,-15.35,12,1.15,-23.59,-18.15,False,False,False,True,True,True,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-15T13:00:00+00:00,1830.95,stop_loss,-15.35,3,5.4,-12.41,-11.21,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-15T13:00:00+00:00,1830.95,stop_loss,-15.35,6,5.4,-14.71,-10.15,False,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-15T13:00:00+00:00,1830.95,stop_loss,-15.35,12,10.67,-17.59,2.73,True,False,False,True,True,False,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-06-16T17:00:00+00:00,1845.24,time_exit,-3.63,3,7.31,-0.82,3.88,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-06-16T17:00:00+00:00,1845.24,time_exit,-3.63,6,12.03,-0.82,11.21,True,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-06-16T17:00:00+00:00,1845.24,time_exit,-3.63,12,12.03,-3.81,-3.28,True,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-22T14:00:00+00:00,1844.54,time_exit,-9.34,3,3.13,-9.32,-6.69,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-22T14:00:00+00:00,1844.54,time_exit,-9.34,6,3.13,-9.32,-6.86,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-22T14:00:00+00:00,1844.54,time_exit,-9.34,12,3.13,-9.72,-8.99,False,False,False,False,False,False,none,none,656
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-29T14:00:00+00:00,1831.13,stop_loss,-15.35,3,1.32,-16.44,-12.83,False,False,False,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-29T14:00:00+00:00,1831.13,stop_loss,-15.35,6,1.32,-16.44,-13.41,False,False,False,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-06-29T14:00:00+00:00,1831.13,stop_loss,-15.35,12,1.32,-16.44,-11.64,False,False,False,True,True,False,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-07-01T17:00:00+00:00,1806.11,time_exit,-0.64,3,2.99,-8.38,2.7,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-07-01T17:00:00+00:00,1806.11,time_exit,-0.64,6,2.99,-8.38,-0.29,False,False,False,False,False,False,none,none,239
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-07-01T17:00:00+00:00,1806.11,time_exit,-0.64,12,2.99,-8.38,-0.29,False,False,False,False,False,False,none,none,239
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-13T16:00:00+00:00,1742.11,stop_loss,-15.35,3,3.15,-6.42,-2.51,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-13T16:00:00+00:00,1742.11,stop_loss,-15.35,6,3.15,-10.26,-6.77,False,False,False,True,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-13T16:00:00+00:00,1742.11,stop_loss,-15.35,12,3.15,-16.81,-12.97,False,False,False,True,True,False,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-21T14:00:00+00:00,1706.5,time_exit,10.07,3,11.73,-13.53,6.59,True,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-21T14:00:00+00:00,1706.5,time_exit,10.07,6,11.73,-13.53,8.4,True,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-21T14:00:00+00:00,1706.5,time_exit,10.07,12,13.59,-13.53,10.42,True,False,False,True,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-22T15:00:00+00:00,1734.49,time_exit,-11.43,3,4.63,-6.0,-5.78,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-22T15:00:00+00:00,1734.49,time_exit,-11.43,6,4.63,-14.27,-11.08,False,False,False,True,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-22T15:00:00+00:00,1734.49,time_exit,-11.43,12,4.63,-14.27,-11.08,False,False,False,True,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-07-27T20:00:00+00:00,1734.9,time_exit,5.88,3,5.08,-1.95,-0.8,False,False,False,False,False,False,none,none,119
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-07-27T20:00:00+00:00,1734.9,time_exit,5.88,6,5.08,-1.95,1.53,False,False,False,False,False,False,none,none,298
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-07-27T20:00:00+00:00,1734.9,time_exit,5.88,12,6.78,-1.95,6.23,False,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-28T16:00:00+00:00,1755.08,time_exit,-0.13,3,1.53,-4.71,-2.67,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-28T16:00:00+00:00,1755.08,time_exit,-0.13,6,1.83,-4.88,0.69,False,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-07-28T16:00:00+00:00,1755.08,time_exit,-0.13,12,1.83,-4.88,0.22,False,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-04T13:00:00+00:00,1785.53,time_exit,7.33,3,2.54,-11.41,0.21,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-04T13:00:00+00:00,1785.53,time_exit,7.33,6,7.1,-11.41,6.14,False,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-04T13:00:00+00:00,1785.53,time_exit,7.33,12,9.23,-11.41,7.68,False,False,False,True,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-23T16:00:00+00:00,1749.99,time_exit,-6.07,3,3.53,-3.68,-3.26,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-23T16:00:00+00:00,1749.99,time_exit,-6.07,6,3.53,-4.26,-2.3,False,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-23T16:00:00+00:00,1749.99,time_exit,-6.07,12,3.53,-6.1,-5.72,False,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-29T14:00:00+00:00,1736.02,time_exit,3.04,3,9.3,-0.84,4.3,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-29T14:00:00+00:00,1736.02,time_exit,3.04,6,9.3,-0.84,0.81,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-08-29T14:00:00+00:00,1736.02,time_exit,3.04,12,9.3,-0.84,3.39,False,False,False,False,False,False,none,none,657
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-02T16:00:00+00:00,1717.09,time_exit,-7.56,3,0.31,-7.78,-6.41,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-02T16:00:00+00:00,1717.09,time_exit,-7.56,6,0.31,-8.44,-7.21,False,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-02T16:00:00+00:00,1717.09,time_exit,-7.56,12,0.31,-8.44,-7.21,False,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-09-06T02:00:00+00:00,1723.74,stop_loss,-15.35,3,0.02,-7.07,-6.1,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-09-06T02:00:00+00:00,1723.74,stop_loss,-15.35,6,0.02,-8.89,-3.81,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-09-06T02:00:00+00:00,1723.74,stop_loss,-15.35,12,0.02,-17.0,-16.12,False,False,False,True,True,False,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-16T16:00:00+00:00,1676.86,time_exit,-3.97,3,1.78,-5.89,-5.64,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-16T16:00:00+00:00,1676.86,time_exit,-3.97,6,1.78,-5.89,-3.62,False,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-16T16:00:00+00:00,1676.86,time_exit,-3.97,12,1.78,-5.89,-3.62,False,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-09-21T20:00:00+00:00,1685.81,stop_loss,-15.35,3,1.69,-15.85,-12.21,False,False,False,True,True,False,sl_first,sl_first,119
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-09-21T20:00:00+00:00,1685.81,stop_loss,-15.35,6,1.69,-25.54,-25.44,False,False,False,True,True,True,sl_first,sl_first,298
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-09-21T20:00:00+00:00,1685.81,stop_loss,-15.35,12,1.69,-29.2,-26.8,False,False,False,True,True,True,sl_first,sl_first,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-22T14:00:00+00:00,1681.73,time_exit,-8.02,3,0.0,-13.95,-10.41,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-22T14:00:00+00:00,1681.73,time_exit,-8.02,6,0.0,-13.95,-11.88,False,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-22T14:00:00+00:00,1681.73,time_exit,-8.02,12,0.0,-13.95,-7.67,False,False,False,True,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-28T14:00:00+00:00,1634.91,take_profit,23.65,3,24.86,-1.24,23.64,True,True,True,False,False,False,tp_first,tp_first,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-28T14:00:00+00:00,1634.91,take_profit,23.65,6,27.68,-1.24,26.78,True,True,True,False,False,False,tp_first,tp_first,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-09-28T14:00:00+00:00,1634.91,take_profit,23.65,12,27.68,-1.24,18.93,True,True,True,False,False,False,tp_first,tp_first,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-09-28T17:00:00+00:00,1658.62,time_exit,-4.71,3,3.97,-3.53,3.07,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-09-28T17:00:00+00:00,1658.62,time_exit,-4.71,6,3.97,-3.53,1.14,False,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-09-28T17:00:00+00:00,1658.62,time_exit,-4.71,12,3.97,-6.76,-4.36,False,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-03T16:00:00+00:00,1686.76,time_exit,9.06,3,10.18,-0.1,8.02,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-03T16:00:00+00:00,1686.76,time_exit,9.06,6,14.5,-0.1,12.73,True,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-03T16:00:00+00:00,1686.76,time_exit,9.06,12,15.61,-0.1,9.41,True,True,False,False,False,False,tp_first,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-04T16:00:00+00:00,1720.54,time_exit,-1.24,3,8.69,-0.65,2.83,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-04T16:00:00+00:00,1720.54,time_exit,-1.24,6,8.69,-0.65,5.63,False,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-04T16:00:00+00:00,1720.54,time_exit,-1.24,12,8.69,-2.8,-0.89,False,False,False,False,False,False,none,none,658
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-10-11T17:00:00+00:00,1681.38,stop_loss,-15.35,3,2.35,-15.32,-14.22,False,False,False,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-10-11T17:00:00+00:00,1681.38,stop_loss,-15.35,6,2.35,-17.81,-15.43,False,False,False,True,True,False,sl_first,sl_first,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-10-11T17:00:00+00:00,1681.38,stop_loss,-15.35,12,2.35,-20.18,-16.17,False,False,False,True,True,True,sl_first,sl_first,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-17T14:00:00+00:00,1666.42,stop_loss,-15.35,3,1.83,-6.79,-3.3,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-17T14:00:00+00:00,1666.42,stop_loss,-15.35,6,1.83,-17.01,-16.88,False,False,False,True,True,False,sl_first,sl_first,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-17T14:00:00+00:00,1666.42,stop_loss,-15.35,12,1.83,-19.89,-14.46,False,False,False,True,True,False,sl_first,sl_first,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-20T16:00:00+00:00,1644.63,stop_loss,-15.35,3,0.81,-15.26,-13.86,False,False,False,True,True,False,sl_first,sl_first,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-20T16:00:00+00:00,1644.63,stop_loss,-15.35,6,0.81,-20.01,-16.67,False,False,False,True,True,True,sl_first,sl_first,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-20T16:00:00+00:00,1644.63,stop_loss,-15.35,12,0.81,-20.01,-19.15,False,False,False,True,True,True,sl_first,sl_first,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-21T15:00:00+00:00,1642.57,time_exit,12.14,3,11.28,-8.34,8.74,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-21T15:00:00+00:00,1642.57,time_exit,12.14,6,14.37,-8.34,12.49,True,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-21T15:00:00+00:00,1642.57,time_exit,12.14,12,14.37,-8.34,12.49,True,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-10-24T00:00:00+00:00,1659.05,time_exit,-10.6,3,11.25,-5.5,-5.47,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-10-24T00:00:00+00:00,1659.05,time_exit,-10.6,6,11.25,-7.22,-1.04,True,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-10-24T00:00:00+00:00,1659.05,time_exit,-10.6,12,11.25,-14.85,-10.25,True,False,False,True,False,False,none,none,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-25T15:00:00+00:00,1658.98,time_exit,-6.72,3,3.18,-7.01,-5.97,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-25T15:00:00+00:00,1658.98,time_exit,-6.72,6,3.18,-7.01,-5.15,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-10-25T15:00:00+00:00,1658.98,time_exit,-6.72,12,3.18,-9.39,-6.37,False,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-10-26T09:00:00+00:00,1670.78,time_exit,-6.61,3,3.99,-4.23,-2.13,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-10-26T09:00:00+00:00,1670.78,time_exit,-6.61,6,3.99,-10.32,-6.63,False,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-10-26T09:00:00+00:00,1670.78,time_exit,-6.61,12,3.99,-10.32,-6.26,False,False,False,True,False,False,none,none,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-11-04T05:00:00+00:00,1646.66,take_profit,23.65,3,2.93,-2.81,-1.98,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-11-04T05:00:00+00:00,1646.66,take_profit,23.65,6,5.59,-3.11,2.8,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-11-04T05:00:00+00:00,1646.66,take_profit,23.65,12,28.62,-3.31,26.42,True,True,True,False,False,False,tp_first,tp_first,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-04T15:00:00+00:00,1673.01,time_exit,7.68,3,1.74,-5.4,1.25,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-04T15:00:00+00:00,1673.01,time_exit,7.68,6,8.51,-5.4,8.03,False,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-04T15:00:00+00:00,1673.01,time_exit,7.68,12,8.51,-5.4,8.03,False,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-08T16:00:00+00:00,1712.89,time_exit,-4.11,3,3.85,-2.83,-0.1,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-08T16:00:00+00:00,1712.89,time_exit,-4.11,6,3.85,-4.77,-0.65,False,False,False,False,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-08T16:00:00+00:00,1712.89,time_exit,-4.11,12,3.85,-6.03,-3.76,False,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-10T14:00:00+00:00,1733.03,take_profit,23.65,3,20.07,-0.63,16.83,True,True,False,False,False,False,tp_first,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-10T14:00:00+00:00,1733.03,take_profit,23.65,6,21.63,-0.63,20.93,True,True,False,False,False,False,tp_first,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-11-10T14:00:00+00:00,1733.03,take_profit,23.65,12,24.03,-0.63,14.32,True,True,True,False,False,False,tp_first,tp_first,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,other,2022-11-10T22:00:00+00:00,1753.45,time_exit,10.01,3,1.0,-3.23,-1.85,False,False,False,False,False,False,none,none,120
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,other,2022-11-10T22:00:00+00:00,1753.45,time_exit,10.01,6,1.0,-6.35,-2.3,False,False,False,False,False,False,none,none,300
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,other,2022-11-10T22:00:00+00:00,1753.45,time_exit,10.01,12,12.55,-6.35,10.36,True,False,False,False,False,False,none,none,660
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-11-15T08:00:00+00:00,1782.85,time_exit,-4.86,3,0.04,-10.05,-6.29,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-11-15T08:00:00+00:00,1782.85,time_exit,-4.86,6,3.46,-10.05,-5.85,False,False,False,True,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-11-15T08:00:00+00:00,1782.85,time_exit,-4.86,12,3.46,-14.99,-4.51,False,False,False,True,False,False,none,none,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-11-23T20:00:00+00:00,1751.72,time_exit,1.56,3,0.79,-2.6,-2.41,False,False,False,False,False,False,none,none,119
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-11-23T20:00:00+00:00,1751.72,time_exit,1.56,6,4.22,-2.85,3.66,False,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-11-23T20:00:00+00:00,1751.72,time_exit,1.56,12,5.67,-2.85,1.91,False,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-11-30T21:00:00+00:00,1769.43,time_exit,8.25,3,3.88,-1.67,3.87,False,False,False,False,False,False,none,none,119
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-11-30T21:00:00+00:00,1769.43,time_exit,8.25,6,10.41,-1.67,3.92,True,False,False,False,False,False,none,none,299
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,new_york,2022-11-30T21:00:00+00:00,1769.43,time_exit,8.25,12,14.08,-1.67,8.6,True,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-01T15:00:00+00:00,1801.48,time_exit,-3.9,3,2.39,-7.48,-0.09,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-01T15:00:00+00:00,1801.48,time_exit,-3.9,6,2.39,-7.48,1.81,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-01T15:00:00+00:00,1801.48,time_exit,-3.9,12,2.79,-7.48,-3.55,False,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-12-05T02:00:00+00:00,1806.3,stop_loss,-15.35,3,3.52,-0.73,2.33,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-12-05T02:00:00+00:00,1806.3,stop_loss,-15.35,6,3.52,-9.02,-6.55,False,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2022-12-05T02:00:00+00:00,1806.3,stop_loss,-15.35,12,3.52,-15.55,-13.89,False,False,False,True,True,False,sl_first,sl_first,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-13T14:00:00+00:00,1810.83,time_exit,-0.63,3,13.51,-4.84,-2.03,True,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-13T14:00:00+00:00,1810.83,time_exit,-0.63,6,13.51,-5.63,0.45,True,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-13T14:00:00+00:00,1810.83,time_exit,-0.63,12,13.51,-5.63,-0.28,True,False,False,False,False,False,none,none,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-12-20T09:00:00+00:00,1803.02,time_exit,13.98,3,6.27,-1.44,4.51,False,False,False,False,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-12-20T09:00:00+00:00,1803.02,time_exit,13.98,6,10.21,-4.85,9.2,True,False,False,False,False,False,none,none,360
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london,2022-12-20T09:00:00+00:00,1803.02,time_exit,13.98,12,17.97,-4.85,14.33,True,True,False,False,False,False,tp_first,none,720
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-27T16:00:00+00:00,1824.44,stop_loss,-15.35,3,1.78,-13.91,-8.4,False,False,False,True,False,False,none,none,180
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-27T16:00:00+00:00,1824.44,stop_loss,-15.35,6,1.78,-13.91,-11.08,False,False,False,True,False,False,none,none,359
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,london_ny_overlap,2022-12-27T16:00:00+00:00,1824.44,stop_loss,-15.35,12,1.78,-15.01,-14.44,False,False,False,True,True,False,sl_first,sl_first,659
baseline_sma_distance_v1_control,control_v1_long,unguarded,long,asia,2023-01-03T03:00:00+00:00,1838.27,time_exit,6.14,3,4.71,-0.42,2.0,False,False,False,False,False,False,none,none,180
