signal_time,entry_time,exit_time,direction,entry,exit,tp,sl,gross,net_x1,net_x4,exit_reason,family,candidate,stage24a_decision
2024-11-26 16:00:00,2024-11-26 16:01:00,2024-11-26 16:31:00,short,2632.05,2626.33329,2626.33329,2638.24311,5.71671,5.36671,4.31671,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2024-11-27 16:00:00,2024-11-27 16:01:00,2024-11-27 16:09:00,short,2654.14,2650.16457,2650.16457,2658.44671,3.97543,3.62543,2.57543,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2024-12-04 16:00:00,2024-12-04 16:01:00,2024-12-04 16:27:00,long,2647.7,2651.64371,2651.64371,2643.42764,3.94371,3.59371,2.54371,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2024-12-16 16:00:00,2024-12-16 16:01:00,2024-12-16 16:13:00,short,2661.85,2658.61943,2658.61943,2665.34979,3.23057,2.88057,1.83057,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2024-12-24 16:00:00,2024-12-24 16:01:00,2024-12-24 16:26:00,long,2614.65,2616.91671,2616.91671,2612.19439,2.26671,1.91671,0.86671,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2024-12-30 16:00:00,2024-12-30 16:01:00,2024-12-30 16:08:00,long,2606.66,2610.65771,2610.65771,2602.32914,3.99771,3.64771,2.59771,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-01-20 16:00:00,2025-01-20 16:01:00,2025-01-20 16:15:00,long,2707.12,2710.822,2710.822,2703.1095,3.702,3.352,2.302,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-01-23 16:00:00,2025-01-23 16:01:00,2025-01-23 16:23:00,long,2742.37,2745.85343,2745.85343,2738.59629,3.48343,3.13343,2.08343,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-01-27 16:00:00,2025-01-27 16:01:00,2025-01-27 16:24:00,short,2756.11,2751.02714,2751.02714,2761.61643,5.08286,4.73286,3.68286,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-01-29 16:00:00,2025-01-29 16:01:00,2025-01-29 16:26:00,long,2758.94,2756.41475,2761.271,2756.41475,-2.52525,-2.87525,-3.92525,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-02-07 16:00:00,2025-02-07 16:01:00,2025-02-07 16:12:00,long,2860.16,2864.59443,2864.59443,2855.35604,4.43443,4.08443,3.03443,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-02-10 16:00:00,2025-02-10 16:01:00,2025-02-10 16:42:00,short,2900.98,2906.05418,2896.29614,2906.05418,-5.07418,-5.42418,-6.47418,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-02-12 16:00:00,2025-02-12 16:01:00,2025-02-12 16:11:00,long,2883.92,2889.34786,2889.34786,2878.03982,5.42786,5.07786,4.02786,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-02-13 16:00:00,2025-02-13 16:01:00,2025-02-13 16:11:00,long,2907.84,2912.02114,2912.02114,2903.31043,4.18114,3.83114,2.78114,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-02-25 16:00:00,2025-02-25 16:01:00,2025-02-25 16:35:00,long,2938.43,2943.39843,2943.39843,2933.04754,4.96843,4.61843,3.56843,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-03-04 16:00:00,2025-03-04 16:01:00,2025-03-04 16:16:00,short,2922.69,2916.87343,2916.87343,2928.99129,5.81657,5.46657,4.41657,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-03-10 16:00:00,2025-03-10 16:01:00,2025-03-10 16:12:00,long,2903.25,2908.47643,2908.47643,2897.58804,5.22643,4.87643,3.82643,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-03-12 16:00:00,2025-03-12 16:01:00,2025-03-12 16:35:00,long,2914.94,2919.23386,2919.23386,2910.28832,4.29386,3.94386,2.89386,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-03-17 16:00:00,2025-03-17 16:01:00,2025-03-17 16:05:00,short,2988.09,2992.23886,2984.26029,2992.23886,-4.14886,-4.49886,-5.54886,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-03-18 16:00:00,2025-03-18 16:01:00,2025-03-18 16:11:00,short,3031.66,3026.78586,3026.78586,3036.94032,4.87414,4.52414,3.47414,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-04-15 16:00:00,2025-04-15 16:01:00,2025-04-15 16:42:00,long,3221.26,3215.62682,3226.45986,3215.62682,-5.63318,-5.98318,-7.03318,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-04-29 16:00:00,2025-04-29 16:01:00,2025-04-29 16:30:00,long,3310.17,3317.79514,3317.79514,3301.90943,7.62514,7.27514,6.22514,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-04-30 16:00:00,2025-04-30 16:01:00,2025-04-30 16:35:00,long,3301.51,3310.14657,3310.14657,3292.15371,8.63657,8.28657,7.23657,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-05-01 16:00:00,2025-05-01 16:01:00,2025-05-01 17:31:00,long,3224.09,3221.97,3234.164,3213.1765,-2.12,-2.47,-3.52,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-05-12 16:00:00,2025-05-12 16:01:00,2025-05-12 16:07:00,long,3234.42,3245.16386,3245.16386,3222.78082,10.74386,10.39386,9.34386,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-05-20 16:00:00,2025-05-20 16:01:00,2025-05-20 16:49:00,short,3238.03,3246.23439,3230.45671,3246.23439,-8.20439,-8.55439,-9.60439,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-05-21 16:00:00,2025-05-21 16:01:00,2025-05-21 16:51:00,long,3304.63,3295.7835,3312.796,3295.7835,-8.8465,-9.1965,-10.2465,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-05-22 16:00:00,2025-05-22 16:01:00,2025-05-22 16:15:00,long,3306.35,3315.25829,3315.25829,3296.69936,8.90829,8.55829,7.50829,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-05-27 16:00:00,2025-05-27 16:01:00,2025-05-27 16:36:00,long,3296.81,3304.51357,3304.51357,3288.46446,7.70357,7.35357,6.30357,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-02 16:00:00,2025-06-02 16:01:00,2025-06-02 16:42:00,short,3357.04,3364.78661,3349.88929,3364.78661,-7.74661,-8.09661,-9.14661,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-03 16:00:00,2025-06-03 16:01:00,2025-06-03 16:35:00,long,3359.05,3351.97846,3365.57757,3351.97846,-7.07154,-7.42154,-8.47154,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-04 16:00:00,2025-06-04 16:01:00,2025-06-04 16:42:00,long,3359.11,3351.48829,3366.14543,3351.48829,-7.62171,-7.97171,-9.02171,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-05 16:00:00,2025-06-05 16:01:00,2025-06-05 16:02:00,short,3379.4,3372.62471,3372.62471,3386.73989,6.77529,6.42529,5.37529,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-06 16:00:00,2025-06-06 16:01:00,2025-06-06 16:09:00,long,3349.09,3355.38229,3355.38229,3342.27336,6.29229,5.94229,4.89229,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-17 16:00:00,2025-06-17 16:01:00,2025-06-17 16:17:00,short,3387.88,3394.89443,3381.40514,3394.89443,-7.01443,-7.36443,-8.41443,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-19 16:00:00,2025-06-19 16:01:00,2025-06-19 17:31:00,short,3366.64,3363.83,3360.52343,3373.26629,2.81,2.46,1.41,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-23 16:00:00,2025-06-23 16:01:00,2025-06-23 16:30:00,short,3362.29,3370.03243,3355.14314,3370.03243,-7.74243,-8.09243,-9.14243,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-06-30 16:00:00,2025-06-30 16:01:00,2025-06-30 17:00:00,long,3281.83,3287.098,3287.098,3276.123,5.268,4.918,3.868,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-07-07 16:00:00,2025-07-07 16:01:00,2025-07-07 16:53:00,long,3308.77,3314.99886,3314.99886,3302.02207,6.22886,5.87886,4.82886,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-07-08 16:00:00,2025-07-08 16:01:00,2025-07-08 16:08:00,long,3328.22,3323.57436,3332.50829,3323.57436,-4.64564,-4.99564,-6.04564,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-07-16 16:00:00,2025-07-16 16:01:00,2025-07-16 16:19:00,long,3334.21,3338.18929,3338.18929,3329.89911,3.97929,3.62929,2.57929,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-08-05 16:00:00,2025-08-05 16:01:00,2025-08-05 16:27:00,long,3366.87,3371.44371,3371.44371,3361.91514,4.57371,4.22371,3.17371,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-08-08 16:00:00,2025-08-08 16:01:00,2025-08-08 16:50:00,long,3392.32,3398.71086,3398.71086,3385.39657,6.39086,6.04086,4.99086,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-08-12 16:00:00,2025-08-12 16:01:00,2025-08-12 16:06:00,long,3353.54,3346.87936,3359.68829,3346.87936,-6.66064,-7.01064,-8.06064,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-08-15 16:00:00,2025-08-15 16:01:00,2025-08-15 16:11:00,long,3344.85,3340.38171,3348.97457,3340.38171,-4.46829,-4.81829,-5.86829,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-08-25 16:00:00,2025-08-25 16:01:00,2025-08-25 16:38:00,short,3363.86,3367.23025,3360.749,3367.23025,-3.37025,-3.72025,-4.77025,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-08-28 16:00:00,2025-08-28 16:01:00,2025-08-28 16:07:00,short,3398.48,3394.32929,3394.32929,3402.97661,4.15071,3.80071,2.75071,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-09-10 16:00:00,2025-09-10 16:01:00,2025-09-10 16:34:00,short,3645.67,3651.35982,3640.41786,3651.35982,-5.68982,-6.03982,-7.08982,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-09-17 16:00:00,2025-09-17 16:01:00,2025-09-17 17:13:00,long,3677.54,3682.73814,3682.73814,3671.90868,5.19814,4.84814,3.79814,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-09-22 16:00:00,2025-09-22 16:01:00,2025-09-22 16:47:00,short,3721.27,3715.34629,3715.34629,3727.68736,5.92371,5.57371,4.52371,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-09-24 16:00:00,2025-09-24 16:01:00,2025-09-24 16:37:00,long,3768.36,3762.08471,3774.15257,3762.08471,-6.27529,-6.62529,-7.67529,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-09-29 16:00:00,2025-09-29 16:01:00,2025-09-29 16:40:00,short,3816.27,3826.27954,3807.03043,3826.27954,-10.00954,-10.35954,-11.40954,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-10-24 16:00:00,2025-10-24 16:01:00,2025-10-24 16:06:00,long,4081.54,4095.35286,4095.35286,4066.57607,13.81286,13.46286,12.41286,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-10-31 16:00:00,2025-10-31 16:01:00,2025-10-31 17:04:00,short,4020.93,4009.63029,4009.63029,4033.17136,11.29971,10.94971,9.89971,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-11-04 16:00:00,2025-11-04 16:01:00,2025-11-04 16:29:00,long,3972.84,3962.09039,3982.76271,3962.09039,-10.74961,-11.09961,-12.14961,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-11-06 16:00:00,2025-11-06 16:01:00,2025-11-06 16:18:00,short,4011.3,4004.16729,4004.16729,4019.02711,7.13271,6.78271,5.73271,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-11-13 16:00:00,2025-11-13 16:01:00,2025-11-13 16:08:00,short,4228.88,4217.48643,4217.48643,4241.22304,11.39357,11.04357,9.99357,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-01 16:00:00,2025-12-01 16:01:00,2025-12-01 16:35:00,short,4247.9,4237.36786,4237.36786,4259.30982,10.53214,10.18214,9.13214,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-08 16:00:00,2025-12-08 16:01:00,2025-12-08 16:06:00,long,4197.94,4204.603,4204.603,4190.72175,6.663,6.313,5.263,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-17 16:00:00,2025-12-17 16:01:00,2025-12-17 16:12:00,short,4343.91,4335.51257,4335.51257,4353.00721,8.39743,8.04743,6.99743,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-19 16:00:00,2025-12-19 16:01:00,2025-12-19 16:35:00,short,4327.72,4334.35929,4321.59143,4334.35929,-6.63929,-6.98929,-8.03929,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-24 16:00:00,2025-12-24 16:01:00,2025-12-24 16:36:00,long,4488.47,4476.97707,4499.07886,4476.97707,-11.49293,-11.84293,-12.89293,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-30 16:00:00,2025-12-30 16:01:00,2025-12-30 16:36:00,short,4389.01,4376.47643,4376.47643,4402.58804,12.53357,12.18357,11.13357,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2025-12-31 16:00:00,2025-12-31 16:01:00,2025-12-31 17:31:00,short,4344.63,4338.22,4327.18371,4363.53014,6.41,6.06,5.01,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-05 16:00:00,2026-01-05 16:01:00,2026-01-05 16:21:00,long,4418.99,4429.14886,4429.14886,4407.98457,10.15886,9.80886,8.75886,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-07 16:00:00,2026-01-07 16:01:00,2026-01-07 16:37:00,long,4451.91,4440.12179,4462.79143,4440.12179,-11.78821,-12.13821,-13.18821,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-08 16:00:00,2026-01-08 16:01:00,2026-01-08 16:32:00,long,4423.23,4432.248,4432.248,4413.4605,9.018,8.668,7.618,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-12 16:00:00,2026-01-12 16:01:00,2026-01-12 16:03:00,short,4612.09,4601.818,4601.818,4623.218,10.272,9.922,8.872,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-14 16:00:00,2026-01-14 16:01:00,2026-01-14 16:32:00,short,4635.62,4626.95429,4626.95429,4645.00786,8.66571,8.31571,7.26571,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-15 16:00:00,2026-01-15 16:01:00,2026-01-15 16:10:00,short,4585.49,4597.15146,4574.72557,4597.15146,-11.66146,-12.01146,-13.06146,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-16 16:00:00,2026-01-16 16:01:00,2026-01-16 16:36:00,long,4601.15,4609.62114,4609.62114,4591.97293,8.47114,8.12114,7.07114,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-01-19 16:00:00,2026-01-19 16:01:00,2026-01-19 17:31:00,long,4666.54,4666.19,4673.63671,4658.85189,-0.35,-0.7,-1.75,horizon_close,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-04 16:00:00,2026-02-04 16:01:00,2026-02-04 16:30:00,long,5052.89,5028.40264,5075.49371,5028.40264,-24.48736,-24.83736,-25.88736,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-12 16:00:00,2026-02-12 16:01:00,2026-02-12 16:14:00,short,5073.99,5061.63729,5061.63729,5087.37211,12.35271,12.00271,10.95271,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-17 16:00:00,2026-02-17 16:01:00,2026-02-17 16:01:00,long,4865.85,4844.84896,4885.23557,4844.84896,-21.00104,-21.35104,-22.40104,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-02-25 16:00:00,2026-02-25 16:01:00,2026-02-25 16:35:00,long,5184.26,5170.50786,5196.95429,5170.50786,-13.75214,-14.10214,-15.15214,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-04 16:00:00,2026-03-04 16:01:00,2026-03-04 16:48:00,short,5177.21,5158.74071,5158.74071,5197.21839,18.46929,18.11929,17.06929,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-06 16:00:00,2026-03-06 16:01:00,2026-03-06 16:24:00,long,5087.6,5104.97771,5104.97771,5068.77414,17.37771,17.02771,15.97771,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-11 16:00:00,2026-03-11 16:01:00,2026-03-11 16:14:00,long,5177.39,5189.63557,5189.63557,5164.12396,12.24557,11.89557,10.84557,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-13 16:00:00,2026-03-13 16:01:00,2026-03-13 16:17:00,short,5099.28,5086.04143,5086.04143,5113.62179,13.23857,12.88857,11.83857,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-03-27 16:00:00,2026-03-27 16:01:00,2026-03-27 16:03:00,long,4436.88,4454.80029,4454.80029,4417.46636,17.92029,17.57029,16.52029,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-04-01 16:00:00,2026-04-01 16:01:00,2026-04-01 16:19:00,short,4720.44,4739.38936,4702.94829,4739.38936,-18.94936,-19.29936,-20.34936,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-04-08 16:00:00,2026-04-08 16:01:00,2026-04-08 16:31:00,long,4802.89,4784.37568,4819.98014,4784.37568,-18.51432,-18.86432,-19.91432,sl_conservative,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-04-13 16:00:00,2026-04-13 16:01:00,2026-04-13 16:19:00,long,4724.79,4736.51014,4736.51014,4712.09318,11.72014,11.37014,10.32014,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
2026-05-06 16:00:00,2026-05-06 16:01:00,2026-05-06 16:08:00,short,4685.04,4671.13029,4671.13029,4700.10886,13.90971,13.55971,12.50971,tp,london_extreme_stoprun_reclaim,london_extreme_stoprun_reclaim_rng0.7_sw0.1_rec0.1_h90_e16_tp0.6_sl0.65,STAGE24A_REJECT
