stage,family,candidate,side,horizon_bars,horizon_minutes,description,event_clock_n,raw_mean_bps,cost_stressed_mean_bps,slip16_mean_bps,median_cost_bps,win_rate_cost_pct,intraday_benchmark_cost_mean_bps,intraday_benchmark_cost_adjusted_residual_bps,train_n,oos_n,train_cost_mean_bps,oos_cost_mean_bps,train_win_rate_cost_pct,oos_win_rate_cost_pct,worst_quarter_cost_mean_bps,worst_quarter_slip16_mean_bps,positive_quarter_pct,quarters_n,worst_year_cost_mean_bps,positive_year_pct,years_n,top_quarter_event_share_pct,top_year_event_share_pct,ex2025_n,ex2025_cost_mean_bps,median_mae_bps,median_mfe_bps,touch_stop_35bps_pct,touch_stop_50bps_pct,oos_median_mae_bps,oos_touch_stop_35bps_pct,oos_touch_stop_50bps_pct,boot_p10_bps,boot_p50_bps,boot_prob_mean_gt_0_pct,promotion,EA,paper_live,live,classification,failed_reasons
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL25,LONG,8,120,"M15 London-open Asia range break, retest, and hold continuation.",633,1.0284967658094346,-6.971503234190565,-22.971503234190568,-8.15012535467096,34.12322274881517,-7.300883461446238,0.3293802272556734,443,190,-8.118777991915932,-4.296541562230897,32.27990970654628,38.421052631578945,-13.036513135742645,-29.036513135742645,5.88235294117647,17,-10.248562517812433,0.0,5,8.372827804107425,27.96208530805687,466,-8.270566685052891,-12.477332845330924,13.354064288659817,8.846761453396525,3.7914691943127963,-14.625304716479048,14.736842105263156,6.842105263157896,-8.090930303755071,-6.956935086606805,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,4,60,Micro trend pullback to two-hour mean with hold confirmation.,2304,1.0153441695834806,-6.98465583041652,-22.984655830416518,-8.688511307503914,29.47048611111111,-8.352158956279048,1.3675031258625285,1612,692,-7.546519776412281,-5.67580513540905,28.225806451612907,32.369942196531795,-11.039153471312167,-27.039153471312165,5.88235294117647,17,-8.442390060244334,0.0,5,8.854166666666668,25.086805555555557,1802,-6.900714637917634,-11.526122272496607,11.412520178923913,8.940972222222223,2.994791666666667,-15.476469166250673,17.052023121387283,6.358381502890173,-7.7107868121625405,-6.997200282754866,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P15,SHORT,4,60,Micro trend pullback to two-hour mean with hold confirmation.,2203,1.0013901082215353,-6.9986098917784645,-22.998609891778464,-8.678741300363939,29.142078983204723,-8.352158956279048,1.3535490645005837,1542,661,-7.490335904982804,-5.851497165059721,27.82101167315175,32.22390317700454,-11.384431333349662,-27.384431333349664,5.88235294117647,17,-8.626395565654773,0.0,5,9.078529278256923,25.737630503858377,1734,-6.933057003130972,-11.298548450373591,11.268865672542372,8.579210167952791,2.678166137085792,-15.132340534070865,16.792738275340394,5.748865355521937,-7.683386187907737,-7.033244158488131,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42A_LONDON_ASIA_RANGE_MICRO_RETEST,LONDON_ASIA_BREAK_HOLD_LONG_TOL8,LONG,8,120,"M15 London-open Asia range break, retest, and hold continuation.",569,0.9509965264841818,-7.049003473515819,-23.049003473515818,-8.15012535467096,33.391915641476274,-7.300883461446238,0.251879987930419,398,171,-8.388906857492598,-3.9303979365406256,31.155778894472363,38.59649122807017,-12.28209755707327,-28.28209755707327,5.88235294117647,17,-9.970494991154377,0.0,5,8.084358523725834,27.240773286467483,423,-8.466904271262168,-12.106877267533678,13.350745659550523,8.963093145869948,3.8664323374340945,-14.658710211542525,15.789473684210526,7.602339181286549,-8.10528691039647,-7.063755329480504,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P25,SHORT,4,60,Micro trend pullback to two-hour mean with hold confirmation.,2283,0.9446803793147943,-7.055319620685205,-23.055319620685207,-8.68172760262497,29.303547963206306,-8.352158956279048,1.2968393355938428,1598,685,-7.615059172074823,-5.7495330467865085,27.972465581977474,32.408759124087595,-10.975863452984326,-26.975863452984324,5.88235294117647,17,-8.576322769223863,0.0,5,8.891809023215067,25.27376259307928,1790,-7.0360914387949185,-11.45852343612086,11.345901100705547,8.804204993429698,2.890932982917214,-15.1553046543762,16.4963503649635,6.131386861313868,-7.773334245453741,-7.050964438063357,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_SHORT_P40,SHORT,32,480,Micro trend pullback to two-hour mean with hold confirmation.,846,0.8802550601942976,-7.119744939805703,-23.119744939805702,-12.447750844099874,42.90780141843972,-10.792788120657931,3.673043180852228,592,254,-9.331803802463838,-1.9640801890434372,43.24324324324324,42.125984251968504,-17.49086364850274,-33.49086364850274,17.647058823529413,17,-11.78817513079618,20.0,5,7.919621749408984,25.65011820330969,663,-8.122547087672613,-35.02523363758503,36.11597986172277,50.0,36.52482269503546,-43.812779775159186,59.4488188976378,43.30708661417323,-10.287183833920784,-7.2998134945101505,0.3,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_LONG_P8,LONG,8,120,Micro trend pullback to two-hour mean with hold confirmation.,1858,0.8769704518361289,-7.12302954816387,-23.123029548163874,-8.025169136597668,34.76856835306781,-7.300883461446238,0.17785391328236866,1300,558,-7.444560528582286,-6.373943034644268,34.0,36.55913978494624,-14.157727358029348,-30.157727358029348,0.0,17,-10.07746303316912,0.0,5,7.481162540365985,26.856835306781484,1359,-7.650206672507463,-15.559724492353876,15.333902493546159,19.644779332615716,9.956942949407965,-21.505321537182986,28.136200716845877,14.695340501792115,-8.067268937836884,-7.058888204424184,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_LONG_C12H,LONG,4,60,Intraday compression followed by two-bar expansion confirmation with trend gate.,492,0.7778544333144747,-7.222145566685525,-23.222145566685523,-7.840511016075961,28.04878048780488,-7.647841043720952,0.42569547703542643,344,148,-6.939641752122831,-7.878776054588005,23.837209302325583,37.83783783783784,-12.077915255316027,-28.07791525531603,5.88235294117647,17,-9.700453138903184,0.0,5,16.463414634146343,32.72357723577235,331,-7.476410794900315,-10.144812721774032,9.579321616633996,8.536585365853659,3.048780487804878,-16.623370476210873,20.27027027027027,7.4324324324324325,-8.625284626845518,-7.1814035998478625,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42D_INTRADAY_COMPRESSION_EXPANSION_CONFIRM,INTRADAY_COMP_EXPAND_SHORT_C12H,SHORT,32,480,Intraday compression followed by two-bar expansion confirmation with trend gate.,273,0.7250606266143031,-7.274939373385698,-23.274939373385703,-11.448879935181726,38.46153846153847,-10.792788120657931,3.5178487472722333,191,82,-8.165867539185474,-5.199728645730121,37.696335078534034,40.243902439024396,-35.26923644422376,-51.26923644422376,23.52941176470588,17,-14.546962855371092,20.0,5,9.523809523809524,22.71062271062271,212,-10.269674923635513,-29.681276086477304,31.73533479566837,43.223443223443226,30.4029304029304,-38.30193610210475,53.65853658536586,46.34146341463415,-13.417487482580645,-7.3868496927199185,6.1,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_LONG_P40,LONG,8,120,Micro trend pullback to two-hour mean with hold confirmation.,2089,0.6304394496072682,-7.369560550392731,-23.369560550392734,-8.199640646836308,35.423647678314985,-7.300883461446238,-0.06867708894649294,1462,627,-7.474941084465172,-7.123840708584267,34.81532147742818,36.84210526315789,-12.677827104079284,-28.677827104079284,0.0,17,-9.221581012226084,0.0,5,7.467687888942078,27.190043082814746,1521,-7.705023448732591,-16.040100250626075,15.792598956425596,20.2489229296314,10.770703685974151,-21.911763821844676,29.505582137161085,16.74641148325359,-8.24047411725665,-7.336671343631696,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;residual_gt_0;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42F_MICROTREND_PULLBACK_HOLD,MICROTREND_PULLBACK_LONG_P25,LONG,8,120,Micro trend pullback to two-hour mean with hold confirmation.,2076,0.5731409046887823,-7.426859095311217,-23.42685909531122,-8.17761383328152,35.35645472061657,-7.300883461446238,-0.12597563386497868,1453,623,-7.652553238384078,-6.900480941402927,34.6180316586373,37.07865168539326,-12.810285345114169,-28.81028534511417,0.0,17,-9.276545491328054,0.0,5,7.514450867052023,27.167630057803464,1512,-7.850576300826279,-15.918583181570023,15.68690078019408,20.183044315992294,10.597302504816955,-21.43928072178891,28.892455858747994,16.211878009630816,-8.34836403632372,-7.4787278745543375,0.0,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;residual_gt_0;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
Stage42_PARALLEL_INTRADAY_EXECUTION_MEGASCAN_V3,42B_NY_IMPULSE_PULLBACK_CONTINUATION,NY_IMPULSE_PULLBACK_LONG_I20,LONG,16,240,NY overlap continuation after a one-hour impulse and controlled pullback to micro mean.,624,0.5721608488984379,-7.427839151101562,-23.427839151101562,-6.314850410311427,45.83333333333333,-6.605797582228234,-0.8220415688733276,436,188,-5.202636345756758,-12.588415869879935,44.03669724770643,50.0,-33.729002857739594,-49.729002857739594,29.411764705882355,17,-21.903924689096176,0.0,5,8.814102564102564,30.448717948717945,434,-8.949514694635731,-34.966019360988525,34.47910188630998,50.0,33.81410256410257,-41.81509413295426,59.04255319148937,43.08510638297872,-10.8613631384186,-7.2458339280580475,0.7000000000000001,NO_GO,NO_GO,NO_GO,NO_GO,FAIL_BENCHMARK_OR_INTRADAY_STABILITY_RESEARCH_ONLY,cost_mean_gt_15;residual_gt_0;train_gt_0;oos_gt_0;worst_quarter_slip16_gt_minus20;boot_p10_gt_minus5;boot_prob_gt_65;positive_quarter_pct_ge_45
