probe_utc,session,year,h1_trend,h4_trend,vol_bucket,compression_bucket,impulse_bucket,macro_bucket,direction,horizon_hours,entry_price,mfe_usd,mae_usd,close_move_usd,hit_plus_10,hit_plus_15,hit_plus_24,hit_minus_10,hit_minus_15,first_hit_15_15,first_hit_24_15
2022-05-20T15:00:00+00:00,london_ny_overlap,2022,neutral,neutral,high,low,expanded,normal,long,6,1840.44,6.0,-1.14,4.37,False,False,False,False,False,none,none
2022-05-20T15:00:00+00:00,london_ny_overlap,2022,neutral,neutral,high,low,expanded,normal,short,6,1840.44,1.14,-6.0,-4.37,False,False,False,False,False,none,none
2022-05-20T15:00:00+00:00,london_ny_overlap,2022,neutral,neutral,high,low,expanded,normal,long,12,1840.44,6.0,-1.14,4.37,False,False,False,False,False,none,none
2022-05-20T15:00:00+00:00,london_ny_overlap,2022,neutral,neutral,high,low,expanded,normal,short,12,1840.44,1.14,-6.0,-4.37,False,False,False,False,False,none,none
2022-05-20T18:00:00+00:00,new_york,2022,neutral,neutral,mid_low,low,normal,normal,long,3,1842.97,2.21,-2.13,1.84,False,False,False,False,False,none,none
2022-05-20T18:00:00+00:00,new_york,2022,neutral,neutral,mid_low,low,normal,normal,short,3,1842.97,2.13,-2.21,-1.84,False,False,False,False,False,none,none
2022-05-20T18:00:00+00:00,new_york,2022,neutral,neutral,mid_low,low,normal,normal,long,6,1842.97,2.21,-2.13,1.84,False,False,False,False,False,none,none
2022-05-20T18:00:00+00:00,new_york,2022,neutral,neutral,mid_low,low,normal,normal,short,6,1842.97,2.13,-2.21,-1.84,False,False,False,False,False,none,none
2022-05-20T18:00:00+00:00,new_york,2022,neutral,neutral,mid_low,low,normal,normal,long,12,1842.97,2.21,-2.13,1.84,False,False,False,False,False,none,none
2022-05-20T18:00:00+00:00,new_york,2022,neutral,neutral,mid_low,low,normal,normal,short,12,1842.97,2.13,-2.21,-1.84,False,False,False,False,False,none,none
2022-05-22T23:00:00+00:00,asia,2022,up,neutral,mid_high,low,normal,normal,long,3,1847.44,6.03,-2.01,1.3,False,False,False,False,False,none,none
2022-05-22T23:00:00+00:00,asia,2022,up,neutral,mid_high,low,normal,normal,short,3,1847.44,2.01,-6.03,-1.3,False,False,False,False,False,none,none
2022-05-22T23:00:00+00:00,asia,2022,up,neutral,mid_high,low,normal,normal,long,6,1847.44,8.21,-2.01,6.69,False,False,False,False,False,none,none
2022-05-22T23:00:00+00:00,asia,2022,up,neutral,mid_high,low,normal,normal,short,6,1847.44,2.01,-8.21,-6.69,False,False,False,False,False,none,none
2022-05-22T23:00:00+00:00,asia,2022,up,neutral,mid_high,low,normal,normal,long,12,1847.44,17.64,-2.01,12.7,True,True,False,False,False,tp_first,none
2022-05-22T23:00:00+00:00,asia,2022,up,neutral,mid_high,low,normal,normal,short,12,1847.44,2.01,-17.64,-12.7,False,False,False,True,True,sl_first,sl_first
2022-05-23T02:00:00+00:00,asia,2022,up,neutral,mid_low,mid_low,normal,normal,long,3,1848.72,6.93,-0.18,5.41,False,False,False,False,False,none,none
2022-05-23T02:00:00+00:00,asia,2022,up,neutral,mid_low,mid_low,normal,normal,short,3,1848.72,0.18,-6.93,-5.41,False,False,False,False,False,none,none
2022-05-23T02:00:00+00:00,asia,2022,up,neutral,mid_low,mid_low,normal,normal,long,6,1848.72,9.25,-0.18,7.63,False,False,False,False,False,none,none
2022-05-23T02:00:00+00:00,asia,2022,up,neutral,mid_low,mid_low,normal,normal,short,6,1848.72,0.18,-9.25,-7.63,False,False,False,False,False,none,none
2022-05-23T02:00:00+00:00,asia,2022,up,neutral,mid_low,mid_low,normal,normal,long,12,1848.72,16.36,-0.18,5.59,True,True,False,False,False,tp_first,none
2022-05-23T02:00:00+00:00,asia,2022,up,neutral,mid_low,mid_low,normal,normal,short,12,1848.72,0.18,-16.36,-5.59,False,False,False,True,True,sl_first,sl_first
2022-05-23T05:00:00+00:00,asia,2022,up,neutral,low,mid_low,normal,normal,long,3,1854.13,3.84,-2.49,2.22,False,False,False,False,False,none,none
2022-05-23T05:00:00+00:00,asia,2022,up,neutral,low,mid_low,normal,normal,short,3,1854.13,2.49,-3.84,-2.22,False,False,False,False,False,none,none
2022-05-23T05:00:00+00:00,asia,2022,up,neutral,low,mid_low,normal,normal,long,6,1854.13,10.95,-2.49,6.01,True,False,False,False,False,none,none
2022-05-23T05:00:00+00:00,asia,2022,up,neutral,low,mid_low,normal,normal,short,6,1854.13,2.49,-10.95,-6.01,False,False,False,True,False,none,none
2022-05-23T05:00:00+00:00,asia,2022,up,neutral,low,mid_low,normal,normal,long,12,1854.13,10.95,-5.65,-4.24,True,False,False,False,False,none,none
2022-05-23T05:00:00+00:00,asia,2022,up,neutral,low,mid_low,normal,normal,short,12,1854.13,5.65,-10.95,4.24,False,False,False,True,False,none,none
2022-05-23T08:00:00+00:00,london,2022,up,up,mid_high,mid_high,expanded,normal,long,3,1856.32,8.76,-0.53,3.82,False,False,False,False,False,none,none
2022-05-23T08:00:00+00:00,london,2022,up,up,mid_high,mid_high,expanded,normal,short,3,1856.32,0.53,-8.76,-3.82,False,False,False,False,False,none,none
2022-05-23T08:00:00+00:00,london,2022,up,up,mid_high,mid_high,expanded,normal,long,6,1856.32,8.76,-3.69,-2.01,False,False,False,False,False,none,none
2022-05-23T08:00:00+00:00,london,2022,up,up,mid_high,mid_high,expanded,normal,short,6,1856.32,3.69,-8.76,2.01,False,False,False,False,False,none,none
2022-05-23T08:00:00+00:00,london,2022,up,up,mid_high,mid_high,expanded,normal,long,12,1856.32,8.76,-9.53,-3.5,False,False,False,False,False,none,none
2022-05-23T08:00:00+00:00,london,2022,up,up,mid_high,mid_high,expanded,normal,short,12,1856.32,9.53,-8.76,3.5,False,False,False,False,False,none,none
2022-05-23T11:00:00+00:00,london,2022,up,up,mid_high,mid_high,normal,normal,long,3,1860.16,4.24,-7.53,-5.85,False,False,False,False,False,none,none
2022-05-23T11:00:00+00:00,london,2022,up,up,mid_high,mid_high,normal,normal,short,3,1860.16,7.53,-4.24,5.85,False,False,False,False,False,none,none
2022-05-23T11:00:00+00:00,london,2022,up,up,mid_high,mid_high,normal,normal,long,6,1860.16,4.24,-11.68,-10.27,False,False,False,True,False,none,none
2022-05-23T11:00:00+00:00,london,2022,up,up,mid_high,mid_high,normal,normal,short,6,1860.16,11.68,-4.24,10.27,True,False,False,False,False,none,none
2022-05-23T11:00:00+00:00,london,2022,up,up,mid_high,mid_high,normal,normal,long,12,1860.16,4.24,-13.37,-6.94,False,False,False,True,False,none,none
2022-05-23T11:00:00+00:00,london,2022,up,up,mid_high,mid_high,normal,normal,short,12,1860.16,13.37,-4.24,6.94,True,False,False,False,False,none,none
2022-05-23T14:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,mid_high,normal,normal,long,3,1854.32,3.61,-5.84,-4.43,False,False,False,False,False,none,none
2022-05-23T14:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,mid_high,normal,normal,short,3,1854.32,5.84,-3.61,4.43,False,False,False,False,False,none,none
2022-05-23T14:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,mid_high,normal,normal,long,6,1854.32,4.27,-7.53,-1.5,False,False,False,False,False,none,none
2022-05-23T14:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,mid_high,normal,normal,short,6,1854.32,7.53,-4.27,1.5,False,False,False,False,False,none,none
2022-05-23T14:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,mid_high,normal,normal,long,12,1854.32,4.27,-7.53,-4.64,False,False,False,False,False,none,none
2022-05-23T14:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,mid_high,normal,normal,short,12,1854.32,7.53,-4.27,4.64,False,False,False,False,False,none,none
2022-05-23T17:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,long,3,1849.86,8.73,-3.07,2.96,False,False,False,False,False,none,none
2022-05-23T17:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,short,3,1849.86,3.07,-8.73,-2.96,False,False,False,False,False,none,none
2022-05-23T17:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,long,6,1849.86,8.73,-3.07,3.36,False,False,False,False,False,none,none
2022-05-23T17:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,short,6,1849.86,3.07,-8.73,-3.36,False,False,False,False,False,none,none
2022-05-23T17:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,long,12,1849.86,8.73,-3.07,5.76,False,False,False,False,False,none,none
2022-05-23T17:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,short,12,1849.86,3.07,-8.73,-5.76,False,False,False,False,False,none,none
2022-05-23T20:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,long,3,1852.99,1.23,-0.27,0.23,False,False,False,False,False,none,none
2022-05-23T20:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,short,3,1852.99,0.27,-1.23,-0.23,False,False,False,False,False,none,none
2022-05-23T20:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,long,6,1852.99,1.88,-3.35,-3.31,False,False,False,False,False,none,none
2022-05-23T20:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,short,6,1852.99,3.35,-1.88,3.31,False,False,False,False,False,none,none
2022-05-23T20:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,long,12,1852.99,6.85,-3.92,6.85,False,False,False,False,False,none,none
2022-05-23T20:00:00+00:00,new_york,2022,neutral,up,mid_low,mid_low,normal,normal,short,12,1852.99,3.92,-6.85,-6.85,False,False,False,False,False,none,none
2022-05-24T00:00:00+00:00,asia,2022,up,up,low,mid_low,normal,normal,long,3,1853.71,0.41,-4.64,-3.03,False,False,False,False,False,none,none
2022-05-24T00:00:00+00:00,asia,2022,up,up,low,mid_low,normal,normal,short,3,1853.71,4.64,-0.41,3.03,False,False,False,False,False,none,none
2022-05-24T00:00:00+00:00,asia,2022,up,up,low,mid_low,normal,normal,long,6,1853.71,3.22,-4.64,1.08,False,False,False,False,False,none,none
2022-05-24T00:00:00+00:00,asia,2022,up,up,low,mid_low,normal,normal,short,6,1853.71,4.64,-3.22,-1.08,False,False,False,False,False,none,none
2022-05-24T00:00:00+00:00,asia,2022,up,up,low,mid_low,normal,normal,long,12,1853.71,6.77,-4.64,4.22,False,False,False,False,False,none,none
2022-05-24T00:00:00+00:00,asia,2022,up,up,low,mid_low,normal,normal,short,12,1853.71,4.64,-6.77,-4.22,False,False,False,False,False,none,none
2022-05-24T03:00:00+00:00,asia,2022,neutral,up,low,mid_low,normal,normal,long,3,1850.67,6.26,-0.1,4.12,False,False,False,False,False,none,none
2022-05-24T03:00:00+00:00,asia,2022,neutral,up,low,mid_low,normal,normal,short,3,1850.67,0.1,-6.26,-4.12,False,False,False,False,False,none,none
2022-05-24T03:00:00+00:00,asia,2022,neutral,up,low,mid_low,normal,normal,long,6,1850.67,9.81,-0.46,5.27,False,False,False,False,False,none,none
2022-05-24T03:00:00+00:00,asia,2022,neutral,up,low,mid_low,normal,normal,short,6,1850.67,0.46,-9.81,-5.27,False,False,False,False,False,none,none
2022-05-24T03:00:00+00:00,asia,2022,neutral,up,low,mid_low,normal,normal,long,12,1850.67,17.99,-0.46,14.54,True,True,False,False,False,tp_first,none
2022-05-24T03:00:00+00:00,asia,2022,neutral,up,low,mid_low,normal,normal,short,12,1850.67,0.46,-17.99,-14.54,False,False,False,True,True,sl_first,sl_first
2022-05-24T06:00:00+00:00,london,2022,up,up,low,mid_low,normal,normal,long,3,1854.79,5.69,-4.58,1.15,False,False,False,False,False,none,none
2022-05-24T06:00:00+00:00,london,2022,up,up,low,mid_low,normal,normal,short,3,1854.79,4.58,-5.69,-1.15,False,False,False,False,False,none,none
2022-05-24T06:00:00+00:00,london,2022,up,up,low,mid_low,normal,normal,long,6,1854.79,5.69,-4.58,3.14,False,False,False,False,False,none,none
2022-05-24T06:00:00+00:00,london,2022,up,up,low,mid_low,normal,normal,short,6,1854.79,4.58,-5.69,-3.14,False,False,False,False,False,none,none
2022-05-24T06:00:00+00:00,london,2022,up,up,low,mid_low,normal,normal,long,12,1854.79,14.7,-4.58,9.48,True,False,False,False,False,none,none
2022-05-24T06:00:00+00:00,london,2022,up,up,low,mid_low,normal,normal,short,12,1854.79,4.58,-14.7,-9.48,False,False,False,True,False,none,none
2022-05-24T09:00:00+00:00,london,2022,up,up,mid_high,low,expanded,normal,long,3,1856.03,3.38,-1.46,1.9,False,False,False,False,False,none,none
2022-05-24T09:00:00+00:00,london,2022,up,up,mid_high,low,expanded,normal,short,3,1856.03,1.46,-3.38,-1.9,False,False,False,False,False,none,none
2022-05-24T09:00:00+00:00,london,2022,up,up,mid_high,low,expanded,normal,long,6,1856.03,12.63,-2.13,9.18,True,False,False,False,False,none,none
2022-05-24T09:00:00+00:00,london,2022,up,up,mid_high,low,expanded,normal,short,6,1856.03,2.13,-12.63,-9.18,False,False,False,True,False,none,none
2022-05-24T09:00:00+00:00,london,2022,up,up,mid_high,low,expanded,normal,long,12,1856.03,13.46,-2.13,10.14,True,False,False,False,False,none,none
2022-05-24T09:00:00+00:00,london,2022,up,up,mid_high,low,expanded,normal,short,12,1856.03,2.13,-13.46,-10.14,False,False,False,True,False,none,none
2022-05-24T12:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,low,normal,normal,long,3,1857.93,10.73,-4.03,7.28,True,False,False,False,False,none,none
2022-05-24T12:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,low,normal,normal,short,3,1857.93,4.03,-10.73,-7.28,False,False,False,True,False,none,none
2022-05-24T12:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,low,normal,normal,long,6,1857.93,11.56,-4.03,6.34,True,False,False,False,False,none,none
2022-05-24T12:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,low,normal,normal,short,6,1857.93,4.03,-11.56,-6.34,False,False,False,True,False,none,none
2022-05-24T12:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,low,normal,normal,long,12,1857.93,11.56,-4.03,9.27,True,False,False,False,False,none,none
2022-05-24T12:00:00+00:00,london_ny_overlap,2022,up,up,mid_low,low,normal,normal,short,12,1857.93,4.03,-11.56,-9.27,False,False,False,True,False,none,none
2022-05-24T15:00:00+00:00,london_ny_overlap,2022,up,up,high,mid_low,shock_impulse,normal,long,3,1865.16,4.33,-1.24,-0.89,False,False,False,False,False,none,none
2022-05-24T15:00:00+00:00,london_ny_overlap,2022,up,up,high,mid_low,shock_impulse,normal,short,3,1865.16,1.24,-4.33,0.89,False,False,False,False,False,none,none
2022-05-24T15:00:00+00:00,london_ny_overlap,2022,up,up,high,mid_low,shock_impulse,normal,long,6,1865.16,4.33,-2.6,1.01,False,False,False,False,False,none,none
2022-05-24T15:00:00+00:00,london_ny_overlap,2022,up,up,high,mid_low,shock_impulse,normal,short,6,1865.16,2.6,-4.33,-1.01,False,False,False,False,False,none,none
2022-05-24T15:00:00+00:00,london_ny_overlap,2022,up,up,high,mid_low,shock_impulse,normal,long,12,1865.16,4.33,-5.66,-4.34,False,False,False,False,False,none,none
2022-05-24T15:00:00+00:00,london_ny_overlap,2022,up,up,high,mid_low,shock_impulse,normal,short,12,1865.16,5.66,-4.33,4.34,False,False,False,False,False,none,none
2022-05-24T18:00:00+00:00,new_york,2022,up,up,mid_low,mid_low,normal,normal,long,3,1864.29,2.65,-1.73,1.88,False,False,False,False,False,none,none
2022-05-24T18:00:00+00:00,new_york,2022,up,up,mid_low,mid_low,normal,normal,short,3,1864.29,1.73,-2.65,-1.88,False,False,False,False,False,none,none
2022-05-24T18:00:00+00:00,new_york,2022,up,up,mid_low,mid_low,normal,normal,long,6,1864.29,3.41,-1.73,2.91,False,False,False,False,False,none,none
2022-05-24T18:00:00+00:00,new_york,2022,up,up,mid_low,mid_low,normal,normal,short,6,1864.29,1.73,-3.41,-2.91,False,False,False,False,False,none,none
2022-05-24T18:00:00+00:00,new_york,2022,up,up,mid_low,mid_low,normal,normal,long,12,1864.29,3.57,-5.71,-4.46,False,False,False,False,False,none,none
2022-05-24T18:00:00+00:00,new_york,2022,up,up,mid_low,mid_low,normal,normal,short,12,1864.29,5.71,-3.57,4.46,False,False,False,False,False,none,none
2022-05-24T21:00:00+00:00,other,2022,up,up,low,mid_low,normal,normal,long,3,1864.53,3.17,-0.79,2.67,False,False,False,False,False,none,none
2022-05-24T21:00:00+00:00,other,2022,up,up,low,mid_low,normal,normal,short,3,1864.53,0.79,-3.17,-2.67,False,False,False,False,False,none,none
2022-05-24T21:00:00+00:00,other,2022,up,up,low,mid_low,normal,normal,long,6,1864.53,3.33,-5.03,-3.71,False,False,False,False,False,none,none
2022-05-24T21:00:00+00:00,other,2022,up,up,low,mid_low,normal,normal,short,6,1864.53,5.03,-3.33,3.71,False,False,False,False,False,none,none
2022-05-24T21:00:00+00:00,other,2022,up,up,low,mid_low,normal,normal,long,12,1864.53,3.33,-9.62,-8.72,False,False,False,False,False,none,none
2022-05-24T21:00:00+00:00,other,2022,up,up,low,mid_low,normal,normal,short,12,1864.53,9.62,-3.33,8.72,False,False,False,False,False,none,none
2022-05-25T01:00:00+00:00,asia,2022,up,up,mid_low,mid_low,normal,normal,long,3,1865.0,0.39,-5.53,-2.59,False,False,False,False,False,none,none
2022-05-25T01:00:00+00:00,asia,2022,up,up,mid_low,mid_low,normal,normal,short,3,1865.0,5.53,-0.39,2.59,False,False,False,False,False,none,none
2022-05-25T01:00:00+00:00,asia,2022,up,up,mid_low,mid_low,normal,normal,long,6,1865.0,0.39,-9.3,-7.37,False,False,False,False,False,none,none
2022-05-25T01:00:00+00:00,asia,2022,up,up,mid_low,mid_low,normal,normal,short,6,1865.0,9.3,-0.39,7.37,False,False,False,False,False,none,none
2022-05-25T01:00:00+00:00,asia,2022,up,up,mid_low,mid_low,normal,normal,long,12,1865.0,0.39,-14.12,-12.61,False,False,False,True,False,none,none
2022-05-25T01:00:00+00:00,asia,2022,up,up,mid_low,mid_low,normal,normal,short,12,1865.0,14.12,-0.39,12.61,True,False,False,False,False,none,none
2022-05-25T04:00:00+00:00,asia,2022,up,up,mid_low,low,normal,normal,long,3,1862.47,0.64,-6.77,-4.84,False,False,False,False,False,none,none
2022-05-25T04:00:00+00:00,asia,2022,up,up,mid_low,low,normal,normal,short,3,1862.47,6.77,-0.64,4.84,False,False,False,False,False,none,none
2022-05-25T04:00:00+00:00,asia,2022,up,up,mid_low,low,normal,normal,long,6,1862.47,0.64,-7.56,-5.73,False,False,False,False,False,none,none
2022-05-25T04:00:00+00:00,asia,2022,up,up,mid_low,low,normal,normal,short,6,1862.47,7.56,-0.64,5.73,False,False,False,False,False,none,none
2022-05-25T04:00:00+00:00,asia,2022,up,up,mid_low,low,normal,normal,long,12,1862.47,0.64,-21.23,-16.84,False,False,False,True,True,sl_first,sl_first
2022-05-25T04:00:00+00:00,asia,2022,up,up,mid_low,low,normal,normal,short,12,1862.47,21.23,-0.64,16.84,True,True,False,False,False,tp_first,none
2022-05-25T07:00:00+00:00,london,2022,neutral,up,mid_high,low,expanded,normal,long,3,1857.64,2.22,-2.73,-0.9,False,False,False,False,False,none,none
2022-05-25T07:00:00+00:00,london,2022,neutral,up,mid_high,low,expanded,normal,short,3,1857.64,2.73,-2.22,0.9,False,False,False,False,False,none,none
2022-05-25T07:00:00+00:00,london,2022,neutral,up,mid_high,low,expanded,normal,long,6,1857.64,2.22,-6.76,-5.25,False,False,False,False,False,none,none
2022-05-25T07:00:00+00:00,london,2022,neutral,up,mid_high,low,expanded,normal,short,6,1857.64,6.76,-2.22,5.25,False,False,False,False,False,none,none
2022-05-25T07:00:00+00:00,london,2022,neutral,up,mid_high,low,expanded,normal,long,12,1857.64,2.22,-16.4,-3.25,False,False,False,True,True,sl_first,sl_first
2022-05-25T07:00:00+00:00,london,2022,neutral,up,mid_high,low,expanded,normal,short,12,1857.64,16.4,-2.22,3.25,True,True,False,False,False,tp_first,none
2022-05-25T10:00:00+00:00,london,2022,neutral,neutral,mid_low,low,normal,normal,long,3,1856.76,0.13,-5.88,-4.37,False,False,False,False,False,none,none
2022-05-25T10:00:00+00:00,london,2022,neutral,neutral,mid_low,low,normal,normal,short,3,1856.76,5.88,-0.13,4.37,False,False,False,False,False,none,none
2022-05-25T10:00:00+00:00,london,2022,neutral,neutral,mid_low,low,normal,normal,long,6,1856.76,0.13,-15.52,-11.13,False,False,False,True,True,sl_first,sl_first
2022-05-25T10:00:00+00:00,london,2022,neutral,neutral,mid_low,low,normal,normal,short,6,1856.76,15.52,-0.13,11.13,True,True,False,False,False,tp_first,none
2022-05-25T10:00:00+00:00,london,2022,neutral,neutral,mid_low,low,normal,normal,long,12,1856.76,0.13,-15.52,-3.76,False,False,False,True,True,sl_first,sl_first
2022-05-25T10:00:00+00:00,london,2022,neutral,neutral,mid_low,low,normal,normal,short,12,1856.76,15.52,-0.13,3.76,True,True,False,False,False,tp_first,none
2022-05-25T13:00:00+00:00,london_ny_overlap,2022,neutral,neutral,mid_high,mid_low,expanded,normal,long,3,1852.38,1.8,-11.14,-6.75,False,False,False,True,False,none,none
2022-05-25T13:00:00+00:00,london_ny_overlap,2022,neutral,neutral,mid_high,mid_low,expanded,normal,short,3,1852.38,11.14,-1.8,6.75,True,False,False,False,False,none,none
2022-05-25T13:00:00+00:00,london_ny_overlap,2022,neutral,neutral,mid_high,mid_low,expanded,normal,long,6,1852.38,2.06,-11.14,2.01,False,False,False,True,False,none,none
2022-05-25T13:00:00+00:00,london_ny_overlap,2022,neutral,neutral,mid_high,mid_low,expanded,normal,short,6,1852.38,11.14,-2.06,-2.01,True,False,False,False,False,none,none
2022-05-25T13:00:00+00:00,london_ny_overlap,2022,neutral,neutral,mid_high,mid_low,expanded,normal,long,12,1852.38,3.76,-11.14,-0.16,False,False,False,True,False,none,none
2022-05-25T13:00:00+00:00,london_ny_overlap,2022,neutral,neutral,mid_high,mid_low,expanded,normal,short,12,1852.38,11.14,-3.76,0.16,True,False,False,False,False,none,none
2022-05-25T16:00:00+00:00,new_york,2022,neutral,up,high,mid_low,shock_impulse,normal,long,3,1845.63,8.81,-2.43,8.76,False,False,False,False,False,none,none
2022-05-25T16:00:00+00:00,new_york,2022,neutral,up,high,mid_low,shock_impulse,normal,short,3,1845.63,2.43,-8.81,-8.76,False,False,False,False,False,none,none
2022-05-25T16:00:00+00:00,new_york,2022,neutral,up,high,mid_low,shock_impulse,normal,long,6,1845.63,10.51,-2.43,7.37,True,False,False,False,False,none,none
2022-05-25T16:00:00+00:00,new_york,2022,neutral,up,high,mid_low,shock_impulse,normal,short,6,1845.63,2.43,-10.51,-7.37,False,False,False,True,False,none,none
2022-05-25T16:00:00+00:00,new_york,2022,neutral,up,high,mid_low,shock_impulse,normal,long,12,1845.63,10.51,-2.43,4.89,True,False,False,False,False,none,none
2022-05-25T16:00:00+00:00,new_york,2022,neutral,up,high,mid_low,shock_impulse,normal,short,12,1845.63,2.43,-10.51,-4.89,False,False,False,True,False,none,none
2022-05-25T19:00:00+00:00,new_york,2022,neutral,up,mid_high,mid_high,expanded,normal,long,3,1854.37,1.77,-1.6,-1.37,False,False,False,False,False,none,none
2022-05-25T19:00:00+00:00,new_york,2022,neutral,up,mid_high,mid_high,expanded,normal,short,3,1854.37,1.6,-1.77,1.37,False,False,False,False,False,none,none
2022-05-25T19:00:00+00:00,new_york,2022,neutral,up,mid_high,mid_high,expanded,normal,long,6,1854.37,1.77,-2.64,-2.15,False,False,False,False,False,none,none
2022-05-25T19:00:00+00:00,new_york,2022,neutral,up,mid_high,mid_high,expanded,normal,short,6,1854.37,2.64,-1.77,2.15,False,False,False,False,False,none,none
2022-05-25T19:00:00+00:00,new_york,2022,neutral,up,mid_high,mid_high,expanded,normal,long,12,1854.37,1.77,-11.7,-7.71,False,False,False,True,False,none,none
2022-05-25T19:00:00+00:00,new_york,2022,neutral,up,mid_high,mid_high,expanded,normal,short,12,1854.37,11.7,-1.77,7.71,True,False,False,False,False,none,none
2022-05-25T23:00:00+00:00,asia,2022,down,up,low,mid_high,normal,normal,long,3,1852.91,1.21,-3.87,-3.43,False,False,False,False,False,none,none
2022-05-25T23:00:00+00:00,asia,2022,down,up,low,mid_high,normal,normal,short,3,1852.91,3.87,-1.21,3.43,False,False,False,False,False,none,none
2022-05-25T23:00:00+00:00,asia,2022,down,up,low,mid_high,normal,normal,long,6,1852.91,1.21,-8.8,-8.01,False,False,False,False,False,none,none
2022-05-25T23:00:00+00:00,asia,2022,down,up,low,mid_high,normal,normal,short,6,1852.91,8.8,-1.21,8.01,False,False,False,False,False,none,none
2022-05-25T23:00:00+00:00,asia,2022,down,up,low,mid_high,normal,normal,long,12,1852.91,1.21,-10.24,-8.5,False,False,False,True,False,none,none
2022-05-25T23:00:00+00:00,asia,2022,down,up,low,mid_high,normal,normal,short,12,1852.91,10.24,-1.21,8.5,True,False,False,False,False,none,none
2022-05-26T02:00:00+00:00,asia,2022,down,neutral,mid_low,mid_low,normal,normal,long,3,1849.5,2.91,-5.39,-4.6,False,False,False,False,False,none,none
2022-05-26T02:00:00+00:00,asia,2022,down,neutral,mid_low,mid_low,normal,normal,short,3,1849.5,5.39,-2.91,4.6,False,False,False,False,False,none,none
2022-05-26T02:00:00+00:00,asia,2022,down,neutral,mid_low,mid_low,normal,normal,long,6,1849.5,2.91,-6.83,-1.81,False,False,False,False,False,none,none
2022-05-26T02:00:00+00:00,asia,2022,down,neutral,mid_low,mid_low,normal,normal,short,6,1849.5,6.83,-2.91,1.81,False,False,False,False,False,none,none
2022-05-26T02:00:00+00:00,asia,2022,down,neutral,mid_low,mid_low,normal,normal,long,12,1849.5,2.91,-8.97,-0.46,False,False,False,False,False,none,none
2022-05-26T02:00:00+00:00,asia,2022,down,neutral,mid_low,mid_low,normal,normal,short,12,1849.5,8.97,-2.91,0.46,False,False,False,False,False,none,none
2022-05-26T05:00:00+00:00,asia,2022,down,neutral,high,low,expanded,normal,long,3,1844.9,5.67,-2.23,2.79,False,False,False,False,False,none,none
2022-05-26T05:00:00+00:00,asia,2022,down,neutral,high,low,expanded,normal,short,3,1844.9,2.23,-5.67,-2.79,False,False,False,False,False,none,none
2022-05-26T05:00:00+00:00,asia,2022,down,neutral,high,low,expanded,normal,long,6,1844.9,5.67,-2.23,-0.49,False,False,False,False,False,none,none
2022-05-26T05:00:00+00:00,asia,2022,down,neutral,high,low,expanded,normal,short,6,1844.9,2.23,-5.67,0.49,False,False,False,False,False,none,none
2022-05-26T05:00:00+00:00,asia,2022,down,neutral,high,low,expanded,normal,long,12,1844.9,8.29,-4.37,2.61,False,False,False,False,False,none,none
2022-05-26T05:00:00+00:00,asia,2022,down,neutral,high,low,expanded,normal,short,12,1844.9,4.37,-8.29,-2.61,False,False,False,False,False,none,none
2022-05-26T08:00:00+00:00,london,2022,down,neutral,mid_high,low,expanded,normal,long,3,1847.72,1.8,-5.0,-3.31,False,False,False,False,False,none,none
2022-05-26T08:00:00+00:00,london,2022,down,neutral,mid_high,low,expanded,normal,short,3,1847.72,5.0,-1.8,3.31,False,False,False,False,False,none,none
2022-05-26T08:00:00+00:00,london,2022,down,neutral,mid_high,low,expanded,normal,long,6,1847.72,1.8,-7.19,1.32,False,False,False,False,False,none,none
2022-05-26T08:00:00+00:00,london,2022,down,neutral,mid_high,low,expanded,normal,short,6,1847.72,7.19,-1.8,-1.32,False,False,False,False,False,none,none
2022-05-26T08:00:00+00:00,london,2022,down,neutral,mid_high,low,expanded,normal,long,12,1847.72,5.79,-7.19,4.11,False,False,False,False,False,none,none
