stage,decision_scope,promotion,candidate,family,side,horizon_hours,horizon_bars,lookback_hours,trigger_type,threshold,event_source,bar_index,entry_ts,exit_ts,entry_close,exit_close,final_bps,cost_stressed_final_bps,mfe_bps,mae_bps,touch_target_50bps,touch_target_100bps,touch_target_150bps,touch_stop_50bps,touch_stop_100bps,touch_stop_150bps,trigger_severity,hour_utc,session_utc,weekday,year,month,spread,spread_roll_median_24,spread_roll_median_120,spread_z240,atr24_bps,atr72_bps,ret1_bps,ret24_bps,ret72_bps,ret120_bps,source_stage39b_residual_bps,source_stage39b_event_clock_n,source_stage39b_median_mae_bps,source_stage39b_median_mfe_bps,spread_regime,prior_ret24_regime,prior_ret72_regime,atr24_bucket,trigger_severity_bucket
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,4659,2023-01-31 07:00:00+00:00,2023-02-03 07:00:00+00:00,1917.17,1914.8,-12.361971030216967,-20.361971030216967,221.26363337627853,-86.16867570429343,True,True,True,True,False,False,0.9640130861504861,7,LONDON_07_12,Tuesday,2023,1,,,,,20.654407991921783,24.63532921247782,-14.42753419377718,-72.95755102886159,-155.28317098094436,-86.66290920560704,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,4734,2023-02-03 10:00:00+00:00,2023-02-08 10:00:00+00:00,1911.97,1883.86,-147.02113526885995,-155.02113526885995,25.47111094839405,-273.1737422658309,False,False,False,True,True,True,0.9604679306171836,10,LONDON_07_12,Friday,2023,2,,,,,30.612770769049565,27.569774847144867,-7.995819179513752,-230.19693207018798,27.4290149679568,-71.04094721262943,8.96,145,-76.42,123.1,NA,DOWN_EXTREME_LE_-200BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,4848,2023-02-10 04:00:00+00:00,2023-02-15 04:00:00+00:00,1859.87,1852.16,-41.4545102614694,-49.4545102614694,65.48844811734122,-89.62992037077733,True,False,False,True,False,False,0.9667412855772317,4,ASIA_00_06,Friday,2023,2,,,,,29.028455362770313,28.479187797193642,-12.136639224974433,-101.07192659378539,-77.46520201238893,-294.0178790424852,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,4925,2023-02-15 09:00:00+00:00,2023-02-20 09:00:00+00:00,1835.53,1845.9,56.49594395079394,48.49594395079394,58.2393096271927,-91.1998169466044,True,False,False,True,False,False,0.9855728429985858,9,LONDON_07_12,Wednesday,2023,2,,,,,36.04483398335139,27.388200050911674,-42.74686586272281,-124.23195704339696,-163.97571444647596,-267.65499652706023,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,5056,2023-02-22 21:00:00+00:00,2023-02-27 21:00:00+00:00,1824.8,1817.32,-40.99079351161827,-48.99079351161827,48.71766768961061,-100.17536168347219,False,False,False,True,True,False,0.9901408450704209,21,LATE_20_23,Wednesday,2023,2,,,,,22.39801347996131,19.64298145212558,-31.574692174064502,-50.48907887419185,-93.48432698884967,-60.135959560745356,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,5265,2023-03-07 14:00:00+00:00,2023-03-10 14:00:00+00:00,1839.56,1836.59,-16.14516514818809,-24.14516514818809,2.935484572397229,-164.27841440344483,False,False,False,True,True,True,0.9608247422680419,14,NY_13_19,Tuesday,2023,3,,,,,15.779183658942685,17.98564333436146,-12.487376890751856,-68.08230346026622,39.01965171549948,167.52798120768242,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,5508,2023-03-21 15:00:00+00:00,2023-03-24 15:00:00+00:00,1952.79,1989.47,187.8338172563354,179.8338172563354,258.29710311912726,-95.29954577809141,True,True,True,True,False,False,0.9852839335180071,15,NY_13_19,Tuesday,2023,3,,,,,30.55548367929322,37.248041611455555,-54.545454545454895,-126.75315745300453,157.6081019927278,237.48486230596112,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,UP_MODERATE_75_200BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,5601,2023-03-27 12:00:00+00:00,2023-03-30 12:00:00+00:00,1955.99,1967.3,57.82238150501718,49.82238150501718,98.21113604875364,-61.503381919130184,True,False,False,True,False,False,0.9983093829247691,12,LONDON_07_12,Monday,2023,3,,,,,34.05872419801081,35.466168055289074,-62.5412792765323,-189.14580929929258,68.92824050241941,-124.25527617893506,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,5714,2023-04-03 05:00:00+00:00,2023-04-06 05:00:00+00:00,1952.48,2010.87,299.05556010817014,291.05556010817014,407.174465295419,-14.289518970744819,True,True,True,False,False,False,0.9980079681274918,5,ASIA_00_06,Monday,2023,4,,,,,32.60965664334373,25.059160100902815,-39.23129116352175,-147.05140238794434,-80.9282618966578,-123.17700560999123,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_HIGH,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,5812,2023-04-10 06:00:00+00:00,2023-04-13 06:00:00+00:00,1990.9,2017.36,132.90471645989177,124.90471645989177,187.6035963634526,-46.71254206640274,True,True,True,False,False,False,0.9515867500579073,6,ASIA_00_06,Monday,2023,4,,,,,30.21849694189729,26.186555877082256,-0.90403198264144,-112.34057769478278,56.6758263961864,51.09098435969628,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_HIGH,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,5919,2023-04-14 17:00:00+00:00,2023-04-19 17:00:00+00:00,1998.43,1992.73,-28.522390076209938,-36.52239007620994,82.8650490635141,-146.51501428621484,True,False,False,True,True,False,0.9881819972424634,17,NY_13_19,Friday,2023,4,,,,,29.506027056182646,27.615286058167218,-123.45495969674936,-175.31181019522225,-19.77636724114662,-63.09916862245801,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6038,2023-04-21 16:00:00+00:00,2023-04-26 16:00:00+00:00,1973.74,2003.03,148.3984719365261,140.3984719365261,179.912247813796,-11.146351596461601,True,True,True,False,False,False,0.9666415851517449,16,NY_13_19,Friday,2023,4,,,,,29.5391782738792,26.58775240763562,-76.17314180271451,-148.68756644522364,-126.46196636351803,-245.47669528172779,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6277,2023-05-05 15:00:00+00:00,2023-05-10 15:00:00+00:00,2010.27,2045.47,175.10085709879775,167.10085709879775,188.1836768195311,-54.072338541588664,True,True,True,True,False,False,0.9640931024694865,15,NY_13_19,Friday,2023,5,,,,,30.95894349855448,32.932661400046314,-123.51319881498179,-130.64098032284699,124.34653854289435,131.1837277748662,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,UP_MODERATE_75_200BPS,ATR24_HIGH,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6369,2023-05-11 11:00:00+00:00,2023-05-16 11:00:00+00:00,2022.39,2010.04,-61.066362076553915,-69.06636207655392,93.15710619613338,-106.75487912816139,True,False,False,True,True,False,0.9636431784107934,11,LONDON_07_12,Thursday,2023,5,,,,,25.368994053132027,20.127990272304757,-15.699284645802614,-29.77672387018515,-0.04944620253133358,-59.132332556699474,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6448,2023-05-16 18:00:00+00:00,2023-05-19 18:00:00+00:00,1995.91,1974.7,-106.26731666257494,-114.26731666257494,5.461168088740642,-220.60112930943788,False,False,False,True,True,True,0.9505274645325527,18,NY_13_19,Tuesday,2023,5,,,,,19.871101101632984,20.78052694541121,-36.292295250551774,-107.5529958713517,-87.5080083236901,-152.5534948663665,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6620,2023-05-25 22:00:00+00:00,2023-05-30 23:00:00+00:00,1940.11,1959.27,98.7572869579556,90.7572869579556,120.25091360799101,-42.265644731482865,True,True,False,False,False,False,0.971755066839156,22,LATE_20_23,Thursday,2023,5,,,,,24.429179492947924,24.012175809284326,-10.19520207611424,-95.9717393856796,-162.01332616654685,-87.2679709174895,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6760,2023-06-02 19:00:00+00:00,2023-06-07 19:00:00+00:00,1952.18,1942.12,-51.53213330738038,-59.53213330738038,91.79481400280577,-72.32939585489095,True,False,False,True,False,False,0.9987171263630544,19,NY_13_19,Friday,2023,6,,,,,21.39025616916352,21.910172284794058,-50.15239396132465,-132.28195213182636,-38.57654586832959,45.023489397610916,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6832,2023-06-07 19:00:00+00:00,2023-06-12 19:00:00+00:00,1942.12,1954.12,61.788149033015216,53.788149033015216,158.9500133874333,-13.490412538874619,True,True,True,False,False,False,0.954948805460753,19,NY_13_19,Wednesday,2023,6,,,,,21.246597606564322,20.728675174515544,-25.576498382209323,-109.08868675962857,-51.53213330738038,-116.58855081092989,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,6927,2023-06-13 18:00:00+00:00,2023-06-16 18:00:00+00:00,1943.07,1956.16,67.36761928288759,59.36761928288759,127.42721569475091,-95.10722722290032,True,True,False,True,False,False,0.9616591146741057,18,NY_13_19,Tuesday,2023,6,,,,,23.418740686028098,19.451454668389417,-48.44995979575217,-62.80205589792143,-120.55237494788429,-103.54487114189736,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7043,2023-06-20 15:00:00+00:00,2023-06-23 15:00:00+00:00,1944.6,1928.82,-81.14779389077454,-89.14779389077454,2.5712228735996767,-178.28859405533248,False,False,False,True,True,True,0.9805825242718526,15,NY_13_19,Tuesday,2023,6,,,,,17.068144898342325,19.17273255345648,-34.08071748878916,-19.554405900196194,83.74601363789536,-97.4166509652552,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,UP_MODERATE_75_200BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7168,2023-06-27 20:00:00+00:00,2023-06-30 20:00:00+00:00,1912.04,1918.6,34.308905671429635,26.308905671429635,55.59507123281904,-100.10250831572476,True,False,False,True,True,False,0.9720568025652816,20,LATE_20_23,Tuesday,2023,6,,,,,20.210347379429347,19.656295831021964,-13.005802990811999,-64.43432894764234,-22.80305362631241,-133.79980082251052,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7311,2023-07-05 20:00:00+00:00,2023-07-10 20:00:00+00:00,1919.64,1925.6,31.04748807067903,23.04748807067903,78.92104769644304,-88.66245754412417,True,False,False,True,False,False,0.954460386774796,20,LATE_20_23,Wednesday,2023,7,,,,,16.42550887686519,15.349002571695248,-9.523958219488371,-23.231520027440222,-1.5104717359482045,39.22306944052156,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7498,2023-07-17 15:00:00+00:00,2023-07-20 15:00:00+00:00,1948.6,1973.94,130.0420814944081,122.04208149440811,199.11731499538288,-14.677204146565925,True,True,True,False,False,False,0.967349551856595,15,NY_13_19,Monday,2023,7,,,,,19.712418863449532,18.564510927660372,-45.72041582590502,-45.26273844676298,28.25367580836957,181.0392121006288,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7589,2023-07-21 10:00:00+00:00,2023-07-26 10:00:00+00:00,1964.3,1970.65,32.32703762154454,24.32703762154454,34.7706562134098,-65.82497581835823,False,False,False,True,False,False,0.9944037882049125,10,LONDON_07_12,Friday,2023,7,,,,,18.660204811216737,19.066446612913076,-32.374611809122825,-75.1826514010856,14.274789701758106,38.276582805689685,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7692,2023-07-27 17:00:00+00:00,2023-08-01 17:00:00+00:00,1944.54,1946.48,9.9766525759315,1.9766525759314995,143.1186810248186,-10.233782796960078,True,True,False,False,False,False,0.9523447401774425,17,NY_13_19,Thursday,2023,7,,,,,27.838606654505607,20.208634898468414,-4.266540555266651,-123.87438862732635,-85.55462647604651,-131.54288846259243,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_MID,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7767,2023-08-01 20:00:00+00:00,2023-08-04 20:00:00+00:00,1942.63,1941.8,-4.272558335864929,-12.272558335864929,61.77192774743601,-101.20300829288165,True,False,False,True,True,False,0.9510713143588039,20,LATE_20_23,Tuesday,2023,8,,,,,17.55008964884077,18.669179007012634,-1.852814476656084,-143.9370877727042,-31.302437998080855,-99.8359001539073,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,7909,2023-08-09 18:00:00+00:00,2023-08-14 18:00:00+00:00,1916.55,1910.51,-31.51496178028235,-39.51496178028235,69.86512222483255,-73.10010174532367,True,False,False,True,False,False,0.9509366636931349,18,NY_13_19,Wednesday,2023,8,,,,,15.029155744871673,16.14033218709796,-3.4425023862805215,-47.25677044115084,-133.84468868240185,-97.49821744117648,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,8032,2023-08-16 21:00:00+00:00,2023-08-21 21:00:00+00:00,1894.89,1894.5,-2.0581669648378487,-10.058166964837849,45.06857917873752,-54.25117025262827,False,False,False,True,False,False,0.9724016441573677,21,LATE_20_23,Wednesday,2023,8,,,,,14.190253982003727,16.068253543713254,-17.647926500337086,-39.68587708416571,-95.96236769894074,-110.02259951878091,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_MODERATE_-200_-75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,8196,2023-08-25 17:00:00+00:00,2023-08-30 17:00:00+00:00,1904.47,1946.49,220.63881289807742,212.63881289807742,233.55579242518854,-3.4655310926401395,True,True,True,False,False,False,0.9559716599190223,17,NY_13_19,Friday,2023,8,,,,,15.37464432658137,14.763739094995609,-56.28508027672563,-87.90648290793901,49.973614775726816,57.988159430468755,8.96,145,-76.42,123.1,NA,DOWN_MODERATE_-200_-75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_LOW
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,8358,2023-09-05 12:00:00+00:00,2023-09-08 12:00:00+00:00,1930.65,1925.11,-28.694999093570317,-36.69499909357032,20.925595006862086,-80.02486209307769,False,False,False,True,False,False,0.993713515940723,12,LONDON_07_12,Tuesday,2023,9,,,,,9.889468283733292,12.425920738862267,-14.275295979642166,-67.54879667452029,-70.10307157405249,40.303707941129474,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,8479,2023-09-12 13:00:00+00:00,2023-09-15 13:00:00+00:00,1915.48,1917.03,8.091966504479853,0.09196650447985277,20.830287969595407,-75.85566020005375,False,False,False,True,False,False,0.9643084767367781,13,NY_13_19,Tuesday,2023,9,,,,,12.224359344856824,13.791241125581767,-17.718669223714123,-52.968302106268794,-23.281856298341673,-80.47560356702621,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,8637,2023-09-21 03:00:00+00:00,2023-09-26 03:00:00+00:00,1924.83,1914.68,-52.73192957299999,-60.73192957299999,28.98957310515815,-57.04399869079335,False,False,False,True,False,False,0.9851333624836065,3,ASIA_00_06,Thursday,2023,9,,,,,17.559022722757447,13.306770921447681,-23.479288468715165,-29.835438907277467,1.9745901426371226,64.36533997030037,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_HIGH
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,8709,2023-09-26 03:00:00+00:00,2023-09-29 03:00:00+00:00,1914.68,1865.16,-258.63329642551224,-266.63329642551224,5.013892660914454,-298.53552551862504,False,False,False,True,True,True,0.9696151249155944,3,ASIA_00_06,Tuesday,2023,9,,,,,12.866078469009354,13.140200812783185,-7.61948500631493,-52.370165631039356,-52.73192957299999,-92.72482665838689,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,NEUTRAL_-75_75BPS,ATR24_LOW,SEVERITY_MID
Stage39C_MICROSTRUCTURE_SESSION_CONDITION_DIAGNOSTIC,RESEARCH_STAGE_ONLY_NO_PROMOTION,NO_GO,RANGE_BOTTOM_REV_LONG_W48_Q0.05,ROLLING_RANGE_REVERSAL,LONG,72,72,48,range_bottom,0.05,recomputed_from_h1,8798,2023-09-29 20:00:00+00:00,2023-10-04 20:00:00+00:00,1849.8,1818.2,-170.82927884095488,-178.82927884095488,5.027570548168381,-187.9662666234183,False,False,False,True,True,True,0.9907192575406042,20,LATE_20_23,Friday,2023,9,,,,,21.921801086515938,19.178653634535625,-20.01607760411361,-64.18692090774836,-268.410475479004,-392.89516736347394,8.96,145,-76.42,123.1,NA,NEUTRAL_-75_75BPS,DOWN_EXTREME_LE_-200BPS,ATR24_LOW,SEVERITY_HIGH
