ts_utc,year,close,candidate,family,side,horizon_hours,signed_forward_bps
2024-04-15 03:00:00+00:00,2024,2352.93,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,129.03061289541108
2024-04-22 09:00:00+00:00,2024,2355.61,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-228.56075496368254
2024-04-23 09:00:00+00:00,2024,2301.77,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,109.00307154928734
2024-04-30 10:00:00+00:00,2024,2317.33,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-136.57959807191978
2024-05-13 10:00:00+00:00,2024,2348.64,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-41.343075141359044
2024-05-21 04:00:00+00:00,2024,2420.44,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,6.527738758241863
2024-05-22 17:00:00+00:00,2024,2388.42,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-178.6955393105072
2024-05-23 19:00:00+00:00,2024,2340.76,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-28.53773987935626
2024-05-31 20:00:00+00:00,2024,2325.77,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,100.65483689272847
2024-06-03 00:00:00+00:00,2024,2325.73,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,107.02016141168613
2024-06-07 13:00:00+00:00,2024,2333.44,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-164.34962973121193
2024-06-09 23:00:00+00:00,2024,2297.28,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,58.678088870316444
2024-06-17 18:00:00+00:00,2024,2312.33,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,62.8370518048893
2024-06-21 17:00:00+00:00,2024,2329.67,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-7.812265256453843
2024-06-23 23:00:00+00:00,2024,2321.34,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,55.31287962986742
2024-07-08 15:00:00+00:00,2024,2372.72,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-52.80859098418578
2024-07-17 20:00:00+00:00,2024,2452.52,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,15.33116957252112
2024-07-18 22:00:00+00:00,2024,2442.7,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-181.1929422360492
2024-07-19 22:00:00+00:00,2024,2398.44,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T1.5,RETURN_ZSCORE_REVERSAL,LONG,24,-12.132886376143848
