stage,promotion,decision_scope,candidate,family,side,lookback_hours,trigger,horizon_hours,raw_n,raw_mean_bps,raw_median_bps,raw_hit_rate_pct,event_clock_n,event_clock_mean_bps,event_clock_median_bps,event_clock_hit_rate_pct,round_trip_cost_bps,event_clock_cost_stressed_mean_bps,directional_h1_all_drift_bps,directional_daily_anchor_drift_bps,h1_drift_adjusted_residual_bps,daily_anchor_adjusted_residual_bps,h1_benchmark_cost_adjusted_residual_bps,pre2025_n,pre2025_mean_bps,ex2025_n,ex2025_mean_bps,y2025_n,y2025_mean_bps,first_half_n,first_half_mean_bps,second_half_n,second_half_mean_bps,leave_one_year_out_min_mean_bps,median_mfe_bps,median_mae_bps,mean_mfe_bps,mean_mae_bps,classification,year_means_json,year_counts_json,leave_one_year_out_json
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_DOWNSIDE_EXTREME_REV_LONG_L24_T2.5,RETURN_ZSCORE_REVERSAL,LONG,24,Long after 24H downside move with z <= -2.5,24,473,-21.739603674033493,-0.20085060230101703,49.89429175475687,89,-13.112378150776578,-1.4059373817121301,49.43820224719101,8.0,-21.11237815077658,8.502590481085887,7.013983104031285,-21.614968631862467,-20.126361254807865,-29.614968631862467,57,-0.4963722616355207,67,-18.895721607144186,22,4.500531466342964,43,3.076960083397353,46,-28.245889978373953,-19.060643565195317,63.81690861084755,-63.24496480520803,86.76939537836827,-116.77095207485995,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 18.753329426466667, ""2023"": 0.31843909134885096, ""2024"": -11.862869381121486, ""2025"": 4.500531466342964, ""2026"": -123.77201287654358}","{""2022"": 14, ""2023"": 18, ""2024"": 25, ""2025"": 22, ""2026"": 10}","{""2022"": -19.060643565195317, ""2023"": -16.51737407131542, ""2024"": -13.600467513923098, ""2025"": -18.895721607144186, ""2026"": 0.8951705486876044}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L24_T2.5,RETURN_ZSCORE_REVERSAL,SHORT,24,Short after 24H upside move with z >= +2.5,72,320,-7.473225290591986,-22.930361779531783,44.375,67,6.542715403819842,-11.203338096825721,49.25373134328358,8.0,-1.4572845961801582,-25.002508867881488,-21.018360592288875,31.54522427170133,27.561075996108716,23.54522427170133,46,6.259832080925422,53,38.936451710163674,14,-116.09071489876753,41,12.706713384697977,26,-3.1774352583341376,-22.288628881002932,108.26717682826504,-123.24995786107907,170.64670423548174,-142.62050492446076,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 40.73050543087059, ""2023"": 11.806616728431417, ""2024"": -33.27642947992466, ""2025"": -116.09071489876753, ""2026"": 253.6685235594436}","{""2022"": 13, ""2023"": 19, ""2024"": 14, ""2025"": 14, ""2026"": 7}","{""2022"": -1.6876784915812604, ""2023"": 4.45908779616109, ""2024"": 17.060980090091977, ""2025"": 38.936451710163674, ""2026"": -22.288628881002932}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W72_K2.5,BOLLINGER_REVERSAL,SHORT,72,Short when close is >= +2.5 sigma vs 72H rolling mean,72,850,-17.17809257081218,-32.81356392025536,42.705882352941174,144,-6.487645743065455,-20.37170175508418,45.83333333333333,8.0,-14.487645743065455,-25.002508867881488,-21.018360592288875,18.51486312481603,14.53071484922342,10.514863124816031,92,-3.3661267796646355,102,10.11500205633289,42,-46.80836182731856,70,2.7246788716426433,74,-15.20200686508663,-16.982349705048705,79.72462814182623,-125.59621168431623,139.27603714341535,-152.59988293108862,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 48.348262520810195, ""2023"": -9.024377994597574, ""2024"": -28.03177630153459, ""2025"": -46.80836182731856, ""2026"": 134.14138734751012}","{""2022"": 21, ""2023"": 35, ""2024"": 36, ""2025"": 42, ""2026"": 10}","{""2022"": -15.849873983239343, ""2023"": -5.673098689821191, ""2024"": 0.6937311097575949, ""2025"": 10.11500205633289, ""2026"": -16.982349705048705}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W120_K2.5,BOLLINGER_REVERSAL,SHORT,120,Short when close is >= +2.5 sigma vs 120H rolling mean,72,922,-22.588746494577556,-23.411128524560844,42.51626898047722,97,-14.916359055560584,-15.710224901688274,41.23711340206185,8.0,-22.916359055560584,-25.002508867881488,-21.018360592288875,10.086149812320905,6.102001536728292,2.0861498123209046,60,-15.23386856475515,68,10.634172602801272,29,-74.82795053034012,46,-21.122536762461376,51,-9.31863014345399,-34.65216493556373,78.13559201090392,-146.56288458772204,141.27439720943704,-157.5625127809166,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -53.697048218566465, ""2023"": 19.079395155851042, ""2024"": -32.11411982461806, ""2025"": -74.82795053034012, ""2026"": 204.64448135947444}","{""2022"": 10, ""2023"": 24, ""2024"": 26, ""2025"": 29, ""2026"": 8}","{""2022"": -10.458808577054159, ""2023"": -26.09304537164112, ""2024"": -8.618587506328264, ""2025"": 10.634172602801272, ""2026"": -34.65216493556373}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L72_T2.5,RETURN_ZSCORE_REVERSAL,SHORT,72,Short after 72H upside move with z >= +2.5,72,303,-36.61368595239786,-66.51538493567256,25.742574257425744,33,-15.668012653114616,-63.4066829665847,36.36363636363637,8.0,-23.668012653114616,-25.002508867881488,-21.018360592288875,9.334496214766872,5.350347939174259,1.3344962147668724,23,-44.9301790602833,27,12.61117188296279,6,-142.9243430654629,19,-36.13782622642921,14,12.112448624955192,-65.2048336820446,77.89888401771528,-134.24423924798256,189.38690911751388,-166.71544200533202,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -88.98239091288897, ""2023"": 3.038530602127547, ""2024"": -88.86104891979538, ""2025"": -142.9243430654629, ""2026"": 343.47393980662775}","{""2022"": 4, ""2023"": 11, ""2024"": 8, ""2025"": 6, ""2026"": 4}","{""2022"": -5.555684617283667, ""2023"": -25.02128428073569, ""2024"": 7.753758952223227, ""2025"": 12.61117188296279, ""2026"": -65.2048336820446}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L120_T1.5,RETURN_ZSCORE_REVERSAL,SHORT,120,Short after 120H upside move with z >= +1.5,72,2649,-38.39428487203105,-46.970190206017115,38.618346545866366,95,-16.060437803101564,-42.650186866570735,38.94736842105263,8.0,-24.060437803101564,-25.002508867881488,-21.018360592288875,8.942071064779924,4.957922789187311,0.942071064779924,61,-21.85243234552938,70,-23.094172110950172,25,3.634018258874546,47,-41.137862446177714,48,8.494540493243848,-23.094172110950172,91.72505132762466,-140.94803330160332,164.570409761588,-173.1579692383758,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -30.200996886457755, ""2023"": -40.08947865079278, ""2024"": 5.8215974518758875, ""2025"": 3.634018258874546, ""2026"": -31.510408298802208}","{""2022"": 15, ""2023"": 25, ""2024"": 21, ""2025"": 25, ""2026"": 9}","{""2022"": -13.40908297497227, ""2023"": -7.4786375003547, ""2024"": -22.270204564649212, ""2025"": -23.094172110950172, ""2026"": -14.443580425644518}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI28_T70,RSI_REVERSAL,SHORT,28,Short when RSI28 >= 70,72,557,-14.57436289984622,-38.38951310861427,43.62657091561939,72,-16.427923629744058,-3.9432038254461066,47.22222222222222,8.0,-24.427923629744058,-25.002508867881488,-21.018360592288875,8.57458523813743,4.590436962544818,0.5745852381374306,41,-4.803469961469277,48,8.370431552146647,24,-66.02463399352548,30,-29.381960127104257,42,-7.1750404173439195,-27.408207450228495,102.7905316624933,-117.02693335174152,171.35594464237658,-167.085494423544,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -54.19089774683693, ""2023"": -2.90871736934794, ""2024"": 9.869517407760904, ""2025"": -66.02463399352548, ""2026"": 85.5318547033257}","{""2022"": 6, ""2023"": 17, ""2024"": 18, ""2025"": 24, ""2026"": 7}","{""2022"": -12.99492598273562, ""2023"": -20.606587382957407, ""2024"": -25.193737308912382, ""2025"": 8.370431552146647, ""2026"": -27.408207450228495}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W72_K2,BOLLINGER_REVERSAL,SHORT,72,Short when close is >= +2 sigma vs 72H rolling mean,72,2236,-13.129523096888045,-22.36385422692333,44.32021466905188,196,-16.794423777799828,-18.35744147711371,47.44897959183674,8.0,-24.794423777799828,-25.002508867881488,-21.018360592288875,8.20808509008166,4.223936814489047,0.20808509008165998,123,-8.219943203840344,142,-0.30470047262492084,54,-60.15628876548199,95,-6.322564172123807,101,-26.644192713831725,-25.005898737414753,97.84927140132905,-123.70969121151154,137.24638784751778,-152.29711209722112,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 30.492345817224056, ""2023"": -17.672439077312546, ""2024"": -22.450434373322366, ""2025"": -60.15628876548199, ""2026"": 50.936081418927586}","{""2022"": 29, ""2023"": 45, ""2024"": 49, ""2025"": 54, ""2026"": 19}","{""2022"": -25.005898737414753, ""2023"": -16.53276358920332, ""2024"": -14.909086912625648, ""2025"": -0.30470047262492084, ""2026"": -24.064929985358138}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RET_Z_UPSIDE_EXTREME_REV_SHORT_L24_T2,RETURN_ZSCORE_REVERSAL,SHORT,24,Short after 24H upside move with z >= +2,72,1010,-19.30227430587826,-28.341996437152297,41.48514851485148,130,-18.0478889728267,-53.876169899654826,41.53846153846154,8.0,-26.0478889728267,-25.002508867881488,-21.018360592288875,6.954619895054787,2.970471619462174,-1.0453801049452132,85,-9.127694448523535,98,2.598556062969485,32,-81.27762689495252,68,-6.672831395555866,62,-30.523758573704395,-28.86100930566651,82.22599065765057,-132.76328481241552,149.58762564249886,-149.6205681377793,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 30.759878733656787, ""2023"": 3.6847615627775774, ""2024"": -48.116370360630484, ""2025"": -81.27762689495252, ""2026"": 79.27019402273156}","{""2022"": 21, ""2023"": 32, ""2024"": 32, ""2025"": 32, ""2026"": 13}","{""2022"": -27.451220365818934, ""2023"": -25.144264657921983, ""2024"": -8.22960933599281, ""2025"": 2.598556062969485, ""2026"": -28.86100930566651}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERBOUGHT_REV_SHORT_RSI14_T75,RSI_REVERSAL,SHORT,14,Short when RSI14 >= 75,72,789,-25.154461923338882,-22.842421640190125,43.72623574144487,129,-20.81553552678388,-19.398642095052043,44.18604651162791,8.0,-28.81553552678388,-25.002508867881488,-21.018360592288875,4.186973341097609,0.2028250655049959,-3.813026658902391,83,-5.545354713347674,92,3.8433926154475984,37,-82.12962712368378,57,-22.54005691850045,72,-19.450289425008254,-30.532754134330215,90.99020200400432,-123.24995786107907,137.5174316140368,-152.19059242448068,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -42.14676601913872, ""2023"": 3.3648016572350308, ""2024"": 0.8052758750067255, ""2025"": -82.12962712368378, ""2026"": 90.42850686989289}","{""2022"": 14, ""2023"": 29, ""2024"": 40, ""2025"": 37, ""2026"": 9}","{""2022"": -18.21869007554068, ""2023"": -27.827833310149355, ""2024"": -30.532754134330215, ""2025"": 3.8433926154475984, ""2026"": -29.158838706534638}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI14_T30,RSI_REVERSAL,LONG,14,Long when RSI14 <= 30,72,1193,20.214401565393185,20.227171331075322,55.74182732606874,166,29.088958970398615,20.143966369805533,56.62650602409639,8.0,21.088958970398615,25.002508867881488,21.018360592288875,4.0864501025171265,8.07059837810974,-3.9135498974828735,114,26.491952287905054,134,19.068463711281833,32,71.04978286795016,88,28.17138211991089,78,30.12417387864117,19.068463711281833,110.8930011232545,-92.59860250616092,152.78272059481253,-143.77843230836442,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 7.4002234914796485, ""2023"": 37.631032055233774, ""2024"": 29.313531355256384, ""2025"": 71.04978286795016, ""2026"": -23.245421175470554}","{""2022"": 31, ""2023"": 43, ""2024"": 40, ""2025"": 32, ""2026"": 20}","{""2022"": 34.06933526555778, ""2023"": 26.102705778139175, ""2024"": 29.017666149808843, ""2025"": 19.068463711281833, ""2026"": 36.258052141065626}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_UPPER_REV_SHORT_W48_K2.5,BOLLINGER_REVERSAL,SHORT,48,Short when close is >= +2.5 sigma vs 48H rolling mean,72,830,-24.884899435786227,-48.09139234168147,41.807228915662655,174,-20.96432463360851,-27.209268957105735,44.827586206896555,8.0,-28.96432463360851,-25.002508867881488,-21.018360592288875,4.038184234272979,0.054035958680366036,-3.961815765727021,116,-13.034333964831617,129,-6.99478208393175,45,-61.01034660934853,88,-7.596656886099672,86,-34.64286837524545,-30.735549278875265,90.21254513064459,-126.14375595170758,133.3370954226907,-154.75471824718645,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 32.234565101732734, ""2023"": -25.051224977122335, ""2024"": -28.445824414974858, ""2025"": -61.01034660934853, ""2026"": 46.896603930251665}","{""2022"": 27, ""2023"": 44, ""2024"": 45, ""2025"": 45, ""2026"": 13}","{""2022"": -30.735549278875265, ""2023"": -19.58106605580383, ""2024"": -18.354499128480718, ""2025"": -6.99478208393175, ""2026"": -26.44377849280219}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W72_K2,BOLLINGER_REVERSAL,LONG,72,Long when close is <= -2 sigma vs 72H rolling mean,72,1579,20.095568857326466,23.58299712148959,55.92146928435719,171,28.864558148526747,23.061837708628907,57.89473684210527,8.0,20.864558148526747,25.002508867881488,21.018360592288875,3.862049280645259,7.846197556237872,-4.137950719354741,115,20.645540355068658,138,23.41274648528887,33,51.66304328570332,90,14.163902050864353,81,45.19862047926273,23.41274648528887,110.60842772208312,-93.33674252109402,152.1269318157277,-135.39172427427138,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": -2.3360112240330495, ""2023"": 31.48019889827237, ""2024"": 29.074334190521302, ""2025"": 51.66304328570332, ""2026"": 37.24877713638991}","{""2022"": 34, ""2023"": 41, ""2024"": 40, ""2025"": 33, ""2026"": 23}","{""2022"": 36.607765146096334, ""2023"": 28.03962529668389, ""2024"": 28.80050439524596, ""2025"": 23.41274648528887, ""2026"": 27.56160519771017}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,BB_LOWER_REV_LONG_W72_K2.5,BOLLINGER_REVERSAL,LONG,72,Long when close is <= -2.5 sigma vs 72H rolling mean,72,629,-6.044177530838496,9.9766525759315,52.14626391096979,123,28.855936730307764,21.22627206016192,56.91056910569105,8.0,20.855936730307764,25.002508867881488,21.018360592288875,3.853427862426276,7.837576138018889,-4.146572137573724,80,16.86191438408592,98,20.440785956450195,25,61.8433277638294,62,5.454012203789507,61,52.64149936381812,20.440785956450195,111.28002248569801,-85.60073372057442,156.43352649722806,-137.364915810717,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 9.660126368946994, ""2023"": 9.89654150612835, ""2024"": 28.039475804663684, ""2025"": 61.8433277638294, ""2026"": 36.346881833624785}","{""2022"": 22, ""2023"": 27, ""2024"": 31, ""2025"": 25, ""2026"": 18}","{""2022"": 33.037202353574465, ""2023"": 34.18826663710822, ""2024"": 29.1310485639487, ""2025"": 20.440785956450195, ""2026"": 27.571774712596277}"
Stage39A_BENCHMARK_FIRST_REVERSAL_OR_MEAN_REVERSION_SCAN,NO_GO,RESEARCH_STAGE_ONLY_NO_PROMOTION,RSI_OVERSOLD_REV_LONG_RSI14_T25,RSI_REVERSAL,LONG,14,Long when RSI14 <= 25,72,429,0.10321340477796422,7.03243334214898,52.21445221445221,81,28.642717546023338,-2.5741272951385064,49.382716049382715,8.0,20.642717546023338,25.002508867881488,21.018360592288875,3.6402086781418497,7.624356953734463,-4.35979132185815,58,18.114943060615055,69,17.370510505052046,12,93.45790803160826,47,33.77038544811396,34,21.554470740192194,17.370510505052046,109.66426532553974,-111.06513643589722,155.08095690767007,-147.15276110864252,FAIL_BENCHMARK_RESEARCH_ONLY,"{""2022"": 40.89525296297803, ""2023"": 45.48671216249716, ""2024"": -48.57055923236646, ""2025"": 93.45790803160826, ""2026"": 13.445320666628918}","{""2022"": 18, ""2023"": 24, ""2024"": 16, ""2025"": 12, ""2026"": 11}","{""2022"": 25.141993141179142, ""2023"": 21.550509286455412, ""2024"": 47.64906259916544, ""2025"": 17.370510505052046, ""2026"": 31.030879912785323}"
