family,design,guard_variant,geometry,direction,session,entry_utc,entry_price,tp_usd,sl_usd,horizon_hours,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,year,reason,regime_note,macro_labels
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,short,london_ny_overlap,2025-05-14T13:00:00+00:00,3220.6,15.0,10.0,6,2025-05-14T13:36:00+00:00,3205.6,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,short,london_ny_overlap,2025-05-14T13:00:00+00:00,3220.6,15.0,12.0,6,2025-05-14T13:36:00+00:00,3205.6,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,short,london_ny_overlap,2025-05-14T13:00:00+00:00,3220.6,18.0,12.0,12,2025-05-14T13:37:00+00:00,3202.6,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,short,london_ny_overlap,2025-05-14T13:00:00+00:00,3220.6,18.0,15.0,12,2025-05-14T13:37:00+00:00,3202.6,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,short,london_ny_overlap,2025-05-14T13:00:00+00:00,3220.6,24.0,15.0,12,2025-05-14T13:45:00+00:00,3196.6,take_profit,24.0,23.65,22.95,22.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,10.0,8.0,3,2025-05-14T14:32:00+00:00,3192.59,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,12.0,8.0,3,2025-05-14T14:32:00+00:00,3192.59,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,12.0,10.0,6,2025-05-14T14:52:00+00:00,3194.59,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,15.0,10.0,6,2025-05-14T14:52:00+00:00,3194.59,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,15.0,12.0,6,2025-05-14T14:53:00+00:00,3196.59,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,18.0,12.0,12,2025-05-14T14:53:00+00:00,3196.59,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,18.0,15.0,12,2025-05-15T01:59:00+00:00,3187.57,time_exit,-2.98,-3.33,-4.03,-4.38,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,short,london_ny_overlap,2025-05-14T14:00:00+00:00,3184.59,24.0,15.0,12,2025-05-15T01:59:00+00:00,3187.57,time_exit,-2.98,-3.33,-4.03,-4.38,2025,compression_breakout_down_with_tr_expansion,range_pct=0.108,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,short,asia,2025-05-20T04:00:00+00:00,3206.53,10.0,8.0,3,2025-05-20T05:21:00+00:00,3214.53,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,short,asia,2025-05-20T04:00:00+00:00,3206.53,12.0,8.0,3,2025-05-20T05:21:00+00:00,3214.53,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,short,asia,2025-05-20T04:00:00+00:00,3206.53,12.0,10.0,6,2025-05-20T05:52:00+00:00,3216.53,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,short,asia,2025-05-20T04:00:00+00:00,3206.53,15.0,10.0,6,2025-05-20T05:52:00+00:00,3216.53,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,short,asia,2025-05-20T04:00:00+00:00,3206.53,15.0,12.0,6,2025-05-20T06:01:00+00:00,3218.53,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,short,asia,2025-05-20T04:00:00+00:00,3206.53,18.0,12.0,12,2025-05-20T06:01:00+00:00,3218.53,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,short,asia,2025-05-20T04:00:00+00:00,3206.53,18.0,15.0,12,2025-05-20T08:40:00+00:00,3221.53,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,short,asia,2025-05-20T04:00:00+00:00,3206.53,24.0,15.0,12,2025-05-20T08:40:00+00:00,3221.53,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.037,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,long,asia,2025-05-22T03:00:00+00:00,3337.92,10.0,8.0,3,2025-05-22T05:59:00+00:00,3338.4,time_exit,0.48,0.13,-0.57,-0.92,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,long,asia,2025-05-22T03:00:00+00:00,3337.92,12.0,8.0,3,2025-05-22T05:59:00+00:00,3338.4,time_exit,0.48,0.13,-0.57,-0.92,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,long,asia,2025-05-22T03:00:00+00:00,3337.92,12.0,10.0,6,2025-05-22T06:51:00+00:00,3327.92,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,long,asia,2025-05-22T03:00:00+00:00,3337.92,15.0,10.0,6,2025-05-22T06:51:00+00:00,3327.92,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,long,asia,2025-05-22T03:00:00+00:00,3337.92,15.0,12.0,6,2025-05-22T07:56:00+00:00,3325.92,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,long,asia,2025-05-22T03:00:00+00:00,3337.92,18.0,12.0,12,2025-05-22T07:56:00+00:00,3325.92,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,long,asia,2025-05-22T03:00:00+00:00,3337.92,18.0,15.0,12,2025-05-22T08:18:00+00:00,3322.92,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,long,asia,2025-05-22T03:00:00+00:00,3337.92,24.0,15.0,12,2025-05-22T08:18:00+00:00,3322.92,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.129,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,long,london,2025-05-23T07:00:00+00:00,3323.66,10.0,8.0,3,2025-05-23T08:48:00+00:00,3333.66,take_profit,10.0,9.65,8.95,8.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,long,london,2025-05-23T07:00:00+00:00,3323.66,12.0,8.0,3,2025-05-23T09:59:00+00:00,3326.22,time_exit,2.56,2.21,1.51,1.16,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,long,london,2025-05-23T07:00:00+00:00,3323.66,12.0,10.0,6,2025-05-23T12:45:00+00:00,3335.66,take_profit,12.0,11.65,10.95,10.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,long,london,2025-05-23T07:00:00+00:00,3323.66,15.0,10.0,6,2025-05-23T12:48:00+00:00,3338.66,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,long,london,2025-05-23T07:00:00+00:00,3323.66,15.0,12.0,6,2025-05-23T12:48:00+00:00,3338.66,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,long,london,2025-05-23T07:00:00+00:00,3323.66,18.0,12.0,12,2025-05-23T12:49:00+00:00,3341.66,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,long,london,2025-05-23T07:00:00+00:00,3323.66,18.0,15.0,12,2025-05-23T12:49:00+00:00,3341.66,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,long,london,2025-05-23T07:00:00+00:00,3323.66,24.0,15.0,12,2025-05-23T12:49:00+00:00,3347.66,take_profit,24.0,23.65,22.95,22.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.163,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,short,london,2025-05-26T11:00:00+00:00,3328.34,10.0,8.0,3,2025-05-26T13:59:00+00:00,3334.21,time_exit,-5.87,-6.22,-6.92,-7.27,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,short,london,2025-05-26T11:00:00+00:00,3328.34,12.0,8.0,3,2025-05-26T13:59:00+00:00,3334.21,time_exit,-5.87,-6.22,-6.92,-7.27,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,short,london,2025-05-26T11:00:00+00:00,3328.34,12.0,10.0,6,2025-05-26T14:27:00+00:00,3338.34,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,short,london,2025-05-26T11:00:00+00:00,3328.34,15.0,10.0,6,2025-05-26T14:27:00+00:00,3338.34,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,short,london,2025-05-26T11:00:00+00:00,3328.34,15.0,12.0,6,2025-05-26T15:04:00+00:00,3340.34,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,short,london,2025-05-26T11:00:00+00:00,3328.34,18.0,12.0,12,2025-05-26T15:04:00+00:00,3340.34,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,short,london,2025-05-26T11:00:00+00:00,3328.34,18.0,15.0,12,2025-05-26T17:42:00+00:00,3343.34,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,short,london,2025-05-26T11:00:00+00:00,3328.34,24.0,15.0,12,2025-05-26T17:42:00+00:00,3343.34,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_down_with_tr_expansion,range_pct=0.087,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,short,london,2025-05-27T07:00:00+00:00,3323.36,10.0,8.0,3,2025-05-27T07:46:00+00:00,3313.36,take_profit,10.0,9.65,8.95,8.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,short,london,2025-05-27T07:00:00+00:00,3323.36,12.0,8.0,3,2025-05-27T07:46:00+00:00,3311.36,take_profit,12.0,11.65,10.95,10.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,short,london,2025-05-27T07:00:00+00:00,3323.36,12.0,10.0,6,2025-05-27T07:46:00+00:00,3311.36,take_profit,12.0,11.65,10.95,10.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,short,london,2025-05-27T07:00:00+00:00,3323.36,15.0,10.0,6,2025-05-27T07:46:00+00:00,3308.36,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,short,london,2025-05-27T07:00:00+00:00,3323.36,15.0,12.0,6,2025-05-27T07:46:00+00:00,3308.36,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,short,london,2025-05-27T07:00:00+00:00,3323.36,18.0,12.0,12,2025-05-27T07:56:00+00:00,3305.36,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,short,london,2025-05-27T07:00:00+00:00,3323.36,18.0,15.0,12,2025-05-27T07:56:00+00:00,3305.36,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,short,london,2025-05-27T07:00:00+00:00,3323.36,24.0,15.0,12,2025-05-27T08:51:00+00:00,3299.36,take_profit,24.0,23.65,22.95,22.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.0,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,short,london,2025-05-27T08:00:00+00:00,3308.23,10.0,8.0,3,2025-05-27T08:51:00+00:00,3298.23,take_profit,10.0,9.65,8.95,8.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,short,london,2025-05-27T08:00:00+00:00,3308.23,12.0,8.0,3,2025-05-27T08:51:00+00:00,3296.23,take_profit,12.0,11.65,10.95,10.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,short,london,2025-05-27T08:00:00+00:00,3308.23,12.0,10.0,6,2025-05-27T08:51:00+00:00,3296.23,take_profit,12.0,11.65,10.95,10.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,short,london,2025-05-27T08:00:00+00:00,3308.23,15.0,10.0,6,2025-05-27T08:54:00+00:00,3293.23,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,short,london,2025-05-27T08:00:00+00:00,3308.23,15.0,12.0,6,2025-05-27T08:54:00+00:00,3293.23,take_profit,15.0,14.65,13.95,13.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,short,london,2025-05-27T08:00:00+00:00,3308.23,18.0,12.0,12,2025-05-27T12:19:00+00:00,3290.23,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,short,london,2025-05-27T08:00:00+00:00,3308.23,18.0,15.0,12,2025-05-27T12:19:00+00:00,3290.23,take_profit,18.0,17.65,16.95,16.6,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,short,london,2025-05-27T08:00:00+00:00,3308.23,24.0,15.0,12,2025-05-27T19:59:00+00:00,3302.91,time_exit,5.32,4.97,4.27,3.92,2025,compression_breakout_down_with_tr_expansion,range_pct=0.092,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,long,london,2025-05-28T09:00:00+00:00,3318.96,10.0,8.0,3,2025-05-28T11:59:00+00:00,3313.15,time_exit,-5.81,-6.16,-6.86,-7.21,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,long,london,2025-05-28T09:00:00+00:00,3318.96,12.0,8.0,3,2025-05-28T11:59:00+00:00,3313.15,time_exit,-5.81,-6.16,-6.86,-7.21,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,long,london,2025-05-28T09:00:00+00:00,3318.96,12.0,10.0,6,2025-05-28T12:48:00+00:00,3308.96,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,long,london,2025-05-28T09:00:00+00:00,3318.96,15.0,10.0,6,2025-05-28T12:48:00+00:00,3308.96,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,long,london,2025-05-28T09:00:00+00:00,3318.96,15.0,12.0,6,2025-05-28T13:12:00+00:00,3306.96,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,long,london,2025-05-28T09:00:00+00:00,3318.96,18.0,12.0,12,2025-05-28T13:12:00+00:00,3306.96,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,long,london,2025-05-28T09:00:00+00:00,3318.96,18.0,15.0,12,2025-05-28T14:33:00+00:00,3303.96,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,long,london,2025-05-28T09:00:00+00:00,3318.96,24.0,15.0,12,2025-05-28T14:33:00+00:00,3303.96,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.067,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,long,asia,2025-06-04T03:00:00+00:00,3370.67,10.0,8.0,3,2025-06-04T04:32:00+00:00,3362.67,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,long,asia,2025-06-04T03:00:00+00:00,3370.67,12.0,8.0,3,2025-06-04T04:32:00+00:00,3362.67,stop_loss,-8.0,-8.35,-9.05,-9.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,long,asia,2025-06-04T03:00:00+00:00,3370.67,12.0,10.0,6,2025-06-04T04:37:00+00:00,3360.67,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,long,asia,2025-06-04T03:00:00+00:00,3370.67,15.0,10.0,6,2025-06-04T04:37:00+00:00,3360.67,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,long,asia,2025-06-04T03:00:00+00:00,3370.67,15.0,12.0,6,2025-06-04T04:48:00+00:00,3358.67,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,long,asia,2025-06-04T03:00:00+00:00,3370.67,18.0,12.0,12,2025-06-04T04:48:00+00:00,3358.67,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,long,asia,2025-06-04T03:00:00+00:00,3370.67,18.0,15.0,12,2025-06-04T05:42:00+00:00,3355.67,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,long,asia,2025-06-04T03:00:00+00:00,3370.67,24.0,15.0,12,2025-06-04T05:42:00+00:00,3355.67,stop_loss,-15.0,-15.35,-16.05,-16.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.079,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,10.0,8.0,3,2025-06-04T18:59:00+00:00,3378.99,time_exit,1.74,1.39,0.69,0.34,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,12.0,8.0,3,2025-06-04T18:59:00+00:00,3378.99,time_exit,1.74,1.39,0.69,0.34,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,12.0,10.0,6,2025-06-04T21:58:00+00:00,3371.68,time_exit,-5.57,-5.92,-6.62,-6.97,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,15.0,10.0,6,2025-06-04T21:58:00+00:00,3371.68,time_exit,-5.57,-5.92,-6.62,-6.97,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,15.0,12.0,6,2025-06-04T21:58:00+00:00,3371.68,time_exit,-5.57,-5.92,-6.62,-6.97,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl12_h12,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,18.0,12.0,12,2025-06-05T03:59:00+00:00,3370.61,time_exit,-6.64,-6.99,-7.69,-8.04,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp18_sl15_h12,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,18.0,15.0,12,2025-06-05T03:59:00+00:00,3370.61,time_exit,-6.64,-6.99,-7.69,-8.04,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp24_sl15_h12_control,long,london_ny_overlap,2025-06-04T16:00:00+00:00,3377.25,24.0,15.0,12,2025-06-05T03:59:00+00:00,3370.61,time_exit,-6.64,-6.99,-7.69,-8.04,2025,compression_breakout_up_with_tr_expansion,range_pct=0.062,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp10_sl8_h3,long,london,2025-06-05T11:00:00+00:00,3389.51,10.0,8.0,3,2025-06-05T11:45:00+00:00,3399.51,take_profit,10.0,9.65,8.95,8.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.004,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl8_h3,long,london,2025-06-05T11:00:00+00:00,3389.51,12.0,8.0,3,2025-06-05T12:05:00+00:00,3401.51,take_profit,12.0,11.65,10.95,10.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.004,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp12_sl10_h6,long,london,2025-06-05T11:00:00+00:00,3389.51,12.0,10.0,6,2025-06-05T12:05:00+00:00,3401.51,take_profit,12.0,11.65,10.95,10.6,2025,compression_breakout_up_with_tr_expansion,range_pct=0.004,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl10_h6,long,london,2025-06-05T11:00:00+00:00,3389.51,15.0,10.0,6,2025-06-05T13:50:00+00:00,3379.51,stop_loss,-10.0,-10.35,-11.05,-11.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.004,
compression_expansion_confirmed,range16_pct18_expansion,unguarded,tp15_sl12_h6,long,london,2025-06-05T11:00:00+00:00,3389.51,15.0,12.0,6,2025-06-05T13:51:00+00:00,3377.51,stop_loss,-12.0,-12.35,-13.05,-13.4,2025,compression_breakout_up_with_tr_expansion,range_pct=0.004,
