candidate_id,family_id,direction,hold_bars,news_mode,entry_time,entry_close,exit_close,gross_bps,round_trip_cost_bps,net_bps,year,quarter,is_news_blackout
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T12:00:00Z,1844.79,1846.87,11.274996070012033,0.0,11.274996070012033,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T13:00:00Z,1846.87,1843.85,-16.351990123830706,0.0,-16.351990123830706,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T14:00:00Z,1843.85,1845.86,10.90110366895436,0.0,10.90110366895436,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T15:00:00Z,1845.86,1846.05,1.0293305017716747,0.0,1.0293305017716747,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T16:00:00Z,1846.05,1850.74,25.405595731426978,0.0,25.405595731426978,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T17:00:00Z,1850.74,1845.59,-27.826707154976482,0.0,-27.826707154976482,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T18:00:00Z,1845.59,1846.69,5.960153663597811,0.0,5.960153663597811,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T19:00:00Z,1846.69,1849.4,14.674904829723445,0.0,14.674904829723445,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T20:00:00Z,1849.4,1849.5,0.5407159078618662,0.0,0.5407159078618662,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T21:00:00Z,1849.5,1853.13,19.626926196270045,0.0,19.626926196270045,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T22:00:00Z,1853.13,1851.26,-10.091035167527629,0.0,-10.091035167527629,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-26T23:00:00Z,1851.26,1852.16,4.861553752579795,0.0,4.861553752579795,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T00:00:00Z,1852.16,1850.6,-8.422598479613796,200.0,-208.42259847961378,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T01:00:00Z,1850.6,1852.16,8.429698476171144,200.0,-191.57030152382885,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T02:00:00Z,1852.16,1851.43,-3.941344160331983,0.0,-3.941344160331983,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T03:00:00Z,1851.43,1849.28,-11.612645360613572,0.0,-11.612645360613572,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T04:00:00Z,1849.28,1853.53,22.981917286728493,0.0,22.981917286728493,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T05:00:00Z,1853.53,1853.51,-0.10790221900869312,0.0,-0.10790221900869312,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T06:00:00Z,1853.51,1853.41,-0.5395169165522962,0.0,-0.5395169165522962,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T07:00:00Z,1853.41,1853.58,0.9172282441549662,0.0,0.9172282441549662,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T08:00:00Z,1853.58,1854.81,6.6358074644745635,0.0,6.6358074644745635,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T09:00:00Z,1854.81,1855.8,5.337473919162505,0.0,5.337473919162505,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T10:00:00Z,1855.8,1858.75,15.896109494557553,0.0,15.896109494557553,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T11:00:00Z,1858.75,1857.91,-4.519166106253802,0.0,-4.519166106253802,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T12:00:00Z,1857.91,1859.57,8.934770790833824,0.0,8.934770790833824,2022,2022Q2,False
EXTCTX_A_LONG_H4_Q0.25_confirm_exclude,EXTCTX_A_DXY_YIELD_TREND_FILTER,long,4,exclude,2022-05-27T13:00:00Z,1859.57,1858.63,-5.054932054183725,0.0,-5.054932054183725,2022,2022Q2,False
