trades,total_x4,pf_x4,median_x4,wr,dd_x4,variant,period_type,period,start_utc,end_utc
2,32.56,999.0,16.28,1.0,0.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2024-09,2024-09-02T01:00:00+00:00,2024-09-04T02:00:00+00:00
7,-103.36,0.610667,-14.16,0.428571,-197.96,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2024-10,2024-10-01T04:00:00+00:00,2024-10-28T08:00:00+00:00
10,-83.72,0.760909,-16.64,0.4,-180.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2024-11,2024-11-04T02:00:00+00:00,2024-11-27T08:00:00+00:00
9,-246.12,0.234225,-22.24,0.222222,-246.12,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2024-12,2024-12-03T01:00:00+00:00,2024-12-31T10:00:00+00:00
1,-33.0,0.0,-33.0,0.0,-33.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-01,2025-01-28T01:00:00+00:00,2025-01-28T01:00:00+00:00
3,39.2,2.08768,1.2,0.666667,-36.04,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-02,2025-02-17T05:00:00+00:00,2025-02-28T12:00:00+00:00
6,-159.88,0.314055,-27.32,0.5,-192.88,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-03,2025-03-03T10:00:00+00:00,2025-03-26T03:00:00+00:00
7,473.36,2.949588,64.52,0.714286,-242.8,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-04,2025-04-04T01:00:00+00:00,2025-04-30T17:00:00+00:00
8,-385.56,0.29338,-65.72,0.25,-385.56,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T08:00:00+00:00
12,84.84,1.197854,5.58,0.5,-184.84,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-06,2025-06-01T23:00:00+00:00,2025-06-30T19:00:00+00:00
7,202.04,2.552243,-1.24,0.428571,-98.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-07,2025-07-09T17:00:00+00:00,2025-07-31T05:00:00+00:00
7,-60.92,0.737775,29.48,0.571429,-121.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-08,2025-08-01T05:00:00+00:00,2025-08-20T08:00:00+00:00
1,-121.4,0.0,-121.4,0.0,-121.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-09,2025-09-19T07:00:00+00:00,2025-09-19T07:00:00+00:00
5,354.84,2.755591,136.4,0.6,-121.4,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-10,2025-10-22T09:00:00+00:00,2025-10-30T08:00:00+00:00
4,-436.64,0.0,-121.4,0.0,-436.64,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-11,2025-11-05T06:00:00+00:00,2025-11-24T11:00:00+00:00
5,-239.76,0.229662,-49.44,0.2,-239.76,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2025-12,2025-12-04T11:00:00+00:00,2025-12-31T16:00:00+00:00
5,-331.12,0.318122,-121.4,0.2,-364.2,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2026-02,2026-02-02T11:00:00+00:00,2026-02-18T06:00:00+00:00
10,1167.16,2.602361,-121.4,0.4,-364.2,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2026-03,2026-03-04T03:00:00+00:00,2026-03-24T12:00:00+00:00
7,494.6,2.618032,68.44,0.571429,-184.28,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2026-04,2026-04-07T11:00:00+00:00,2026-04-28T20:00:00+00:00
8,336.76,2.027961,7.84,0.5,-173.72,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2026-05,2026-05-05T04:00:00+00:00,2026-05-28T19:00:00+00:00
2,-0.36,0.994048,-0.18,0.5,-60.48,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,month,2026-06,2026-06-03T14:00:00+00:00,2026-06-08T02:00:00+00:00
54,-213.48,0.817526,6.02,0.518519,-380.4,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2022,2022-05-10T06:00:00+00:00,2022-12-29T04:00:00+00:00
81,40.76,1.034195,2.36,0.555556,-177.24,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2023,2023-01-06T05:00:00+00:00,2023-12-18T06:00:00+00:00
75,-956.64,0.54738,-9.04,0.413333,-1296.96,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2024,2024-01-03T05:00:00+00:00,2024-12-30T01:00:00+00:00
71,-922.04,0.698814,-23.88,0.394366,-1074.36,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2025,2025-01-07T03:00:00+00:00,2025-12-31T16:00:00+00:00
36,2183.88,1.9985,-61.68,0.472222,-971.2,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,year,2026,2026-02-02T11:00:00+00:00,2026-06-08T18:00:00+00:00
14,95.12,1.454163,10.24,0.571429,-92.12,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2022Q2,2022-05-10T06:00:00+00:00,2022-06-30T15:00:00+00:00
20,-169.36,0.646666,-10.98,0.45,-289.72,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2022Q3,2022-07-07T06:00:00+00:00,2022-09-27T08:00:00+00:00
20,-139.24,0.710616,8.8,0.55,-311.16,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2022Q4,2022-10-06T23:00:00+00:00,2022-12-29T04:00:00+00:00
16,-90.52,0.767731,-8.16,0.375,-152.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q1,2023-01-06T05:00:00+00:00,2023-03-28T15:00:00+00:00
24,38.64,1.115219,7.24,0.541667,-175.44,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q2,2023-04-10T10:00:00+00:00,2023-06-29T17:00:00+00:00
27,170.16,1.822506,5.76,0.666667,-56.32,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q3,2023-07-06T04:00:00+00:00,2023-09-29T00:00:00+00:00
14,-77.52,0.701892,1.24,0.571429,-136.64,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2023Q4,2023-10-03T12:00:00+00:00,2023-12-18T06:00:00+00:00
19,-72.52,0.777382,-1.16,0.473684,-277.2,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q1,2024-01-03T05:00:00+00:00,2024-03-25T01:00:00+00:00
15,-604.84,0.079671,-31.64,0.266667,-604.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q2,2024-04-11T06:00:00+00:00,2024-06-27T05:00:00+00:00
18,232.2,1.62192,-2.68,0.5,-175.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q3,2024-07-09T06:00:00+00:00,2024-09-30T02:00:00+00:00
23,-511.48,0.324547,-11.6,0.391304,-647.12,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2024Q4,2024-10-01T04:00:00+00:00,2024-12-30T01:00:00+00:00
14,-102.68,0.689338,-5.14,0.428571,-157.6,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q1,2025-01-07T03:00:00+00:00,2025-03-25T02:00:00+00:00
22,-64.32,0.934373,-24.38,0.409091,-319.32,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q2,2025-04-03T17:00:00+00:00,2025-06-27T19:00:00+00:00
17,88.68,1.186679,29.48,0.588235,-197.6,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q3,2025-07-04T07:00:00+00:00,2025-09-25T13:00:00+00:00
18,-843.72,0.338632,-76.58,0.166667,-843.72,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2025Q4,2025-10-03T02:00:00+00:00,2025-12-31T16:00:00+00:00
16,1256.36,2.034893,-121.4,0.375,-971.2,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2026Q1,2026-02-02T11:00:00+00:00,2026-03-23T14:00:00+00:00
20,927.52,1.953101,37.28,0.55,-305.68,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,quarter,2026Q2,2026-04-06T07:00:00+00:00,2026-06-08T18:00:00+00:00
7,20.72,1.147117,7.2,0.571429,-61.8,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-05,2022-05-10T06:00:00+00:00,2022-05-26T16:00:00+00:00
7,74.4,2.084548,13.28,0.571429,-44.76,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-06,2022-06-01T05:00:00+00:00,2022-06-30T15:00:00+00:00
6,-13.56,0.86135,-2.3,0.5,-53.6,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-07,2022-07-07T06:00:00+00:00,2022-07-21T15:00:00+00:00
7,-85.96,0.532012,-2.64,0.428571,-164.88,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-08,2022-08-03T06:00:00+00:00,2022-08-31T07:00:00+00:00
7,-69.84,0.646987,-26.32,0.428571,-197.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-09,2022-09-01T08:00:00+00:00,2022-09-27T08:00:00+00:00
9,42.72,1.235554,13.12,0.666667,-121.4,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-10,2022-10-06T23:00:00+00:00,2022-10-31T00:00:00+00:00
8,-157.36,0.385313,-13.1,0.5,-213.72,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-11,2022-11-01T04:00:00+00:00,2022-11-29T03:00:00+00:00
3,-24.6,0.438356,-10.68,0.333333,-43.8,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2022-12,2022-12-06T14:00:00+00:00,2022-12-29T04:00:00+00:00
3,-152.84,0.0,-40.32,0.0,-152.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-01,2023-01-06T05:00:00+00:00,2023-01-27T10:00:00+00:00
9,199.0,3.028129,6.52,0.555556,-98.12,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-02,2023-02-03T03:00:00+00:00,2023-02-27T16:00:00+00:00
4,-136.68,0.01499,-8.68,0.25,-136.68,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-03,2023-03-08T09:00:00+00:00,2023-03-28T15:00:00+00:00
8,49.2,1.564479,20.92,0.625,-52.0,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-04,2023-04-10T10:00:00+00:00,2023-04-27T21:00:00+00:00
8,78.56,1.961802,3.5,0.5,-47.92,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-05,2023-05-08T00:00:00+00:00,2023-05-29T08:00:00+00:00
8,-89.12,0.464809,-7.08,0.5,-148.68,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-06,2023-06-08T03:00:00+00:00,2023-06-29T17:00:00+00:00
6,-9.24,0.898684,-1.66,0.5,-48.8,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-07,2023-07-06T04:00:00+00:00,2023-07-28T06:00:00+00:00
13,213.24,9.151376,14.88,0.846154,-14.88,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-08,2023-08-02T02:00:00+00:00,2023-08-28T03:00:00+00:00
8,-33.84,0.621984,-6.42,0.5,-41.44,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-09,2023-09-07T12:00:00+00:00,2023-09-29T00:00:00+00:00
4,6.36,1.504762,5.0,0.75,-12.6,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-10,2023-10-03T12:00:00+00:00,2023-10-24T20:00:00+00:00
4,-79.52,0.131498,-7.82,0.5,-79.64,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-11,2023-11-01T14:00:00+00:00,2023-11-20T18:00:00+00:00
6,-4.36,0.97203,9.68,0.5,-136.64,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2023-12,2023-12-05T02:00:00+00:00,2023-12-18T06:00:00+00:00
8,156.88,3.935629,0.48,0.625,-48.56,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-01,2024-01-03T05:00:00+00:00,2024-01-25T05:00:00+00:00
7,-18.28,0.696547,-1.16,0.428571,-35.16,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-02,2024-02-05T21:00:00+00:00,2024-02-22T23:00:00+00:00
4,-211.12,0.004527,-45.34,0.25,-211.12,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-03,2024-03-13T02:00:00+00:00,2024-03-25T01:00:00+00:00
5,-150.84,0.173751,-5.68,0.4,-182.56,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-04,2024-04-11T06:00:00+00:00,2024-04-23T19:00:00+00:00
4,-63.8,0.179104,-16.42,0.25,-63.8,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-05,2024-05-08T05:00:00+00:00,2024-05-30T11:00:00+00:00
6,-390.2,0.01693,-67.64,0.166667,-390.2,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-06,2024-06-03T10:00:00+00:00,2024-06-27T05:00:00+00:00
5,-74.56,0.517598,-41.48,0.4,-154.56,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-07,2024-07-09T06:00:00+00:00,2024-07-30T20:00:00+00:00
8,185.08,1.916419,-17.82,0.375,-175.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-08,2024-08-05T01:00:00+00:00,2024-08-28T17:00:00+00:00
5,121.68,8.225653,5.52,0.8,-16.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-09,2024-09-02T01:00:00+00:00,2024-09-30T02:00:00+00:00
8,-299.48,0.15952,-40.06,0.25,-299.48,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-10,2024-10-01T04:00:00+00:00,2024-10-25T15:00:00+00:00
7,-231.92,0.11169,-17.44,0.285714,-246.12,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-11,2024-11-01T03:00:00+00:00,2024-11-26T03:00:00+00:00
8,19.92,1.142449,5.22,0.625,-139.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2024-12,2024-12-02T13:00:00+00:00,2024-12-30T01:00:00+00:00
4,-157.04,0.0,-35.16,0.0,-157.04,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-01,2025-01-07T03:00:00+00:00,2025-01-28T01:00:00+00:00
5,63.28,2.730853,1.2,0.6,-36.04,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-02,2025-02-07T04:00:00+00:00,2025-02-28T12:00:00+00:00
5,-8.92,0.934852,18.2,0.6,-82.04,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-03,2025-03-06T16:00:00+00:00,2025-03-25T02:00:00+00:00
9,185.92,1.502704,5.76,0.555556,-255.8,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-04,2025-04-03T17:00:00+00:00,2025-04-30T17:00:00+00:00
6,-233.76,0.448991,-65.72,0.166667,-302.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-05,2025-05-01T15:00:00+00:00,2025-05-29T08:00:00+00:00
7,-16.48,0.911398,-6.92,0.428571,-179.08,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-06,2025-06-06T02:00:00+00:00,2025-06-27T19:00:00+00:00
7,148.64,2.795169,13.4,0.571429,-51.04,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-07,2025-07-04T07:00:00+00:00,2025-07-31T05:00:00+00:00
7,-99.44,0.632846,29.48,0.571429,-165.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-08,2025-08-01T05:00:00+00:00,2025-08-20T08:00:00+00:00
3,39.48,1.325206,53.76,0.666667,-121.4,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-09,2025-09-18T12:00:00+00:00,2025-09-25T13:00:00+00:00
5,-308.52,0.306572,-121.4,0.2,-364.2,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-10,2025-10-03T02:00:00+00:00,2025-10-28T17:00:00+00:00
6,-236.4,0.486667,-96.92,0.166667,-460.52,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-11,2025-11-04T10:00:00+00:00,2025-11-24T11:00:00+00:00
7,-298.8,0.193043,-49.44,0.142857,-298.8,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2025-12,2025-12-02T23:00:00+00:00,2025-12-31T16:00:00+00:00
4,-485.6,0.0,-121.4,0.0,-485.6,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-02,2026-02-02T11:00:00+00:00,2026-02-13T04:00:00+00:00
12,1741.96,3.391488,-18.76,0.5,-485.6,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-03,2026-03-04T03:00:00+00:00,2026-03-23T14:00:00+00:00
9,710.12,2.662733,68.44,0.555556,-305.68,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-04,2026-04-06T07:00:00+00:00,2026-04-28T20:00:00+00:00
7,300.16,1.824163,35.56,0.571429,-153.84,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-05,2026-05-05T04:00:00+00:00,2026-05-28T15:00:00+00:00
4,-82.76,0.544975,-10.74,0.5,-181.88,short_rally_rejection_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,month,2026-06,2026-06-02T01:00:00+00:00,2026-06-08T18:00:00+00:00
68,-117.36,0.850619,-1.4,0.455882,-165.6,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,year,2022,2022-05-10T06:00:00+00:00,2022-12-27T04:00:00+00:00
107,-10.96,0.986325,0.4,0.504673,-226.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,year,2023,2023-01-19T07:00:00+00:00,2023-12-19T10:00:00+00:00
96,-388.28,0.731591,-4.22,0.427083,-649.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,year,2024,2024-01-03T05:00:00+00:00,2024-12-31T10:00:00+00:00
91,8.24,1.003738,-7.4,0.450549,-495.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,year,2025,2025-01-14T04:00:00+00:00,2025-12-31T16:00:00+00:00
42,1222.68,1.996219,19.74,0.571429,-268.56,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,year,2026,2026-02-02T11:00:00+00:00,2026-06-09T04:00:00+00:00
20,-100.48,0.612525,-7.26,0.4,-142.84,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2022Q2,2022-05-10T06:00:00+00:00,2022-06-30T15:00:00+00:00
28,-5.04,0.984002,0.16,0.535714,-101.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2022Q3,2022-07-03T23:00:00+00:00,2022-09-27T03:00:00+00:00
20,-11.84,0.943961,-1.32,0.4,-101.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2022Q4,2022-10-11T14:00:00+00:00,2022-12-27T04:00:00+00:00
20,-175.48,0.39154,-8.5,0.4,-220.44,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2023Q1,2023-01-19T07:00:00+00:00,2023-03-29T13:00:00+00:00
33,43.2,1.214626,2.6,0.515152,-80.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2023Q2,2023-04-10T23:00:00+00:00,2023-06-29T17:00:00+00:00
32,114.12,2.046588,2.42,0.5625,-24.08,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2023Q3,2023-07-06T05:00:00+00:00,2023-09-29T10:00:00+00:00
22,7.2,1.035517,-0.24,0.5,-107.28,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2023Q4,2023-10-03T12:00:00+00:00,2023-12-19T10:00:00+00:00
25,-150.76,0.42537,-2.56,0.4,-214.32,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2024Q1,2024-01-03T05:00:00+00:00,2024-03-20T15:00:00+00:00
21,-136.48,0.624022,-13.04,0.380952,-277.72,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2024Q2,2024-04-23T02:00:00+00:00,2024-06-27T05:00:00+00:00
15,-169.8,0.444808,-15.8,0.266667,-178.0,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2024Q3,2024-07-22T02:00:00+00:00,2024-09-04T14:00:00+00:00
35,68.76,1.133411,6.36,0.542857,-164.2,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2024Q4,2024-10-01T04:00:00+00:00,2024-12-31T10:00:00+00:00
14,-103.88,0.4806,-6.44,0.357143,-105.04,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2025Q1,2025-01-14T04:00:00+00:00,2025-03-26T03:00:00+00:00
39,-112.16,0.893014,2.16,0.512821,-321.52,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2025Q2,2025-04-03T17:00:00+00:00,2025-06-30T19:00:00+00:00
19,-104.64,0.67003,-17.64,0.315789,-144.36,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2025Q3,2025-07-09T17:00:00+00:00,2025-09-26T11:00:00+00:00
19,328.92,1.514903,2.92,0.526316,-495.24,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2025Q4,2025-10-22T09:00:00+00:00,2025-12-31T16:00:00+00:00
20,998.52,2.540546,40.0,0.6,-257.88,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2026Q1,2026-02-02T11:00:00+00:00,2026-03-24T12:00:00+00:00
22,224.16,1.387043,10.28,0.545455,-219.64,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,quarter,2026Q2,2026-04-07T11:00:00+00:00,2026-06-09T04:00:00+00:00
9,-79.16,0.348799,-2.12,0.444444,-79.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,month,2022-05,2022-05-10T06:00:00+00:00,2022-05-27T04:00:00+00:00
11,-21.32,0.845238,-12.12,0.363636,-73.96,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,month,2022-06,2022-06-01T05:00:00+00:00,2022-06-30T15:00:00+00:00
11,-28.08,0.700128,0.08,0.545455,-86.36,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,month,2022-07,2022-07-03T23:00:00+00:00,2022-07-27T11:00:00+00:00
8,48.96,1.629306,7.8,0.75,-52.68,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,month,2022-08,2022-08-04T00:00:00+00:00,2022-08-31T17:00:00+00:00
9,-25.92,0.819499,-16.96,0.333333,-101.12,short_rally_rejection_h4sma20_slope2_look12_comp6_1.8_rej6_imp1.2_h3_cool4_all,month,2022-09,2022-09-01T08:00:00+00:00,2022-09-27T03:00:00+00:00
