trades,total_x4,median_x4,pf_x4,wr,dd_x4,train_total_x4,test_total_x4,pos_years,years,pos_quarters,quarters,definition,direction,guard_variant,geometry,variant,h4_sma,h4_slope_lookback,h1_lookback,compression_lookback,compression_max_atr,rejection_lookback,impulse_atr_mult,cooldown_h,exit_h,session_filter,robust_candidate
35,-827.4,-7.12,0.432464,0.457143,-827.4,-257.08,-570.32,1,5,4,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.2_rej6_imp0.8_h12_cool1_all,10,2,18,6,2.2,6,0.8,1,12,all,False
35,-827.4,-7.12,0.432464,0.457143,-827.4,-257.08,-570.32,1,5,4,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.2_rej6_imp0.8_h12_cool4_all,10,2,18,6,2.2,6,0.8,4,12,all,False
84,-658.88,-4.26,0.482452,0.416667,-788.96,-87.32,-571.56,2,5,4,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_2.2_rej6_imp1.2_h3_cool1_all,10,3,18,6,2.2,6,1.2,1,3,all,False
81,-661.16,-4.48,0.477212,0.407407,-780.56,-89.6,-571.56,2,5,4,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp6_2.2_rej6_imp1.2_h3_cool4_all,10,3,18,6,2.2,6,1.2,4,3,all,False
26,-277.52,-11.86,0.66826,0.423077,-705.12,294.92,-572.44,3,5,6,12,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h6_cool1_ny_only,20,3,6,6,2.8,6,1.2,1,6,ny_only,False
26,-277.52,-11.86,0.66826,0.423077,-705.12,294.92,-572.44,3,5,6,12,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h6_cool4_ny_only,20,3,6,6,2.8,6,1.2,4,6,ny_only,False
40,-170.88,2.2,0.829651,0.525,-575.36,404.48,-575.36,3,5,7,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look6_comp12_2.8_rej6_imp1.2_h6_cool1_london,20,2,6,12,2.8,6,1.2,1,6,london,False
40,-170.88,2.2,0.829651,0.525,-575.36,404.48,-575.36,3,5,7,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look6_comp12_2.8_rej6_imp1.2_h6_cool4_london,20,2,6,12,2.8,6,1.2,4,6,london,False
62,-507.2,-0.44,0.640875,0.483871,-779.04,69.12,-576.32,2,5,8,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool1_ny_only,20,2,6,6,2.8,6,0.8,1,3,ny_only,False
114,-615.76,-9.4,0.800241,0.412281,-1053.68,-38.24,-577.52,2,5,10,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_6h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.8_rej6_imp0.8_h6_cool4_all,10,2,18,6,2.8,6,0.8,4,6,all,False
77,-29.12,-7.8,0.98647,0.428571,-924.64,548.8,-577.92,2,5,5,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp12_2.8_rej6_imp0.8_h12_cool1_all,20,3,6,12,2.8,6,0.8,1,12,all,False
77,-29.12,-7.8,0.98647,0.428571,-924.64,548.8,-577.92,2,5,5,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp12_2.8_rej6_imp0.8_h12_cool4_all,20,3,6,12,2.8,6,0.8,4,12,all,False
80,-349.56,-0.98,0.809972,0.475,-889.32,228.64,-578.2,2,5,9,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool4_ny_only,10,2,6,6,2.8,6,0.8,4,3,ny_only,False
78,-454.56,-1.72,0.707189,0.461538,-733.76,127.88,-582.44,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp12_2.8_rej6_imp1.2_h3_cool4_london_ny,20,3,6,12,2.8,6,1.2,4,3,london_ny,False
79,-468.56,-2.32,0.700868,0.455696,-747.76,113.88,-582.44,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp12_2.8_rej6_imp1.2_h3_cool1_london_ny,20,3,6,12,2.8,6,1.2,1,3,london_ny,False
108,-129.12,-1.36,0.933173,0.481481,-721.8,454.6,-583.72,2,5,9,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp6_2.8_rej6_imp1.2_h3_cool1_no_asia,20,2,18,6,2.8,6,1.2,1,3,no_asia,False
108,-129.12,-1.36,0.933173,0.481481,-721.8,454.6,-583.72,2,5,9,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp6_2.8_rej6_imp1.2_h3_cool1_no_asia,20,3,18,6,2.8,6,1.2,1,3,no_asia,False
26,-564.08,-25.46,0.515478,0.346154,-841.4,23.16,-587.24,1,5,5,12,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h12_cool1_ny_only,20,3,6,6,2.8,6,1.2,1,12,ny_only,False
26,-564.08,-25.46,0.515478,0.346154,-841.4,23.16,-587.24,1,5,5,12,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h12_cool4_ny_only,20,3,6,6,2.8,6,1.2,4,12,ny_only,False
40,-711.32,-5.4,0.373706,0.475,-711.32,-123.0,-588.32,1,5,5,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp12_2.8_rej6_imp1.2_h6_cool1_no_asia,20,3,12,12,2.8,6,1.2,1,6,no_asia,False
40,-711.32,-5.4,0.373706,0.475,-711.32,-123.0,-588.32,1,5,5,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp12_2.8_rej6_imp1.2_h6_cool4_no_asia,20,3,12,12,2.8,6,1.2,4,6,no_asia,False
48,-705.84,-5.96,0.588249,0.458333,-831.32,-115.24,-590.6,0,5,4,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_2.2_rej6_imp0.8_h12_cool1_all,10,2,12,6,2.2,6,0.8,1,12,all,False
48,-705.84,-5.96,0.588249,0.458333,-831.32,-115.24,-590.6,0,5,4,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look12_comp6_2.2_rej6_imp0.8_h12_cool4_all,10,2,12,6,2.2,6,0.8,4,12,all,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h12_cool1_no_asia,10,2,18,6,2.8,6,1.2,1,12,no_asia,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h12_cool1_london_ny,10,2,18,6,2.8,6,1.2,1,12,london_ny,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h12_cool4_no_asia,10,2,18,6,2.8,6,1.2,4,12,no_asia,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look18_comp6_2.8_rej6_imp1.2_h12_cool4_london_ny,10,2,18,6,2.8,6,1.2,4,12,london_ny,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h12_cool1_no_asia,10,3,18,6,2.8,6,1.2,1,12,no_asia,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h12_cool1_london_ny,10,3,18,6,2.8,6,1.2,1,12,london_ny,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h12_cool4_no_asia,10,3,18,6,2.8,6,1.2,4,12,no_asia,False
33,-296.36,-6.6,0.73923,0.484848,-644.24,295.8,-592.16,3,5,8,15,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope3_look18_comp6_2.8_rej6_imp1.2_h12_cool4_london_ny,10,3,18,6,2.8,6,1.2,4,12,london_ny,False
20,-759.12,-17.6,0.14448,0.25,-779.36,-166.12,-593.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp12_2.8_rej6_imp1.2_h12_cool1_ny_only,10,2,12,12,2.8,6,1.2,1,12,ny_only,False
20,-759.12,-17.6,0.14448,0.25,-779.36,-166.12,-593.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp12_2.8_rej6_imp1.2_h12_cool4_ny_only,10,2,12,12,2.8,6,1.2,4,12,ny_only,False
20,-759.12,-17.6,0.14448,0.25,-779.36,-166.12,-593.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp12_2.8_rej6_imp1.2_h12_cool1_ny_only,10,3,12,12,2.8,6,1.2,1,12,ny_only,False
20,-759.12,-17.6,0.14448,0.25,-779.36,-166.12,-593.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp12_2.8_rej6_imp1.2_h12_cool4_ny_only,10,3,12,12,2.8,6,1.2,4,12,ny_only,False
63,-527.16,-0.84,0.631943,0.47619,-799.0,69.12,-596.28,2,5,8,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp0.8_h3_cool1_ny_only,20,3,6,6,2.8,6,0.8,1,3,ny_only,False
22,-546.24,-15.98,0.387761,0.363636,-598.6,52.36,-598.6,1,5,4,12,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool1_ny_only,20,3,12,6,2.8,6,1.2,1,12,ny_only,False
22,-546.24,-15.98,0.387761,0.363636,-598.6,52.36,-598.6,1,5,4,12,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look12_comp6_2.8_rej6_imp1.2_h12_cool4_ny_only,20,3,12,6,2.8,6,1.2,4,12,ny_only,False
17,-443.84,-3.52,0.303584,0.470588,-601.2,157.36,-601.2,2,5,7,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h3_cool1_no_asia,10,2,18,12,2.8,6,1.2,1,3,no_asia,False
17,-443.84,-3.52,0.303584,0.470588,-601.2,157.36,-601.2,2,5,7,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h3_cool4_no_asia,10,2,18,12,2.8,6,1.2,4,3,no_asia,False
17,-443.84,-3.52,0.303584,0.470588,-601.2,157.36,-601.2,2,5,7,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h3_cool1_no_asia,10,3,18,12,2.8,6,1.2,1,3,no_asia,False
17,-443.84,-3.52,0.303584,0.470588,-601.2,157.36,-601.2,2,5,7,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h3_cool4_no_asia,10,3,18,12,2.8,6,1.2,4,3,no_asia,False
33,-541.24,-13.04,0.525378,0.454545,-703.68,63.68,-604.92,2,5,7,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool1_all,10,2,18,12,2.8,6,1.2,1,12,all,False
33,-541.24,-13.04,0.525378,0.454545,-703.68,63.68,-604.92,2,5,7,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool4_all,10,2,18,12,2.8,6,1.2,4,12,all,False
33,-541.24,-13.04,0.525378,0.454545,-703.68,63.68,-604.92,2,5,7,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool1_all,10,3,18,12,2.8,6,1.2,1,12,all,False
33,-541.24,-13.04,0.525378,0.454545,-703.68,63.68,-604.92,2,5,7,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool4_all,10,3,18,12,2.8,6,1.2,4,12,all,False
32,-574.44,-13.32,0.496264,0.4375,-736.88,30.48,-604.92,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool1_all,20,2,18,12,2.8,6,1.2,1,12,all,False
32,-574.44,-13.32,0.496264,0.4375,-736.88,30.48,-604.92,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool4_all,20,2,18,12,2.8,6,1.2,4,12,all,False
32,-574.44,-13.32,0.496264,0.4375,-736.88,30.48,-604.92,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool1_all,20,3,18,12,2.8,6,1.2,1,12,all,False
32,-574.44,-13.32,0.496264,0.4375,-736.88,30.48,-604.92,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool4_all,20,3,18,12,2.8,6,1.2,4,12,all,False
16,-741.96,-26.66,0.11431,0.25,-741.96,-134.96,-607.0,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool1_london_ny,10,2,18,12,2.8,6,1.2,1,12,london_ny,False
16,-741.96,-26.66,0.11431,0.25,-741.96,-134.96,-607.0,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool4_london_ny,10,2,18,12,2.8,6,1.2,4,12,london_ny,False
16,-741.96,-26.66,0.11431,0.25,-741.96,-134.96,-607.0,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool1_london_ny,10,3,18,12,2.8,6,1.2,1,12,london_ny,False
16,-741.96,-26.66,0.11431,0.25,-741.96,-134.96,-607.0,1,5,4,12,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool4_london_ny,10,3,18,12,2.8,6,1.2,4,12,london_ny,False
15,-775.16,-28.76,0.074679,0.2,-775.16,-168.16,-607.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool1_no_asia,20,2,18,12,2.8,6,1.2,1,12,no_asia,False
15,-775.16,-28.76,0.074679,0.2,-775.16,-168.16,-607.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope2_look18_comp12_2.8_rej6_imp1.2_h12_cool4_no_asia,20,2,18,12,2.8,6,1.2,4,12,no_asia,False
15,-775.16,-28.76,0.074679,0.2,-775.16,-168.16,-607.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool1_no_asia,20,3,18,12,2.8,6,1.2,1,12,no_asia,False
15,-775.16,-28.76,0.074679,0.2,-775.16,-168.16,-607.0,1,5,3,11,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look18_comp12_2.8_rej6_imp1.2_h12_cool4_no_asia,20,3,18,12,2.8,6,1.2,4,12,no_asia,False
55,-261.96,-2.08,0.84021,0.490909,-734.32,346.84,-608.8,2,5,8,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp6_2.2_rej6_imp1.2_h6_cool1_london,10,2,6,6,2.2,6,1.2,1,6,london,False
55,-261.96,-2.08,0.84021,0.490909,-734.32,346.84,-608.8,2,5,8,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp6_2.2_rej6_imp1.2_h6_cool4_london,10,2,6,6,2.2,6,1.2,4,6,london,False
76,-179.76,2.2,0.903909,0.526316,-668.6,432.6,-612.36,3,5,9,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look6_comp12_2.8_rej6_imp1.2_h6_cool1_london_ny,20,2,6,12,2.8,6,1.2,1,6,london_ny,False
76,-179.76,2.2,0.903909,0.526316,-668.6,432.6,-612.36,3,5,9,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope2_look6_comp12_2.8_rej6_imp1.2_h6_cool4_london_ny,20,2,6,12,2.8,6,1.2,4,6,london_ny,False
115,-1285.6,-13.44,0.676194,0.356522,-1346.04,-671.76,-613.84,0,5,4,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h12_cool1_ny_only,20,3,6,6,2.8,6,1.2,1,12,ny_only,False
114,-1293.8,-13.52,0.674129,0.350877,-1354.24,-679.96,-613.84,0,5,4,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h12_cool4_ny_only,20,3,6,6,2.8,6,1.2,4,12,ny_only,False
115,-693.64,-3.52,0.707028,0.452174,-812.84,-77.08,-616.56,3,5,7,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope2_look6_comp6_2.8_rej6_imp1.2_h3_cool1_ny_only,20,2,6,6,2.8,6,1.2,1,3,ny_only,False
124,64.12,0.02,1.028614,0.5,-835.28,682.36,-618.24,2,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool4_london_ny,20,2,6,6,2.8,6,0.8,4,3,london_ny,False
155,64.28,-0.04,1.022092,0.496774,-1016.08,683.28,-619.0,2,5,11,17,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_3h_stop30.0,short_bearish_impulse_after_compression_h4sma10_slope2_look6_comp6_2.8_rej6_imp0.8_h3_cool4_london_ny,10,2,6,6,2.8,6,0.8,4,3,london_ny,False
62,-891.56,-14.0,0.62743,0.33871,-1202.32,-272.56,-619.0,0,5,8,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp0.8_h12_cool1_ny_only,20,3,6,6,2.8,6,0.8,1,12,ny_only,False
62,-891.56,-14.0,0.62743,0.33871,-1202.32,-272.56,-619.0,0,5,8,16,short_bearish_impulse_after_compression,SHORT,nonoverlap,time_exit_12h_stop30.0,short_bearish_impulse_after_compression_h4sma20_slope3_look6_comp6_2.8_rej6_imp0.8_h12_cool4_ny_only,20,3,6,6,2.8,6,0.8,4,12,ny_only,False
201,-1101.68,0.96,0.808439,0.507463,-1841.88,-482.64,-619.04,3,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej12_imp1.2_h12_cool1_london_ny,20,3,12,6,1.8,12,1.2,1,12,london_ny,False
203,-1142.4,0.12,0.802756,0.502463,-1841.88,-523.36,-619.04,3,5,8,17,short_rally_rejection,SHORT,nonoverlap,time_exit_12h_stop30.0,short_rally_rejection_h4sma20_slope3_look12_comp6_1.8_rej12_imp1.2_h12_cool1_no_asia,20,3,12,6,1.8,12,1.2,1,12,no_asia,False
226,87.8,-0.22,1.015074,0.495575,-1407.2,707.44,-619.64,3,5,9,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h6_cool1_london_ny,20,3,6,6,2.8,6,1.2,1,6,london_ny,False
225,52.08,-0.92,1.008909,0.488889,-1407.2,671.72,-619.64,3,5,9,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp6_2.8_rej6_imp1.2_h6_cool4_london_ny,20,3,6,6,2.8,6,1.2,4,6,london_ny,False
58,-275.0,0.06,0.843821,0.5,-734.32,349.04,-624.04,2,5,7,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp6_2.2_rej6_imp1.2_h6_cool1_london,10,3,6,6,2.2,6,1.2,1,6,london,False
58,-275.0,0.06,0.843821,0.5,-734.32,349.04,-624.04,2,5,7,15,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope3_look6_comp6_2.2_rej6_imp1.2_h6_cool4_london,10,3,6,6,2.2,6,1.2,4,6,london,False
48,-499.56,0.24,0.573536,0.5,-670.16,124.76,-624.32,2,5,7,14,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp6_2.2_rej6_imp1.2_h3_cool1_london,20,3,6,6,2.2,6,1.2,1,3,london,False
48,-499.56,0.24,0.573536,0.5,-670.16,124.76,-624.32,2,5,7,14,short_compression_breakdown,SHORT,nonoverlap,time_exit_3h_stop30.0,short_compression_breakdown_h4sma20_slope3_look6_comp6_2.2_rej6_imp1.2_h3_cool4_london,20,3,6,6,2.2,6,1.2,4,3,london,False
307,-911.92,-4.88,0.876564,0.456026,-1563.64,-286.84,-625.08,2,5,8,17,short_compression_breakdown,SHORT,nonoverlap,time_exit_6h_stop30.0,short_compression_breakdown_h4sma10_slope2_look6_comp6_2.2_rej6_imp1.2_h6_cool1_all,10,2,6,6,2.2,6,1.2,1,6,all,False
47,-993.68,-12.76,0.437977,0.425532,-993.68,-367.6,-626.08,1,5,6,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,10,2,12,6,1.8,6,1.2,1,12,all,False
47,-993.68,-12.76,0.437977,0.425532,-993.68,-367.6,-626.08,1,5,6,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope2_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,10,2,12,6,1.8,6,1.2,4,12,all,False
47,-993.68,-12.76,0.437977,0.425532,-993.68,-367.6,-626.08,1,5,6,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,10,3,12,6,1.8,6,1.2,1,12,all,False
47,-993.68,-12.76,0.437977,0.425532,-993.68,-367.6,-626.08,1,5,6,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma10_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,10,3,12,6,1.8,6,1.2,4,12,all,False
44,-1150.36,-16.9,0.348371,0.386364,-1150.36,-524.28,-626.08,0,5,5,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool1_all,20,3,12,6,1.8,6,1.2,1,12,all,False
44,-1150.36,-16.9,0.348371,0.386364,-1150.36,-524.28,-626.08,0,5,5,16,short_compression_breakdown,SHORT,nonoverlap,time_exit_12h_stop30.0,short_compression_breakdown_h4sma20_slope3_look12_comp6_1.8_rej6_imp1.2_h12_cool4_all,20,3,12,6,1.8,6,1.2,4,12,all,False
